Correct Response,Height,RT,Face
1,28,404.8563000364229,0
1,1.41,570.1859000222757,0
0,5.66,475.9297000095248,1
1,5.66,395.672099952586,2
1,2.83,362.39369999058545,1
1,2,399.48830002360046,0
1,1,541.9992000064813,1
1,21.17,405.699199993629,1
1,2,436.4892000416294,0
1,1,389.3242999878712,0
1,5.66,434.86340000201017,1
1,21.17,446.9843999799341,2
1,16,450.670599992387,0
1,16,417.19720000075176,2
1,28,471.95989999128506,0
1,21.17,445.96550002135336,1
1,28,483.6547000417486,0
1,8,533.3871000297368,2
1,4,482.7815000284463,0
1,4,444.1519999494776,0
1,4,456.0967000401579,1
1,11.31,400.8124000360258,2
1,2,481.4601999791339,1
1,8,447.5604000003077,0
1,8,467.67920005042106,0
1,16,433.9678999935277,0
1,1.41,419.4477000241168,1
1,8,398.6272999867797,2
1,4,484.92830001888797,0
1,21.17,439.76130004413426,1
0,2.83,472.6901999642141,2
1,2.83,392.78049999522045,2
1,1,516.6118000019342,1
1,21.17,472.83200005441904,1
1,1,512.5533000067808,4
1,1.41,377.0408999957144,4
1,28,415.96810001321137,4
1,4,528.534899986349,3
1,1.41,323.70940001821145,3
1,16,298.58649999042973,5
1,11.31,428.87599998759106,3
1,2.83,367.52790002757683,4
1,2,358.7782999933697,4
1,11.31,410.2428999580443,5
1,4,339.48299998557195,5
1,11.31,323.18920001527295,5
1,2.83,296.53560003172606,5
1,2,310.8429000098258,5
1,16,406.73530002497137,4
1,1.41,363.23509999457747,4
0,8,345.039299977012,4
1,8,493.88700001547113,4
1,1.41,507.09750002389774,5
1,1,531.1910999557003,4
1,1.41,466.07630001055077,4
1,28,399.99140001274645,5
1,2,364.5616000252776,5
1,28,488.5768000353128,4
1,5.66,433.634499957785,5
1,5.66,398.3642999632284,5
1,11.31,422.3778000418097,3
1,8,374.4103000466712,5
0,2.83,554.3794999797828,3
1,2.83,421.294900003355,5
1,1.41,411.56330000050366,5
1,16,364.6371000180952,5
1,28,424.75270002288744,3
1,1,559.9463000511751,3
