Correct Response,Rotation (deg),Reaction Time (ms),Word
1,-30,623.8055999969365,0
1,90,1005.0020999882836,0
1,-30,635.2812000081176,2
1,180,673.6763000048231,2
1,-90,838.9104000056395,0
0,180,869.9013000117848,1
1,180,586.0638999987859,2
0,150,1090.4510000076843,1
0,150,-109.0,0
1,150,1017.898100003018,1
1,-150,888.845599995344,0
0,-90,720.1084999946179,1
0,-90,625.708199990564,1
1,-90,665.1002000111621,1
1,90,673.5424000038765,2
1,30,631.35969999386,0
1,-90,696.0943999987794,1
1,90,641.7017000025371,2
0,180,750.8289999936242,1
1,180,706.8908000041265,2
1,-120,991.9861000056844,0
1,30,580.6930000075372,2
1,-60,713.7962000091793,1
1,30,903.8895999951055,1
1,-60,613.9300000035437,0
1,180,920.2333999968832,1
1,-90,863.288999997545,1
1,120,714.9159999939147,1
1,0,535.2864999989979,0
1,0,500.9689999973634,0
1,150,601.6099000084214,1
1,60,824.9648000022862,5
1,-120,708.8598999948008,3
1,60,618.186400006758,5
1,-30,568.2384999931091,3
0,-150,1103.5641999882646,3
1,-150,778.301299997489,5
1,150,821.5242999980692,5
1,-30,573.774300003075,3
1,90,747.329200003529,3
1,-60,901.5564999976195,4
0,120,1070.2987000080757,4
1,120,789.027400005958,5
1,90,917.9058999983827,4
1,-60,614.6214000004111,3
0,-150,1149.2813000044553,3
1,-150,842.9505999924149,4
1,30,561.8012999879429,5
1,120,1175.9459999997634,3
1,60,887.6239000059431,4
1,-120,700.2885999940336,5
1,0,507.9536000088556,3
1,120,1009.2736000046134,3
1,60,619.8961000012932,3
1,-60,962.722900000168,4
1,150,654.6309999943478,5
1,-120,665.6220000117319,3
1,-150,742.076600010856,5
1,0,541.6302000052528,3
