Correct Response,Height,RT,Face
1,1.41,583.0494999503717,2
1,2.83,496.3370999870822,2
1,4,386.1170000131242,1
0,2,398.5848999549635,2
0,2,-109.0,2
1,2,348.7202000073157,2
1,28,442.1934999958612,2
1,1.41,418.1523999981582,0
1,5.66,412.2411999818869,2
1,21.17,465.34059999650344,0
0,4,463.9341999976896,1
1,4,458.4298999947496,1
1,16,468.5188999832608,1
1,2,341.0355999916792,1
1,4,468.66039995476604,0
1,16,915.1763000376523,2
1,8,428.8286000341177,1
1,1.41,359.96220004418865,0
1,1,282.2423000438139,1
1,21.17,427.1290000146255,0
1,5.66,431.89160001603886,0
0,8,598.358599989675,2
1,8,375.8900000215508,0
1,11.31,335.1994999651797,0
1,28,459.5356999747455,2
1,1,876.2836000500247,0
1,8,538.7835000259802,0
1,1.41,295.00419995421544,0
1,2.83,297.6069000400603,0
1,11.31,437.2217000313103,4
1,11.31,468.98859995091334,3
1,28,572.6200000466779,3
1,28,950.988200024236,4
1,2.83,485.53770000254735,3
1,5.66,393.29450000915676,3
1,16,427.84529999736696,3
1,16,461.64260001061484,5
1,16,539.8282000063919,3
1,1,415.3948000133969,3
1,5.66,280.52629995765164,3
1,8,355.4861000124365,3
0,1,380.2365999985486,4
1,1,382.8836000142619,5
1,5.66,424.3066000021063,5
1,21.17,938.2336999955587,4
1,8,386.6924999714829,5
1,21.17,427.4737000199966,4
1,1.41,408.17340003233403,5
1,2,389.3286000206135,3
1,11.31,466.6961000151932,3
1,2,577.8594000115991,3
1,21.17,366.3486999543384,4
1,2.83,487.1939999833703,3
1,28,708.7252999739721,4
1,4,426.70040001068264,4
