Correct Response,Height,RT,Face
1,21.17,559.2507999939844,1
1,2.83,576.7982999936212,2
1,11.31,582.8330000189599,0
1,2,607.1292999808211,0
1,4,544.9257999975234,2
1,11.31,482.2726999958977,1
1,1.41,460.0095000027213,1
1,2,485.79090000968426,1
1,1,509.1704000046011,2
1,28,591.028100021882,2
1,5.66,578.206700007664,2
1,2.83,440.2192999809049,1
1,21.17,423.80839999206364,1
1,4,326.3670999989845,0
1,2,451.4008999944199,2
1,5.66,385.7522000002209,1
1,8,497.8041000107769,2
1,11.31,462.4645000116434,0
1,21.17,476.51090001128614,2
1,1,549.4044999908656,2
1,5.66,345.3868000037037,1
1,5.66,393.1713999740314,0
1,2,367.5490999852773,0
1,11.31,452.9795999955386,1
1,11.31,483.00370000326075,2
1,16,339.5657000041101,1
1,1.41,449.72299999464303,2
1,16,471.93519997783005,2
1,28,430.5958999870345,2
1,8,591.3291000146419,2
1,2.83,483.0843999774661,1
1,11.31,567.463000010699,2
1,1.41,365.71839998615906,5
1,1,428.83310001017526,4
1,16,361.38300000713207,3
1,8,320.7757000022102,3
1,2.83,417.8840999924578,5
1,1,491.93540002708323,3
1,2,499.5923000064213,4
1,1,508.31209998833947,3
1,21.17,461.04459999734536,5
1,16,333.79370000003837,4
1,1,474.9755999913905,4
1,8,463.8999999992084,5
1,2,467.349900016794,3
1,11.31,441.25249999016523,5
1,4,468.9585000127554,5
1,2.83,425.6123999916017,4
1,8,480.4077999982983,5
1,1.41,408.3973999917507,4
1,21.17,394.0476000101771,3
1,28,453.0487999985926,3
1,8,444.97399998037145,3
1,4,492.58850002335384,3
1,1,444.84559999220073,5
1,28,429.85700000682846,3
1,1.41,426.63269998994656,5
1,2,770.3257999932393,4
1,8,559.9502000226639,5
1,4,382.84589998913,3
1,28,422.05520000099204,5
1,5.66,483.747499991674,3
1,1,378.8346000041347,4
1,16,470.2529000027571,5
1,16,358.4524999863934,7
1,2.83,363.05499999108724,7
1,16,413.3284999956377,6
1,2.83,484.1642999930773,7
1,1.41,412.12469999701716,7
1,28,552.0952000191901,8
1,28,461.3985999862198,6
1,4,467.89700002083555,8
1,4,417.50249999715015,8
1,8,562.3275999936741,6
1,2,561.6735999905504,6
1,16,459.39270002092235,8
1,5.66,433.09530001389794,7
1,2.83,417.52309997938573,6
1,5.66,583.6004000124522,8
1,2,663.608900006162,8
1,16,465.0407999837771,6
1,2.83,466.68280000123195,8
1,1.41,483.7144000015687,8
1,11.31,496.19299999577925,8
1,21.17,393.99680000171065,7
1,1.41,310.6257999865338,6
1,11.31,536.394999999553,7
1,4,405.3829000007827,8
1,21.17,493.46640001423657,8
1,1,426.8428999898024,6
1,5.66,437.77259997697547,8
1,21.17,456.8197000157088,7
1,21.17,330.2799999914132,6
1,8,391.65930001437664,6
1,1.41,311.6019999983255,7
0,28,563.0830000122078,8
1,28,511.6458999949973,6
