Correct Response,Height (deg),Reaction Time (ms),Target
1,5.66,607.5041859261692,0
1,16,606.8242501318455,2
1,16,497.34566098451614,2
1,2.83,520.2358194477856,0
0,28,508.322601377964,1
0,28,814.7584085203707,1
1,28,496.38890352472663,0
1,2.83,568.9178115539253,0
1,28,604.8602174818516,0
1,4,406.9363439306617,1
1,2.83,474.04180577397346,2
1,2.83,435.52642891556025,1
1,11.31,380.83082501217723,2
1,1,489.8025339320302,2
1,4,558.3791431821883,1
1,8,521.5571207776666,1
1,28,414.31494772806764,0
1,4,348.2106166742742,1
1,2,681.0277399457991,1
1,21.17,533.2791923396289,0
1,4,590.8276608064771,0
1,28,496.04825226962566,2
1,5.66,630.5353154279292,1
1,8,694.7377372384071,1
1,21.17,509.53706557303667,1
1,11.31,414.1736362911761,1
1,11.31,375.067068900913,0
1,8,476.1471503265202,4
1,16,424.4716644138098,5
1,16,568.8703662566841,5
1,2,654.292461168021,5
1,1.41,527.9226477108896,5
1,21.17,417.1845379136503,5
1,5.66,504.43925120308995,3
1,1,387.8885756097734,4
1,16,452.0019089654088,5
1,2,459.6283209361136,5
1,21.17,421.2580101415515,5
1,1.41,398.1934307925403,5
1,2,528.942892499268,3
1,5.66,544.1585115008056,5
1,1.41,436.3749834559858,5
1,8,421.75465047731996,3
1,1.41,377.27822706475854,4
1,1,669.3176153898239,3
1,1,467.3721517287195,3
1,11.31,507.6354971937835,5
1,2.83,707.3766302168369,3
1,1,351.22527292370796,4
1,4,446.09376944974065,4
1,11.31,499.3267596550286,4
1,2,499.00078650936484,3
