Correct Response,Height (deg),Reaction Time (ms),Target
1,1,693.7274169925834,1
1,4,424.3354899975704,1
1,5.66,480.62914700345135,0
1,11.31,504.11797300544566,1
1,2.83,487.0310919962823,0
1,11.31,462.0963430082658,1
1,2.83,663.3531619903399,2
1,16,593.1781490092865,1
1,28,569.0858479959891,2
1,16,656.8768180025975,1
1,2,508.3194089987548,0
1,2.83,484.4874220019439,1
1,8,508.27076898927334,1
1,2,605.5084050043254,0
1,21.17,575.647041989537,1
1,2.83,554.9360449971166,2
1,21.17,801.707439010311,2
1,1,721.9871870059753,2
1,28,516.8020489967196,0
1,5.66,495.75681299243587,2
1,1.41,587.1463239912875,2
1,16,550.8206810066943,0
1,1,529.3171899996698,2
1,1,587.9827390038874,0
1,1,468.0982699959306,2
1,5.66,517.8413169945591,4
1,2,483.67745201026554,4
1,28,835.7749930022285,4
1,16,466.6393609971739,5
1,8,579.8038050000789,5
1,4,698.8468600051012,4
1,21.17,704.2752420114587,3
1,21.17,524.8774619998178,4
1,2.83,629.2532989922213,4
1,5.66,500.885102987336,5
1,8,503.003975000279,4
1,28,581.3730479879771,3
1,11.31,470.05849900811444,3
1,11.31,563.391009988077,3
1,4,701.6826570055448,4
1,11.31,437.56557999800424,3
1,1.41,423.5856509934412,5
1,4,446.6565659989603,3
1,28,421.34432800444773,3
1,1.41,666.7907359973062,4
1,1.41,465.32956900987773,3
1,16,453.9683180067688,3
1,21.17,513.9491309986217,3
1,2,431.08956900173797,5
1,8,520.3336209982401,5
