Correct Response,Rotation (deg),Reaction Time (ms),Word
0,-90,436.3434999799356,1
1,-90,590.7629000106826,2
1,-90,591.2488999860361,1
0,60,331.0273999199271,1
1,60,370.0305000497028,0
1,-30,572.9925999734551,0
1,-120,588.2714000148699,2
1,60,553.3238000320271,2
1,-120,545.4331000186503,1
1,120,707.2558000767604,2
1,-30,603.3919000150636,2
1,60,531.0936000281945,2
1,60,473.95429998543113,1
1,90,484.96109997760504,1
1,60,454.4875000687316,1
1,-60,536.8501999732107,0
1,-150,530.7962000919506,2
1,30,502.3035000162199,1
1,-150,570.1905000573024,1
1,180,401.8367999782786,0
1,-60,427.6947000147775,2
0,-120,595.7913999995217,2
1,-120,509.27820003964007,0
1,-30,382.5644000284374,1
1,-120,350.2358000809327,2
1,0,578.8486000932753,1
1,-150,508.3543999902904,1
1,0,536.7126999739558,0
1,0,1186.1371000381187,2
1,-30,489.33619999699295,1
1,-90,579.8958000345156,2
1,-30,677.8292999919504,1
1,30,584.8058999367058,0
1,-60,823.6889000367373,2
1,-90,466.65100002102554,1
1,90,438.5098999449983,5
1,120,503.65609995462,5
1,-90,542.7461000476032,4
1,90,386.546399964951,3
1,-120,539.8913999637589,5
1,0,397.463999976404,4
1,120,647.4471999648958,4
1,-150,629.786599948071,3
1,-30,519.6557000130415,4
1,-90,511.1734999194741,3
1,-150,559.9157000510022,4
1,150,513.7066999999806,5
1,-120,441.5976000567898,3
1,90,444.9211999857798,4
1,60,504.0859999684617,4
1,0,437.5095000108704,4
1,60,449.68240003474057,3
1,-30,542.1835999554023,5
0,150,718.3284999886528,5
1,150,487.71019995585084,3
1,180,403.8964999457821,4
1,30,464.3512999722734,3
1,90,573.7951000304893,5
1,-60,495.43469998426735,3
1,30,555.613000000827,5
1,150,490.2281000362709,4
1,-60,447.571300025098,3
1,-60,536.1920000836253,5
1,-60,473.9014000482857,3
1,0,571.9180999407545,3
1,180,503.45979997329414,3
1,120,369.1350999837741,4
1,120,572.3060999847949,3
1,120,539.6605999525636,8
1,150,564.995399964042,7
1,180,602.125300033018,7
1,-120,577.0853999387473,7
1,90,486.6064999336377,7
1,30,490.0784999448806,7
1,180,655.0484999865294,7
1,30,464.15970002673566,6
1,60,531.9350000321865,7
1,0,516.0128000974655,8
1,30,478.8165999893099,6
1,150,414.5267999814823,7
1,90,487.92549996543676,7
1,-30,564.3072000788525,8
1,-150,595.8658999847248,7
1,90,468.59230001829565,6
1,120,501.58279999997467,6
1,180,485.8322999756783,7
1,180,467.8054999643937,6
1,-90,676.044000018388,6
1,-90,488.79549995437264,6
1,30,599.8501999387518,8
1,150,474.815100020729,7
1,-60,708.3967000329867,6
1,150,480.2799999564886,6
1,-150,493.9169999528676,8
1,-120,522.3323000213131,7
1,120,540.8996999580413,6
1,150,560.4519999437034,7
1,180,625.7447000211105,8
1,-150,440.0447001066059,8
1,0,504.8765000505373,8
