Correct Response,Height,RT,Word
0,8,528.5901000574231,2
1,8,463.6370000047609,2
1,8,327.9909999659285,1
1,4,320.22639998141676,1
1,1,435.05200004111975,0
1,16,544.8484001066536,2
1,21.17,452.6982000647113,2
1,21.17,431.7527999486774,0
1,1.41,366.7639999734238,0
1,11.31,398.54260004032403,0
1,1,321.90360006317496,0
1,2,396.26379991788417,2
1,21.17,361.73019994422793,1
0,11.31,305.4116999814287,1
1,11.31,416.2483000513166,0
1,11.31,563.453899984248,2
0,5.66,327.25749996863306,2
1,5.66,616.6431999849156,2
1,16,432.88169992994517,0
1,4,441.8292999584228,1
1,1,466.91320003848523,0
1,2,432.35290009435266,0
1,28,432.2332999985665,0
1,11.31,327.8005000287667,0
1,1.41,566.1322998898104,1
1,2,424.89820002485067,2
1,28,571.9904999099672,2
1,5.66,471.0300999544561,2
1,16,452.2638999009505,0
1,21.17,370.8692000331357,0
1,2.83,411.80490009393543,0
1,11.31,425.75800005253404,2
1,11.31,387.57220009248704,1
1,1.41,408.3166999593377,0
1,8,470.878699965775,1
1,21.17,389.25049994979054,5
1,16,578.7122999867424,4
1,8,472.87110000289977,3
1,28,497.3120999606326,3
1,5.66,350.4178000697866,5
1,16,482.5715000592172,4
1,1,385.59869996644557,4
1,1.41,321.38099992554635,5
1,16,440.02289994060993,5
1,2,453.558599980548,3
1,5.66,527.4504999946803,3
1,2,443.90189990773797,3
1,2,586.8927999949083,4
0,2.83,421.47220001462847,4
1,2.83,499.6836999747902,3
1,1.41,583.6292999414727,3
1,4,480.2791000660509,3
1,8,447.7190999863669,4
1,4,427.069400026463,4
1,1.41,469.0032000038773,5
1,5.66,484.42609997838736,3
1,21.17,478.9615999292582,3
1,11.31,417.6394999343902,3
0,28,743.7753999223933,5
1,28,421.9109999798238,5
1,2.83,505.9971999693662,3
1,5.66,595.2056999634951,4
1,1,335.2534999689087,5
1,4,583.7936000283808,5
1,8,491.78019998036325,3
1,21.17,475.05199996195734,3
1,16,465.8215999919921,5
1,4,512.2642999598756,4
1,28,396.2540999604389,4
1,28,385.05790003947914,6
1,2,375.32529997080564,8
1,11.31,348.7278000069782,6
0,2.83,422.6492000129074,6
1,2.83,402.74580003134906,8
1,4,308.2662999480963,8
1,5.66,456.91610005125403,7
1,2.83,347.91579999402165,6
1,16,391.8290000259876,8
1,1.41,476.51130001433194,6
1,28,320.15119999088347,6
1,2,490.15900009218603,7
1,1,494.0397000722587,7
1,5.66,485.2485999548808,6
1,1,481.6735999742523,7
1,1,478.4571999302134,6
1,5.66,369.1238000141457,8
1,2.83,400.4232999254018,8
1,2.83,290.0229000337422,8
1,1,451.57630002032965,7
1,28,336.57600002735853,7
1,21.17,286.9561000810936,7
1,8,365.0175000624731,8
1,2,434.29560010228306,7
1,28,397.87489996198565,7
1,2.83,588.4511001026258,6
1,11.31,378.6450999872759,8
1,4,379.9277000911534,6
1,2.83,355.8376000113785,8
1,1.41,420.19699996709824,7
1,16,462.24479999765754,8
0,4,375.48340001050383,6
1,4,412.7167000519112,7
1,8,600.3885999638587,8
