Correct Response,Height,RT,Word
1,28,1078.984999967739,1
1,1.41,527.004300089553,0
1,2,603.3180000344291,2
1,1,432.7111999122426,0
1,4,325.8980000941083,0
1,1.41,371.2271999651566,0
1,5.66,409.37929990142584,0
0,16,645.8421999672428,2
1,16,821.5335000390187,1
1,28,795.7775000799447,2
1,21.17,679.945599924773,2
1,1,805.7105999290943,1
1,8,597.6082999808714,2
1,11.31,582.8913999106735,1
1,5.66,500.1188999125734,2
1,2,628.5595000339672,2
1,4,465.7426999732852,2
1,8,810.7734000626951,1
1,2,614.5570000484586,1
1,5.66,524.9178999187425,2
1,1,778.716899975203,1
1,16,1168.3824000032619,1
1,2.83,547.8153999978676,1
1,16,547.1642000451684,2
1,4,447.3839999958873,0
1,2.83,564.1076000723988,0
1,16,850.1226000338793,1
1,2,584.7227000016719,2
1,1.41,425.626999986358,0
1,5.66,603.4607000732794,2
1,21.17,499.3038999931887,0
1,4,679.9298999216408,1
1,21.17,422.13080002367496,0
1,2,478.84920000471175,3
1,2,654.5477000148967,4
0,8,633.1844999771565,4
1,8,373.2877999395132,4
1,1,900.5115000149235,4
1,4,370.6994999051094,4
1,21.17,914.8822000101209,5
1,28,775.4985999166965,3
1,8,759.2901998981833,4
1,11.31,451.77710003592074,3
1,11.31,684.5926999198273,5
1,1.41,577.7166999727488,5
1,21.17,704.895299914293,3
1,4,853.66389999073,3
1,21.17,719.0366000253707,3
1,21.17,798.5091000413522,4
1,2.83,805.9049000116065,3
1,11.31,379.3405000437051,4
1,5.66,404.8902000617236,5
1,5.66,532.4036999922246,4
1,21.17,524.861199952662,4
1,16,513.9331999784335,3
1,1,627.5228000562638,5
1,2.83,492.5033000148833,5
1,4,424.994699944742,3
1,8,570.0840999456123,5
1,16,822.5992000047117,4
1,2.83,692.143900025636,5
1,1.41,480.643899933435,3
0,11.31,411.15449991449714,5
1,11.31,671.2286999067292,3
1,8,420.52529990579933,3
1,16,379.95429994445294,3
1,28,544.5432999953628,3
0,11.31,483.3055000603199,6
1,11.31,607.589100076817,6
1,28,497.7397000733763,8
1,2,433.1481999801472,6
1,2,525.0145000722259,8
1,2.83,509.7600999837741,8
1,16,388.9296999517828,8
1,1.41,521.7612999808043,8
1,2.83,517.1463999981061,7
1,28,474.18749989848584,6
1,1.41,525.0248000342399,6
1,28,506.51040003541857,7
1,5.66,409.9489000476897,7
1,1,545.0769999846816,8
1,8,508.9780000820756,8
1,1,489.75860007014126,8
1,1,332.1287000402808,8
1,2.83,338.43870000820607,8
1,5.66,548.8377999830991,6
0,4,411.5971000250429,7
1,4,414.7444000085816,8
1,28,533.5282000564039,8
1,8,586.8702999399975,6
1,5.66,496.07259995210916,6
1,11.31,481.4040999012068,8
1,1,501.3817999828607,6
1,11.31,282.71400002669543,8
1,21.17,344.7399000255391,8
1,1.41,509.50640003103763,7
1,1.41,513.2681000363082,8
1,8,449.297700015828,8
1,16,285.2047000164166,8
1,28,305.94990000501275,8
1,2.83,642.1976000387222,6
