Correct Response,Height (deg),Reaction Time (ms),Target
1,1.41,623.8427913598716,2
1,2.83,493.4288604967296,1
0,16,452.7391890846193,2
1,16,484.4190237894654,1
1,8,433.05142008140683,2
1,1.41,603.4699670821428,2
1,28,490.0735529921949,2
1,11.31,468.4060506373644,0
1,1.41,517.6509015113115,2
1,11.31,450.75058069452643,2
1,2,375.9832081235945,2
1,21.17,536.5498486757278,1
1,21.17,529.7061141431332,0
1,11.31,495.4038152322173,2
1,4,429.62238535657525,1
1,4,430.5351108163595,2
1,16,443.83721443265676,2
1,1,631.236755926162,1
1,5.66,425.26731238141656,1
1,1.41,559.4167967177927,0
1,1,614.6220114864409,0
1,28,550.4673763029277,0
1,2.83,570.7446277923882,0
0,1.41,561.1176608912647,2
1,1.41,538.1909796819091,1
1,5.66,501.77753361314535,2
1,16,503.67432337626815,0
1,8,519.539499361068,1
1,8,510.3207670003176,1
1,5.66,518.6687579229474,1
1,4,502.27041932195425,5
1,2,421.24299163371325,5
1,28,483.80598908662796,3
1,16,437.06481827795506,3
1,21.17,430.731377735734,3
1,2.83,529.6381890624762,5
1,2.83,480.43054312840104,4
0,1,698.4108259752393,4
1,1,495.87451404333115,4
1,16,426.60533933341503,3
1,8,536.2883877791464,5
1,2.83,512.8319567851722,5
1,5.66,494.43203926458955,3
1,5.66,711.4695587046444,4
1,21.17,567.3125211000443,3
1,4,411.07876615971327,3
1,1,553.1024701744318,5
1,28,616.8481876924634,4
1,8,518.0506028085947,3
1,11.31,466.0812287442386,4
1,2,482.47854382172227,5
1,21.17,455.7381446324289,3
1,4,461.4210037365556,4
1,2,471.0377312116325,4
1,1,572.2956472858787,5
1,11.31,460.50145214796066,5
0,2,546.4229175671935,4
1,2,482.17304999381304,5
1,8,511.5560523085296,5
1,28,462.521804202348,3
