Correct Response,Height (deg),Reaction Time (ms),Target
1,16,473.41033973172307,2
0,1,804.1374782882631,0
1,1,892.4233603142202,1
1,8,474.02234997972846,2
1,8,525.6285454928875,0
1,4,491.3405824303627,0
1,1.41,599.2138806581497,0
1,1,603.2719935141504,2
1,8,469.9229362271726,2
1,28,384.00386011600494,2
1,1.41,539.0193957686424,0
1,21.17,451.1956797763705,2
1,2,542.488708332181,1
1,21.17,527.6775697097182,2
1,1,654.8416662812233,0
1,2,471.41080832481384,0
1,11.31,402.0771218314767,0
1,1.41,519.9364700205624,1
0,1,534.6499869450927,0
0,1,482.87790378928185,1
1,1,740.8614355921745,1
1,4,473.59807294234633,1
1,4,434.5242741368711,0
1,28,440.3702911771834,0
1,28,441.54686730727553,1
1,16,419.0983941629529,2
1,5.66,452.7856103926897,2
1,8,361.3236217610538,2
1,8,477.3264570944011,0
1,2,484.7688904814422,0
1,2.83,516.6098346784711,0
0,16,477.15783881396055,4
1,16,544.6766556091607,3
1,4,533.3751069232821,4
1,2.83,477.77906543016434,5
1,1,696.9707405045629,4
1,2,646.6609287858009,4
1,1.41,507.37335317209363,5
1,2,529.7525354512036,4
1,21.17,484.6548854224384,3
1,16,402.2413032911718,3
1,4,491.70273745805025,5
1,5.66,439.88150189071894,5
1,11.31,460.0829767845571,4
1,21.17,429.61214499920607,5
1,21.17,436.0995275750756,5
1,11.31,375.60262129083276,5
1,5.66,459.16956913098693,4
1,5.66,403.64589047059417,4
1,16,464.0038736946881,5
1,11.31,380.72228122875094,5
1,1.41,547.990319956094,5
1,2.83,434.55772491544485,4
1,11.31,792.7304577864707,5
1,5.66,523.6450575143099,3
1,2.83,535.4432460702956,4
1,2.83,436.71700002998114,4
1,28,561.6835916265845,4
1,21.17,399.17783595994115,4
0,28,386.6614817492664,3
1,28,407.6609948500991,3
