Correct Response,Height (deg),Reaction Time (ms),Target
1,1,759.4968734160066,0
1,5.66,514.703146353364,2
1,11.31,648.2938678786159,0
1,16,492.82811319828033,1
1,2,530.7011009976268,0
1,28,504.56690991669893,2
1,8,381.57561438530684,0
1,21.17,394.2636593095958,0
1,11.31,378.8323180601001,0
1,2,682.0104389302433,2
1,8,565.537586979568,2
1,1.41,502.0028135590255,2
1,1,689.0555603280663,0
1,11.31,397.9336760789156,1
1,16,429.43874810263515,1
1,1,760.1867082379758,2
1,2,577.5009814500809,0
1,1.41,785.6611019782722,0
1,2.83,595.2414424940944,0
1,4,511.9810124710202,0
1,4,483.9954294115305,0
1,2.83,493.8070575557649,0
1,16,485.05595203861594,1
1,2.83,507.46687891334295,2
1,11.31,524.7936441414058,1
1,1,662.064963657409,2
1,1.41,645.2740916833282,1
1,5.66,684.314780574292,2
1,1.41,695.3156145140529,5
1,4,758.1052576974034,3
1,1.41,677.3314407877624,5
1,21.17,902.5247806534171,3
1,8,613.8693715296686,3
1,16,593.329293359071,4
1,16,633.286121007055,5
1,8,499.8643600232899,5
1,1,693.5632090866566,5
1,4,507.65051616728306,5
1,28,697.249609682709,4
1,28,715.2829353548586,5
1,21.17,498.88336768746376,5
1,28,435.7424929589033,5
1,21.17,629.5212141089141,3
1,8,571.7529269717634,4
1,5.66,469.8396508432925,4
1,5.66,390.6284586377442,4
1,4,605.6050073206425,5
0,2,629.7406914494932,5
1,2,505.7769368253648,5
1,2.83,486.1069174334407,5
1,2.83,659.9848779700696,3
1,5.66,590.9140181578696,3
1,2.83,660.5132619701326,5
1,11.31,505.0362434089184,5
1,28,724.5562809370458,3
1,2,788.2876626066864,4
1,21.17,708.2777500003576,3
