Correct Response,Height (deg),Reaction Time (ms),Target
1,16,534.6366755515337,2
1,28,541.0929961912334,2
1,1,492.2038146145642,0
1,11.31,459.82629450410604,2
1,16,519.2251314260066,0
1,5.66,419.9978077635169,0
1,1.41,489.53527043014765,1
1,21.17,473.0905100554228,1
1,8,462.6201080940664,1
0,4,507.76008393988013,2
1,4,569.0669740401208,0
1,28,433.9829196073115,0
1,1.41,499.4909411147237,0
1,21.17,560.1469089128077,2
1,8,503.5333523377776,1
1,2.83,534.617560621351,1
1,5.66,577.7044158279896,0
1,1.41,541.0090281479061,1
1,4,441.2895023673773,2
1,5.66,495.53761788085103,1
1,21.17,552.0194193199277,1
1,28,454.2352535612881,0
1,28,454.92986699938774,1
1,1,577.6197655908763,1
1,2.83,374.9957309886813,1
1,16,409.6922699213028,1
1,21.17,586.6207267940044,2
1,8,461.0018466450274,0
1,1,576.1387196220458,0
1,5.66,473.4099979363382,5
1,2.83,533.9840456694365,4
1,1,645.6522887423635,5
1,11.31,474.24592374265194,3
1,2,715.2344660684466,3
1,4,881.5129796825349,4
1,16,448.34759382903576,3
1,1.41,552.2324118614197,3
1,4,578.8895252011716,5
1,5.66,467.5731972642243,3
1,4,551.0015633739531,3
1,16,527.2734311260283,5
1,2,641.4706135950983,5
1,2,561.1343860477209,5
1,11.31,382.7317107319832,5
1,11.31,399.7639056146145,5
1,8,517.3000112958252,3
1,21.17,448.3520311154425,5
1,2,662.3318862952292,4
1,2.83,539.6897747963667,5
0,1.41,660.464451353997,3
1,1.41,382.50301702320576,3
1,8,462.9075109809637,3
1,2.83,436.5292663536966,3
0,1,523.3969080112875,4
1,1,671.6482398882508,5
1,2,672.6841867752373,5
1,11.31,533.5017416477203,5
1,21.17,447.11776979640126,5
1,28,556.2949615381658,3
