CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-75,567.083400012925,0
1,45,618.908399986103,1
1,90,478.253099871799,0
1,-45,537.301500132307,0
1,60,575.105599863455,1
1,90,581.765799820423,0
1,-60,560.421000039205,1
1,90,654.101799977943,1
1,-15,552.674799961969,1
1,-90,567.898799935356,1
1,60,519.944499982521,0
1,90,543.483900176361,0
1,-30,570.294799786061,1
1,-60,535.599199859425,0
1,75,593.89419997111,1
1,0,496.838899832219,0
0,-75,531.559899952263,1
1,30,552.149600153789,1
1,45,577.267400026321,0
1,15,507.910700086504,0
1,60,462.20869993791,0
1,-45,515.312099866569,1
1,-60,499.868499850854,0
1,90,531.506200125441,1
1,-75,470.717900004238,1
1,-15,438.0802000314,0
1,60,506.793800080195,0
1,30,580.731999864802,1
1,-90,594.919200092554,0
1,-60,542.26599986665,1
1,90,516.99469987303,0
1,60,521.204299796373,1
1,0,509.047300126404,0
1,-15,511.407099934295,1
1,-75,577.041500052437,0
1,15,573.370299804956,1
1,-15,540.415800213814,1
1,0,530.061600068584,0
1,30,643.49580001086,1
1,15,499.635200053453,0
1,-30,525.097500104457,1
1,75,540.562999937683,1
1,0,473.182299910113,0
1,30,616.375000020489,1
1,-60,482.843200014904,1
1,45,591.565400166437,1
1,-30,555.469600055367,0
1,-90,584.573600012809,0
1,45,514.714899975806,0
1,-30,591.706200074404,0
1,-45,567.141100103036,1
1,0,546.62119996734,1
1,0,448.178400089964,1
1,45,709.58680011332,0
1,75,645.115699889138,1
1,15,507.485700109974,1
1,90,684.401500076056,1
0,-30,430.881700050086,0
1,-45,595.161599842831,1
1,-60,519.276000130922,1
1,60,739.964199988171,0
0,90,559.0909000393,0
0,75,602.69519993104,0
1,-75,793.244899986312,1
0,-30,897.265600077808,0
1,45,1516.60779983737,0
1,-60,771.915600206703,0
1,75,680.861099893227,1
1,75,673.494200026616,1
1,-30,634.880600068718,1
1,-30,876.70580022037,1
1,-45,713.071600105613,0
0,30,800.927299810573,0
0,75,726.381899826229,0
1,30,990.877100070938,0
1,90,1147.69329995848,1
1,-90,664.035199945793,1
1,-60,869.920500125736,1
1,-60,623.434199988842,1
1,45,773.150099944323,0
1,15,743.843399956822,0
1,0,594.365600068122,0
1,-60,683.917399998754,0
1,-15,583.182899784297,0
1,-15,665.10430005379,1
1,-90,733.357199970633,1
1,-30,648.795999856666,1
1,60,630.463100075722,1
0,45,660.173399876803,0
0,15,662.194400131702,0
1,-75,682.441999940202,1
0,45,596.88230002299,0
1,15,1020.37799990736,1
1,-15,625.169900050387,0
1,15,1266.43310002051,0
1,-45,665.435100011528,0
1,0,669.239900112152,1
0,45,961.207799883559,0
1,-90,944.318000031635,0
1,75,950.977399982512,1
1,60,609.443400092423,1
0,90,863.559600003064,0
1,-90,914.222099855542,0
1,30,876.602600133047,1
0,-45,763.588399896398,0
1,-75,944.158300096169,0
1,-45,645.143599985167,1
1,-90,778.040400044993,1
1,-75,973.639299897477,0
1,0,670.518300067633,1
1,-15,601.286500031129,1
1,45,760.094400066882,0
1,0,725.992899890989,0
1,0,659.63419996202,0
1,-30,836.617199974135,0
1,-90,657.963900165632,0
0,75,686.502799894661,1
1,60,989.412999982014,1
0,15,873.194600027055,1
1,-90,585.970500055701,0
1,-15,621.792499944568,1
1,-60,638.242299938574,0
1,-30,625.412300033495,1
1,15,585.966100022197,0
1,90,615.265799956396,1
1,30,557.326999995857,0
1,30,594.040500037372,0
1,0,584.538599979132,1
0,-90,605.640699891374,1
1,30,677.189500108361,0
1,-75,670.114900022745,1
0,-15,583.128599952906,0
1,15,707.140899999067,0
1,90,629.250700157136,1
1,-75,719.540700120851,1
1,-45,626.335899848491,0
1,-15,623.423099787906,1
1,75,532.706999955699,1
1,30,788.608400188386,1
1,-30,618.835400128737,1
1,75,618.450500108302,0
1,-45,758.341399990022,0
1,-15,517.11659998633,1
1,-90,514.630900034681,0
1,60,525.476299962029,1
1,-45,635.60869990848,1
1,60,543.024700172246,0
1,-75,585.109599903226,1
1,-60,506.215600101277,1
1,60,686.444800151512,1
1,15,524.918000018224,0
1,75,532.05029996112,0
1,45,542.577900029719,0
1,30,573.935200031847,1
1,-45,550.130499796942,1
1,-75,596.870800051838,1
1,-75,534.847500072792,1
1,-30,497.567400140688,1
1,90,700.012499969453,1
1,75,539.264499945566,0
1,-30,532.367100045085,1
0,30,514.776400094852,0
1,75,634.353299895301,0
0,45,580.562300086021,0
1,15,811.160999853164,0
1,45,734.821499828249,1
1,45,600.931700123474,1
1,90,650.726399887353,0
1,-45,557.16170001775,1
1,75,587.057899953797,0
1,15,526.654399968684,1
0,-90,585.407200073823,1
1,-15,521.845100019127,0
0,30,621.411700071767,1
1,45,631.752100111917,0
1,-90,591.799800088629,0
1,30,551.029899893329,1
