CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,0,514.890599999908,0
1,60,532.559899999987,0
0,-90,791.882700000051,1
1,-120,638.467400000045,1
1,-150,495.144300000184,1
1,-60,614.808700000103,0
1,120,633.052699999971,0
1,-30,523.150200000109,1
1,60,504.516000000158,1
1,-60,486.787600000034,0
1,-120,578.742500000053,0
1,-30,506.430500000042,0
1,-30,590.026399999906,1
1,180,624.383999999927,1
1,60,527.019200000004,0
1,-90,602.275400000017,1
1,-150,584.279500000057,1
1,-30,499.563999999928,1
1,60,505.957099999896,0
1,180,549.945499999885,1
1,180,583.543199999858,0
1,-120,563.984000000082,0
1,180,702.024499999843,1
1,-90,524.189299999953,1
1,180,609.458299999878,1
1,90,591.437799999958,1
1,90,586.458200000116,1
1,-90,461.077699999996,1
1,-30,465.156799999895,1
1,60,521.727399999882,0
1,-150,539.462800000101,0
1,-60,701.420199999993,1
1,0,516.423600000016,0
1,120,659.661999999989,1
1,-90,560.404000000026,0
1,-150,682.04899999997,1
1,-90,570.397299999931,1
1,30,567.638499999894,1
1,-30,426.954900000019,1
1,-120,588.958999999895,0
1,180,587.541100000144,0
1,0,634.218199999814,0
1,-90,607.874799999954,0
1,-150,567.270599999993,1
1,-150,535.907900000175,0
1,60,645.059299999921,0
1,0,466.831200000079,0
1,0,476.128499999922,0
1,-60,585.214600000163,1
1,0,492.084400000031,1
1,30,431.381099999917,0
1,150,740.892700000095,1
1,120,569.90000000038,1
1,0,513.181100000074,1
1,-30,501.230400000131,0
1,90,713.219499999886,0
1,-120,645.193899999831,1
1,-60,567.795499999611,0
1,30,583.157900000024,0
0,30,792.440099999985,1
1,-90,549.089000000058,0
0,90,883.757000000023,0
1,60,573.061099999868,1
0,-150,558.488300000099,0
1,0,504.438500000069,0
1,-60,717.032400000298,0
1,-120,682.496100000171,0
1,-30,677.675900000359,0
1,30,759.057400000038,1
1,180,722.988099999802,1
1,120,702.45510000037,0
1,120,690.357699999786,1
0,120,766.894099999681,0
1,60,584.911200000042,1
1,90,719.517700000288,1
1,90,522.844600000062,0
1,120,622.184000000252,1
1,0,575.603299999748,1
1,150,555.971499999905,1
1,150,552.296599999827,1
0,150,640.465800000093,0
1,150,759.142599999868,1
1,60,601.1906000003,0
1,-90,597.074199999915,1
1,90,633.753000000033,0
1,150,801.0401000001,0
1,60,719.051800000179,0
1,0,614.374799999914,0
1,30,946.409600000115,1
1,30,659.009899999965,1
1,150,808.982200000137,0
1,90,881.026299999994,1
1,-30,616.344500000159,1
1,-150,701.966600000069,1
1,180,567.554999999593,1
1,-90,560.934600000073,0
1,-120,656.960299999773,0
1,0,646.82839999974,0
1,180,577.543600000317,0
1,-120,684.832399999741,0
1,0,483.529000000053,0
1,-30,462.119199999925,0
1,150,832.275599999739,0
1,90,539.463000000032,0
1,150,798.762200000019,0
1,120,550.756300000066,0
1,60,832.12929999987,1
0,-60,445.712300000159,0
1,30,534.743200000285,1
1,-90,835.40829999989,1
1,120,616.794800000171,0
1,90,640.154599999696,0
1,-60,585.102099999822,1
1,-60,617.451799999762,0
1,30,634.661500000184,0
1,120,593.089199999631,0
1,-150,831.9415999999,0
1,-150,717.680100000016,1
1,-150,572.650499999745,0
1,-60,811.669799999854,0
1,0,753.954900000244,0
1,-120,689.960099999971,0
1,90,813.232899999966,1
1,150,823.214199999675,0
1,180,740.528199999935,0
1,120,637.214100000128,0
1,120,698.614399999733,1
1,60,653.819099999928,0
1,150,758.111099999915,1
1,0,535.083199999881,0
1,-120,574.221100000123,0
1,0,837.547400000367,1
1,-150,567.453200000236,1
1,0,536.097200000277,0
1,30,757.425100000055,1
1,-30,561.374599999872,1
1,30,554.683400000122,0
1,-60,798.684099999682,0
0,30,741.975100000182,1
1,-90,554.444899999871,1
1,90,514.617900000267,1
1,180,688.705800000171,1
1,150,539.306199999792,1
1,-60,579.935799999894,1
1,-120,705.31479999996,0
1,0,671.559800000032,0
1,180,663.232500000013,1
1,-120,663.156900000067,1
1,-30,611.204000000234,0
1,0,605.828000000165,1
1,-90,623.646299999982,0
1,30,669.785099999863,1
1,90,613.161799999907,1
1,-150,628.446099999983,0
1,120,725.798100000211,0
1,150,727.070000000331,0
1,-60,600.387500000088,0
1,30,623.749499999994,1
1,-180,624.38,1
1,-180,549.95,1
1,-180,583.54,0
1,-180,702.02,1
1,-180,609.46,1
1,-180,587.54,0
1,-180,722.99,1
1,-180,567.55,1
1,-180,577.54,0
1,-180,740.53,0
1,-180,688.71,1
1,-180,663.23,1
