CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-150,430.8219,0
1,-120,347.5975,1
1,90,358.5876,1
1,-150,444.2912,0
1,0,409.4299,0
0,-60,371.5368,0
1,0,510.5336,0
1,150,450.6897,1
1,-90,440.5721,1
1,120,399.8756,1
1,150,434.2144,0
1,-90,497.9077,1
1,0,448.212,0
1,90,524.5301,1
1,120,426.1879,0
1,120,471.84,0
1,0,476.3059,1
1,0,532.51,1
1,60,455.2537,0
1,0,567.2011,0
1,0,465.18,1
1,180,425.981,0
1,30,476.3509,1
1,180,557.1704,0
1,30,509.8276,1
1,150,461.1734,1
1,-60,495.6134,0
1,-90,559.9835,0
1,90,550.5538,1
1,-30,372.7987,0
1,-120,475.0897,1
1,120,496.312,1
1,180,419.9058,1
1,-120,396.9306,1
1,150,574.3557,0
1,-30,777.7985,0
1,60,441.2138,0
1,180,748.9075,1
1,150,651.3439,1
1,30,547.4246,1
1,60,516.4385,1
1,60,499.299,0
1,-120,577.276,1
1,-120,558.5282,1
1,-60,494.5315,0
1,-120,550.0389,1
1,-90,515.946,1
1,180,556.2029,0
1,0,472.1678,1
1,-30,502.4275,0
1,-150,541.0948,0
1,-150,527.9649,0
1,-60,610.0732,1
1,60,609.3247,1
1,60,576.092,0
1,90,469.4281,1
1,60,628.0373,1
1,-150,432.1454,1
1,-120,559.2088,0
1,-150,420.2878,0
1,90,539.9881,0
1,120,615.1852,1
1,30,499.695,0
1,-60,492.6769,1
0,60,317.9955,0
1,30,455.5729,0
1,60,394.932,1
1,-60,400.4778,0
1,120,379.5897,1
1,90,373.9911,1
1,30,533.2855,0
1,150,451.0485,0
1,-30,589.403,0
1,-30,437.5411,1
1,30,443.0239,1
1,180,369.7265,0
1,30,824.4295,0
1,150,803.6788,0
1,120,500.9414,0
1,60,517.5911,1
1,-60,438.3275,0
1,-90,444.3133,1
1,90,408.9962,0
1,60,571.1558,1
1,120,454.4701,0
1,-30,557.4809,0
1,30,556.7796,1
1,120,603.0509,1
1,0,454.2732,0
1,-150,480.7579,0
1,0,431.4382,0
1,-60,530.3393,0
1,-90,613.5201,1
1,180,649.5161,1
1,-60,648.6833,1
0,90,380.5885,0
1,0,548.2848,0
1,-150,812.3013,1
1,-30,687.1026,1
1,90,769.8669,0
1,0,797.1212,1
1,0,796.8856,0
1,180,516.306,0
1,90,586.4266,1
1,-90,414.7705,0
1,-60,410.4355,0
0,-30,467.026,1
1,150,536.176,1
1,-90,560.1003,1
1,-150,474.4003,1
1,-120,512.1106,1
1,-60,571.3734,0
1,90,436.2537,0
1,-90,834.4155,0
1,30,602.9047,1
1,120,532.6724,1
1,120,569.8301,1
1,0,498.9743,1
1,-90,709.1678,1
0,150,662.3352,0
1,-90,1001.327,1
1,150,690.5561,0
1,-30,936.5262,1
0,90,483.7547,0
1,0,598.0254,1
1,-30,567.1631,1
1,150,534.0936,1
1,-30,474.8986,1
1,-120,590.0479,1
1,-120,1374.6898,1
1,0,908.3626,0
1,-120,1169.7505,1
1,-150,1691.9315,0
1,180,1560.9954,1
1,-90,500.1047,1
1,-30,569.9099,0
1,150,521.5078,0
1,-150,684.6576,1
1,180,1049.3132,0
1,-150,965.0967,1
1,30,793.6775,0
1,-60,704.3187,1
0,0,962.1333,1
1,30,672.2663,0
1,60,571.5945,1
1,120,575.2232,0
1,-120,1023.2801,1
1,180,729.3933,0
1,180,700.6101,0
1,0,803.239,0
1,90,537.6822,0
1,-60,1493.1878,1
1,60,910.8927,1
1,90,645.8542,0
1,180,587.7526,0
1,90,889.5218,1
1,-30,1288.8646,1
1,150,800.1106,1
1,90,787.2722,0
1,0,567.5891,1
1,-180,425.98,0
1,-180,557.17,0
1,-180,419.91,1
1,-180,748.91,1
1,-180,556.2,0
1,-180,369.73,0
1,-180,649.52,1
1,-180,516.31,0
1,-180,1561,1
1,-180,1049.3,0
1,-180,729.39,0
1,-180,700.61,0
1,-180,587.75,0
