CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-120,915.225864978274,0
1,-60,635.125523004681,1
0,150,739.191317007644,1
1,-90,616.254348985385,0
1,30,647.826787005179,1
1,-150,656.077619009884,0
1,60,712.61899002362,0
1,-120,559.812900996767,0
1,-30,638.137668001,1
1,30,655.664012018824,0
1,180,689.21905099065,0
1,-120,746.084469000343,1
1,90,816.935532006901,1
1,-30,628.564416002482,1
1,30,565.637810018379,1
1,-30,624.256488991668,1
1,0,470.655585007044,0
1,0,516.776844983688,0
1,30,543.698234986514,1
1,-60,600.62389099854,0
1,-90,540.360340012703,1
1,-30,524.753849001136,0
1,120,563.794355003629,0
0,150,847.149967980804,0
1,120,715.070214014268,1
1,-30,650.510453016032,1
1,-150,547.12267401279,0
1,-150,927.043715005275,1
1,-120,589.06983497669,0
1,180,803.363196996506,1
1,60,695.848910000641,0
1,60,622.62389998883,1
1,60,575.719802008243,0
1,150,772.330987013411,1
1,-150,578.717619014205,0
1,0,596.425225005951,1
1,-90,528.820582004264,0
1,60,669.623344009742,1
1,-120,725.793570986716,1
1,-30,503.403104995377,0
1,30,576.584699979285,1
1,-60,529.829585001571,0
1,-150,627.478481977014,0
1,0,608.055863013724,1
1,0,565.797775002429,1
1,180,764.639399982989,1
1,0,548.415651000105,0
1,-60,815.922278977232,0
1,-60,660.092145008966,0
1,90,603.341809976846,0
1,-120,867.962202007184,1
1,-90,662.535978984088,0
1,-30,869.382245998131,0
1,120,559.239770002896,0
0,150,720.734067996964,0
1,90,731.601899003144,1
1,180,946.632796004415,0
1,-90,681.114682994084,1
1,90,653.919940997148,0
1,-150,649.648080006009,0
1,-90,703.026839976665,0
1,60,688.189755987842,1
1,90,622.989732983988,0
1,120,654.886761979433,1
1,150,664.457442974672,0
1,-150,623.828146003652,0
1,-60,658.071386985248,1
1,-120,660.679364992538,1
1,0,685.857929006452,1
1,-30,614.610105004394,1
1,-60,625.871232020436,1
1,-90,602.627790017286,1
1,30,597.134419986978,1
1,-120,568.546474017203,0
1,-120,619.404764010105,1
1,30,541.941367010586,0
1,-90,640.516856024042,1
1,-150,571.461435997626,0
1,180,993.393175981473,0
1,180,811.128850015812,1
1,-60,793.862157014664,1
1,150,927.862505989615,1
1,0,541.22356198146,0
1,150,746.051083996426,0
1,120,682.496364003746,0
1,-30,754.882913003676,0
1,120,690.902568000602,0
1,30,876.641776013421,0
1,90,696.031989014009,1
1,180,629.530361017678,0
1,-30,621.942687002011,1
1,180,651.812895995099,0
1,0,580.90001499746,0
1,30,992.175005006138,0
1,90,622.497977988096,1
1,-120,710.874638993992,1
1,-60,615.161160015268,0
1,60,653.594857002608,1
1,-150,582.307349985931,0
1,0,859.126327974955,1
1,-150,656.387668984244,0
1,30,546.187237990089,0
1,180,693.738526992965,1
1,180,921.288321006577,0
1,-90,688.430199000286,1
1,30,759.737952009309,0
1,-150,722.510390981333,1
1,180,739.708730988204,0
1,30,674.243636990432,1
1,150,947.182115000905,1
1,-120,691.732565996936,0
1,-60,635.237625022419,0
1,0,645.301752004307,1
1,60,719.577493998222,1
1,0,658.386892996496,0
1,0,611.778525003465,1
1,-60,578.489327986026,0
1,120,655.630592002999,0
1,90,766.257012998685,0
0,-90,1231.68643500772,1
1,-90,796.030625010608,0
1,-150,1824.1435370082,1
1,120,717.962194009451,0
1,-120,734.019400007091,1
1,0,823.768420007546,1
1,150,847.376705009956,0
1,90,646.853301012889,1
1,0,513.03653300507,0
1,150,609.931082007242,0
1,120,890.306758004008,0
1,0,643.445331000257,1
1,60,733.677894991124,0
1,-90,672.291024014121,0
1,120,685.258852005936,1
1,150,832.672969999257,0
1,0,500.733599016676,0
1,60,638.781033988344,1
1,120,679.790938979713,1
1,150,651.807391995098,0
1,90,564.303495987551,1
1,120,692.701831002487,1
1,-30,539.051560984226,1
1,90,633.467654007254,0
1,180,744.790100005921,0
1,90,553.674043979263,0
1,0,631.977737016277,1
1,-30,607.591638000449,0
1,60,656.829965978395,1
1,60,640.132270994363,1
1,-60,945.527600016212,1
1,150,621.845613998594,0
1,150,723.825199974235,1
1,150,789.927994986065,1
1,-90,695.642062005354,0
1,-180,689.22,0
1,-180,803.36,1
1,-180,764.64,1
1,-180,946.63,0
1,-180,993.4,0
1,-180,811.13,1
1,-180,629.53,0
1,-180,651.81,0
1,-180,693.74,1
1,-180,921.29,0
1,-180,739.71,0
1,-180,744.79,0
