CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,0,322.438200041652,1
1,-90,471.881700018421,1
1,90,815.620500049554,0
1,180,881.581800095737,0
1,120,725.340500045568,0
1,150,1578.4418000048,1
1,180,645.880500008352,0
1,0,534.595900019631,1
1,150,544.147599991411,1
1,120,800.737700113095,0
1,-60,1391.50419997983,0
1,120,534.243400013074,1
1,0,1419.58170003723,0
1,-30,2377.59379999712,1
1,-120,524.972399966791,0
1,90,770.129899997264,1
1,150,469.524299995974,0
1,-90,529.507700041868,0
0,120,650.960700041614,0
1,180,1800.06870002486,0
1,-60,878.516099918634,0
1,0,517.728599989787,0
1,0,499.831399917603,0
1,180,1090.53269998636,1
1,150,637.070799982175,1
1,180,774.575799973682,0
1,-30,408.532999958843,0
1,-90,662.824800042436,1
1,60,470.675000026822,0
1,-60,546.820999975316,0
1,120,955.512300054543,1
1,-90,768.156100101769,1
1,-120,656.204300038517,0
1,60,589.057400044985,0
1,-90,564.383200057782,1
1,150,604.425999955274,1
1,30,643.020299999043,0
1,30,474.915300067514,1
1,60,1610.62339999713,0
1,0,544.53550003469,0
1,30,429.206899986602,0
1,-30,546.360600078478,0
1,60,547.339799967594,1
1,-150,543.031599991955,1
1,-120,504.019599910825,0
1,0,509.790199962445,1
1,150,635.973700010218,0
1,60,1081.51580001228,0
1,-120,536.741700060666,1
1,-30,834.319999944419,1
1,-120,787.396499924362,1
1,150,772.373800086789,1
1,-60,663.734199982136,0
1,0,583.535200022161,0
1,60,515.197000037879,1
1,-90,557.204699995928,0
1,-60,505.228399918415,0
1,60,535.92079997994,0
1,-120,737.575599960983,0
1,-60,578.644500034861,1
1,0,537.921899966896,0
1,0,1155.50589995924,1
1,-60,944.127499978058,0
1,-150,2200.80949998461,1
1,90,787.701500034891,1
1,-30,2398.98269999772,1
1,90,1973.64880008623,0
1,-30,2305.12860001996,1
1,-90,1507.60789999273,0
1,90,1465.79970004037,1
1,180,1888.9998000022,0
1,90,576.391399991699,1
1,90,551.876899939962,1
1,90,560.499599939212,1
1,-60,628.976500048302,1
1,0,498.034199969843,1
1,120,694.672100050375,1
1,180,697.402300001122,1
1,90,584.060799949802,0
1,-30,631.543799922802,0
1,180,716.81470008567,1
1,-120,854.109999993816,0
1,60,1454.79250004515,1
1,0,539.607699997723,0
1,150,621.264499998651,0
1,30,518.877800009213,0
1,30,617.14859997388,0
1,0,762.988799987361,1
1,-150,667.048999960534,1
1,-150,723.173100072891,0
1,0,780.544600021094,0
1,30,491.897900043987,0
1,30,1182.54480002448,1
1,-30,509.954200047068,0
1,120,1003.83980005514,0
1,90,510.691799959168,0
1,120,720.546800098382,1
1,120,1210.88549999055,1
1,180,584.616100103594,1
1,60,460.099700060673,1
1,90,728.332100007683,0
1,-30,477.853200086392,0
1,120,1361.15090005565,0
1,-60,537.228200039826,0
1,0,502.59299999103,0
1,-150,801.062300023623,1
1,-90,636.008800044656,0
1,-150,609.312899913639,0
1,60,482.746300091967,0
1,-120,490.995299923234,1
1,-60,661.362800085917,1
1,-90,409.457800015807,1
1,180,647.410600017756,0
1,0,516.379999965429,0
1,-150,622.315199966542,0
1,90,1144.30730002001,1
1,-150,745.123799927533,1
1,-90,745.653300001286,0
1,-120,546.432800046168,0
1,0,1694.95269997511,0
1,150,661.844800030813,1
1,-150,1109.98979994562,0
1,-30,583.75070003327,0
1,120,419.406399982981,1
1,30,441.374499970116,0
1,150,581.809200034477,0
1,-30,635.457100034691,1
1,0,428.643700005487,1
1,180,538.126500011422,0
1,30,1003.63700002432,0
1,-120,934.174199975096,1
1,-60,515.523199960589,0
1,-90,1181.68019996025,1
1,30,520.96949998755,0
1,30,1094.91919997614,0
1,120,773.750299974345,1
1,-150,601.092600068077,0
1,-150,1175.88309993967,0
1,60,870.188999958336,0
1,60,726.536099952646,1
1,-120,2031.99299999047,0
1,150,969.020600002259,0
0,30,2061.23470006511,0
1,-120,1121.26169997733,1
1,-150,611.376399910077,0
1,180,977.452700063586,1
1,-30,604.674099981785,1
1,150,711.244699931704,0
0,-60,817.620000024326,1
1,-90,587.618200029247,0
1,120,810.816799909808,0
1,30,676.857700026594,0
1,-60,1284.30410000961,1
1,-180,881.58,0
1,-180,645.88,0
1,-180,1800.1,0
1,-180,1090.5,1
1,-180,774.58,0
1,-180,1889,0
1,-180,697.4,1
1,-180,716.81,1
1,-180,584.62,1
1,-180,647.41,0
1,-180,538.13,0
1,-180,977.5,1
