CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-120,699.367000001948,0
1,-150,835.789599958807,1
1,120,708.893999960274,0
1,-150,581.562000014819,0
1,150,567.456199999433,0
1,-120,715.688700010069,1
1,-120,595.390300012659,0
1,-120,593.586500014644,0
1,120,822.290900025982,1
1,0,537.027800027281,0
1,30,640.428000050597,0
1,90,748.593399978708,1
1,180,796.207300017122,1
1,-150,673.165299966931,0
1,-90,689.760800022632,0
1,30,670.706700047012,1
1,60,651.228799987584,1
1,180,667.046299998183,0
1,120,879.535199995153,0
1,30,577.513399978634,0
1,-90,825.445200004615,0
1,120,705.78419997124,1
1,0,583.946200008504,1
1,-120,713.044700017199,0
0,30,640.910299997777,0
1,180,678.346400011797,0
0,150,579.213700003456,1
1,120,607.476600017399,0
1,120,560.578499957919,0
1,0,982.689700010233,0
1,0,546.294499982614,1
1,180,658.254999995697,0
1,0,584.36620000517,1
0,150,691.95519996807,1
1,90,596.123399948701,0
1,90,664.255099990405,1
1,-150,799.350700029172,1
1,-120,596.740299989469,1
1,60,567.655100000557,1
1,90,545.501099994872,1
1,-120,597.126599962357,1
1,-120,581.757299988531,0
1,-60,564.363200021908,1
1,0,463.491100040264,1
1,60,568.660100027919,1
1,-150,532.892900032457,0
1,-60,562.97000000719,1
1,-30,483.256800021045,1
1,120,598.542300031986,0
1,90,584.6960000135,0
1,120,548.072900020052,0
1,-120,517.996999996249,0
1,90,508.013200052083,0
1,-60,529.975799997337,1
1,-60,555.738500007428,1
1,-150,528.085499980953,1
0,180,660.544300023466,0
1,-150,801.403099999297,0
1,-30,697.156699993648,0
1,-60,704.756300002337,0
1,-90,615.901700025424,0
1,-60,627.344399960712,1
1,-150,883.772100009955,1
1,-30,555.288699958473,0
1,60,703.896799976937,0
1,180,801.897699981928,1
1,-90,633.761600046419,1
1,-60,578.49240004085,1
1,0,538.197300026659,1
1,-60,551.191999963485,0
1,0,578.604700022843,0
1,180,693.483000018168,0
0,150,602.72709999932,1
1,150,653.237200030126,1
1,180,592.316200004425,1
1,-30,537.061599993613,0
1,0,487.653599972837,0
1,30,600.889900038019,1
1,60,536.38980000047,0
1,90,496.702499957755,0
1,30,503.993300001603,0
1,150,691.58019996481,0
1,-30,613.067900042515,1
1,60,592.749499985948,1
1,-30,503.163899972569,1
1,0,546.223000020254,1
1,180,751.448700008914,1
1,60,526.749000048731,0
1,-60,761.522099995054,0
1,60,578.83079999825,1
1,0,442.568399980664,0
1,150,565.935900006443,0
1,30,485.77680000104,1
1,0,637.004700002726,0
1,150,595.33970003482,1
1,-90,632.444899973925,1
1,-150,546.654300044756,0
1,-30,521.259599984623,1
1,30,665.172999994829,1
1,-150,494.467999998014,1
1,90,514.483800020535,1
1,-90,617.088300038595,0
1,60,600.706499980297,0
0,180,512.996699989308,1
1,150,779.944699993357,1
1,0,508.595500004012,1
1,-150,711.793300034478,1
1,-60,771.231899948325,0
1,150,802.342899995856,1
1,120,693.929999987595,0
1,90,740.303100007586,1
1,-90,763.68939996697,1
1,-30,566.805399991572,1
1,-150,703.520900025032,1
1,30,568.767900033854,1
1,60,559.416300014127,1
1,-30,545.049700050149,1
1,-90,626.869300010148,0
1,120,708.044100007974,1
1,0,512.247699990403,1
1,150,559.641500040889,0
1,150,826.292099992279,0
1,-120,686.552700041793,1
1,120,709.462199979462,0
1,0,697.098900019191,1
1,30,563.177900018636,1
1,60,557.424299980048,1
0,120,702.807900009211,1
1,90,646.322199995629,1
1,30,554.434099970385,0
1,-90,619.525099967141,1
1,-90,523.330099976156,0
1,0,607.854099981487,0
1,60,602.593399970792,0
1,0,525.419899998233,0
1,-30,566.809199962299,1
1,0,424.207299984992,0
1,30,498.428500003647,1
1,180,586.717299979646,0
1,90,551.906600049697,0
1,-120,584.758700025268,0
1,-90,617.722300034948,0
1,-30,546.823899997398,0
1,-120,758.42450004071,1
1,-60,632.925300023053,0
0,90,657.160699986853,1
1,-90,600.977699949872,1
1,180,615.879500031006,0
0,-60,752.633100005332,1
1,-30,563.476600022987,1
1,30,561.151500013657,0
1,150,692.220600009896,0
0,150,496.488900019322,1
1,180,742.039400015492,0
1,150,755.164700015448,0
1,180,856.722699981183,1
1,120,747.752200034447,1
1,90,577.010399990249,0
1,-60,514.873100016266,0
1,150,633.563899996225,1
1,-180,796.21,1
1,-180,667.05,0
1,-180,678.35,0
1,-180,658.25,0
0,-180,660.54,0
1,-180,801.9,1
1,-180,693.48,0
1,-180,592.32,1
1,-180,751.45,1
0,-180,513,1
1,-180,586.72,0
1,-180,615.88,0
1,-180,742.04,0
1,-180,856.72,1
