CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-30,627.344299989054,1
1,-60,437.132400003029,1
1,120,630.723099989118,1
1,30,613.369100007694,1
1,180,568.77019999316,1
1,-150,652.637800006196,0
1,-30,615.804500012891,0
1,60,632.408899990842,0
1,120,723.758600020083,0
1,-90,524.531000010902,1
1,-30,561.491099980194,0
1,150,1181.31699998863,1
1,60,1207.24960001186,1
1,60,598.752800005022,1
1,180,643.525800006464,0
1,-30,580.05520000821,1
1,0,480.985799987102,0
1,0,620.325400007423,0
1,180,761.816899998812,1
1,0,639.541999998037,0
1,-120,916.409100006567,1
0,-60,587.843499998562,1
1,150,922.353999988409,0
1,0,1052.10379997967,1
1,150,955.57110000751,0
1,180,1393.7851999735,0
1,-120,761.246000017272,1
1,90,785.219899998046,1
1,30,564.156199988211,0
1,90,567.752400013851,0
1,-150,742.991200016113,1
1,-60,589.060699982801,0
1,120,624.590799977304,1
1,150,591.069399998523,1
1,120,862.69580000313,1
1,-60,591.229599996004,0
1,-120,728.978300009621,1
1,90,687.280999999493,0
1,0,690.865899997298,1
1,-90,732.642399999313,1
1,0,705.217999996385,1
1,120,1030.05660000141,0
1,180,975.382399986265,1
1,90,1115.77710000798,0
1,150,754.136300013633,1
1,90,730.547100022668,0
1,30,746.125899991021,0
1,0,912.661199989961,0
1,-90,688.090500022518,0
1,150,631.691299998201,1
1,60,593.792100008577,1
1,150,741.491200003074,0
1,0,480.05549997557,1
1,30,791.094900000608,0
1,30,413.987399989273,0
0,150,1501.50910000317,1
1,60,647.790399999358,0
1,-120,1025.58490000316,0
1,-150,989.371499986155,0
1,30,483.367399990093,0
1,-60,671.930899997242,0
1,0,575.010900015477,0
0,0,608.416499985615,1
1,0,554.407399999909,1
1,180,1252.31390001951,1
1,-120,664.62909998605,0
1,-90,587.967099979287,0
1,120,1196.09829999623,0
1,-60,961.35949999094,1
1,60,591.85799997882,0
1,-30,1097.00499999686,0
1,60,1013.67650001426,1
0,90,478.657000007806,1
1,120,620.212199989473,0
1,0,1401.20420000399,0
1,-30,710.79160000314,0
1,-60,673.962400011951,1
1,90,476.489500005264,0
1,90,794.682300017448,1
1,150,1343.68369999807,0
1,60,781.543600002769,1
1,0,1499.38959998777,0
1,180,950.920000011101,1
1,-30,918.85559997987,1
1,90,429.891700020526,0
1,30,564.234300000826,0
1,60,495.32890000497,0
1,-90,665.191400018521,1
1,-120,1214.82120001107,0
1,-150,1223.04719998734,1
1,90,745.835699993186,1
1,-150,980.830199995544,1
1,-90,418.808600000339,0
1,-30,1365.70129998378,0
1,150,578.252000014763,0
1,30,907.05749998684,1
1,-90,610.136299984297,0
1,30,556.098300011363,0
1,0,582.468499990646,1
1,-150,649.395199995488,1
0,-60,724.944099995773,1
1,60,494.174000000348,0
1,-60,909.861200002488,1
0,180,1291.45599998534,1
1,-120,857.45300001232,1
1,90,519.932099975413,0
1,-150,707.466700006044,0
1,-120,1002.24539999268,1
1,30,672.07979999599,0
1,-30,1009.15240002447,1
1,150,685.935700000264,0
1,-150,831.2450999883,1
1,-150,764.735899990192,1
1,30,601.127099981532,0
1,120,617.348500011722,0
1,-90,594.680300019681,1
1,180,705.622400019784,0
1,0,697.173300003633,0
0,-90,574.871099998709,1
1,60,1147.89030000335,0
1,0,1016.10799998976,0
1,0,457.370500001125,0
1,30,671.558300012257,0
1,90,721.441999988165,0
1,180,759.611200025538,1
1,60,704.190600002185,0
1,120,1471.57380000222,1
1,-60,612.910200005863,1
1,-90,787.348499995423,0
1,120,1307.77590000886,1
1,-90,956.55559999519,1
1,-120,638.888399997959,1
1,-30,640.243000009796,1
1,-120,556.963099989807,0
1,180,856.40729999519,1
0,120,682.357899998315,1
1,-30,486.489799987758,0
1,-150,1079.89559998619,1
1,-120,2052.09289998398,1
1,0,756.70329997316,0
1,-150,984.215699988417,0
1,180,1445.62779999338,1
1,-60,538.328000003239,0
1,-120,944.464600012871,0
1,-60,832.433400014415,0
1,150,833.121500015259,0
1,120,680.91800000635,0
1,-150,773.259300019126,0
1,-30,1457.81989998883,1
1,-90,484.444499984384,0
0,-60,1222.97040001373,1
1,150,1790.15900000464,1
1,0,560.906300009228,0
1,90,992.112199987751,1
1,-60,694.527100023115,0
1,180,941.026800000109,0
1,-90,3052.54280000459,1
1,120,490.393699998967,0
1,-60,1550.93419997953,0
1,-180,568.77,1
1,-180,643.53,0
1,-180,761.82,1
1,-180,1393.8,0
1,-180,975.4,1
1,-180,1252.3,1
1,-180,950.92,1
0,-180,1291.5,1
1,-180,705.62,0
1,-180,759.61,1
1,-180,856.41,1
1,-180,1445.6,1
1,-180,941.03,0
