CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-120,379.385399960447,1
1,-30,250.49159999704,1
1,180,320.999700031243,1
1,120,428.994299997576,1
1,-60,282.114099981263,1
1,-30,294.124199987855,1
1,-30,251.542000020854,1
1,-150,391.400900008157,1
1,120,316.180000002496,1
1,-150,305.049800002016,1
1,30,322.933999975212,1
1,30,317.562499993946,1
1,-120,372.944299983792,1
1,30,396.584399954882,0
1,30,312.176600019448,0
1,0,411.740399992559,0
0,-150,340.721900030039,0
1,-120,522.693600018974,0
1,-120,433.376800015103,0
1,-120,390.315500008874,1
1,-60,351.478199977428,1
1,-120,516.961199967191,0
1,-30,342.454300008249,0
1,150,394.920899977442,1
1,-150,414.90479998989,1
1,-60,375.746800019406,1
1,30,403.032899987884,1
1,90,410.694200000726,0
1,-150,400.46759995399,0
1,150,470.228200000711,1
1,-120,527.024199990556,0
1,-120,354.912599993404,1
1,90,418.709200029261,1
1,60,363.84109999286,1
1,60,411.437600015197,1
1,60,399.713399973698,1
1,-60,380.421099988744,1
1,90,365.953199951909,1
1,180,557.572800004855,0
1,90,440.216800002381,1
1,-150,476.926500014961,0
1,0,481.614299970679,0
1,60,416.646000035107,1
1,90,381.972399984952,1
1,0,393.698899985757,1
1,30,418.105099969544,0
1,-90,396.653900018428,0
1,-60,366.758599972818,1
1,-90,424.068899978884,0
0,-120,416.81569998851,1
1,-30,429.670700025745,0
1,-90,455.909899997059,1
1,150,508.107499955222,1
1,-150,659.981699988712,1
0,180,500.511400031392,0
1,60,524.297300006729,1
1,-150,492.552399963606,1
1,150,476.975399979856,0
1,0,524.636599970981,1
1,180,520.964799951762,1
1,30,403.683699995745,1
1,30,391.148600007873,1
1,30,427.537000018638,1
1,0,438.437599958852,1
1,-90,400.064600028563,0
1,-30,448.942499971017,0
1,-60,407.27679999778,1
1,150,512.057799999602,1
1,0,380.188300020527,0
1,-60,430.559799985494,1
0,180,445.963999992236,1
1,180,586.657200045884,0
0,-30,376.488400020171,0
1,-90,821.43719998654,1
1,90,465.795199947897,0
0,180,386.590199989732,1
1,-90,398.67569998838,1
1,60,508.418099991977,0
1,0,519.22150000697,0
1,120,497.380299996585,1
1,150,459.503300001379,0
1,-90,444.571500041056,1
1,120,491.602000002749,0
1,90,456.180899965111,1
1,0,373.246499956585,0
0,-90,522.913600006141,0
1,120,439.62539998116,1
1,120,629.483800011221,0
1,120,460.492500024848,1
1,-60,457.763800027315,1
0,0,405.168599952012,1
1,90,436.323499984574,1
1,180,420.598700039554,1
1,0,374.829200017266,0
1,0,415.903499969281,1
1,-90,531.980000007898,0
1,120,460.14389998978,1
1,150,555.408599998336,0
1,120,514.960100038443,1
1,-90,397.386799952947,1
0,150,397.793099961709,0
1,-30,417.759200013243,1
1,30,562.737299981527,0
1,60,508.712399962824,1
1,60,363.421399998479,1
1,120,413.260100039188,1
1,90,554.82569998363,0
0,-150,907.828600008506,0
1,-30,484.784800014459,1
1,0,432.597900021356,1
1,150,458.48780001048,1
0,0,337.880400046706,0
1,-90,623.443199999165,1
0,-120,1879.21279998496,1
1,90,634.178799963556,1
1,-60,459.430899973959,0
1,60,954.223300018348,1
1,150,676.613599972334,1
1,-150,462.558299980592,0
1,150,687.626900014002,1
1,120,528.061700032558,0
1,30,457.792900016066,0
0,-30,438.639000037219,1
1,60,403.261499982327,0
1,30,456.327999979258,1
1,150,530.935000025202,0
1,180,470.019499983173,0
0,120,475.747199999169,1
1,-60,488.64309999859,0
1,0,455.95519999275,0
1,0,407.337400051765,0
1,-150,465.231699964497,1
1,90,449.170000015292,0
1,90,533.668199998792,1
0,-120,550.067300014198,1
0,0,449.199499948882,1
1,180,408.136800026987,0
1,-150,545.331800044514,1
0,60,459.792500049807,1
0,-30,413.881399997044,1
1,-90,442.100099965464,0
0,-120,511.480300026014,0
1,-60,412.078000002075,0
1,0,475.969000000041,1
1,180,379.09730003681,0
1,60,301.752899985295,1
1,180,514.271500033792,0
1,0,484.726000032388,0
1,-60,420.602900013328,1
1,-30,409.778700014576,1
1,-150,429.16149999015,0
1,-120,384.837299971841,0
1,180,591.208800012246,1
1,180,397.711999984458,0
1,-30,379.510599982459,1
1,180,305.682199986186,0
1,-90,494.529099997599,0
1,0,311.149399997666,1
1,150,373.659599958919,1
1,-150,379.226700032596,1
1,0,336.696099992841,0
1,-120,572.036300008185,0
1,-30,399.49000001885,0
1,120,365.314699979499,0
1,-120,382.166000003926,0
0,0,462.497700043023,1
0,60,342.353300054092,0
1,-30,433.03470002953,1
1,-120,583.898199992254,0
1,0,276.929400025401,1
1,60,456.042500017211,0
1,-180,321,1
1,-180,557.57,0
0,-180,500.51,0
1,-180,520.96,1
0,-180,445.96,1
1,-180,586.66,0
0,-180,386.59,1
1,-180,420.6,1
1,-180,470.02,0
1,-180,408.14,0
1,-180,379.1,0
1,-180,514.27,0
1,-180,591.21,1
1,-180,397.71,0
1,-180,305.68,0
