CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-30,478.332961000851,0
1,90,534.739004994626,1
1,-30,475.519012988079,0
1,0,387.395773003809,0
1,60,529.816939008888,0
1,-30,445.720059004962,0
1,0,426.851815988775,0
1,90,414.095023989794,0
1,60,437.733480991446,0
1,-30,407.334101991146,0
1,0,707.822238990921,1
1,-150,625.986623003846,1
1,-60,467.771853008308,1
1,120,621.543976006215,1
1,-90,661.798879992566,0
1,30,413.963258987642,1
1,60,339.74298800691,1
1,-120,559.209482999868,1
1,120,667.184933999088,1
1,-60,439.822852998041,1
1,30,534.269411998102,0
1,180,651.867525005364,1
1,90,450.100180992158,1
0,-120,583.138768001809,0
1,-120,701.918473009719,1
1,90,543.819716004655,0
1,90,397.005298008444,1
1,30,439.908111999976,0
1,90,595.459103999892,1
1,90,490.150821999996,0
1,90,416.394201013609,0
1,-120,612.502206998179,0
1,120,666.060666008852,0
1,-60,361.349480001954,1
1,30,375.527931996621,1
1,0,389.56215099548,1
1,30,481.274158993037,0
1,-150,820.833603990613,0
1,120,638.757205998409,0
1,60,457.719602004508,1
1,150,460.91213399719,0
1,-60,507.737275992404,1
1,180,793.37844099151,1
1,-90,440.556930997409,0
1,-120,398.632921010139,0
1,180,430.871779005392,1
1,60,487.526248013601,0
1,-30,498.247051998042,0
1,90,495.152522992576,1
1,150,511.576201993157,0
1,0,416.549861002713,0
1,120,525.573294006754,0
1,150,454.818987994222,0
1,-60,545.833151999395,0
1,180,594.223857006873,0
1,150,599.103844005149,0
1,180,501.792931995587,0
1,180,423.558848001412,0
1,60,606.223250005278,1
1,-120,444.203379004612,0
1,150,1100.75506701192,1
1,0,504.781639997382,0
1,60,508.08743900503,0
1,-150,643.110514000873,0
1,-120,699.236979992711,0
1,60,362.281440998195,1
1,120,600.918457997032,0
1,180,514.735249999794,0
1,-30,503.945390993031,1
1,-150,530.055517993751,0
1,60,532.44798199099,0
1,0,511.214894003351,1
1,-60,573.816715995199,0
1,-30,553.173072003992,0
1,120,508.382998997113,1
1,0,580.274158995016,1
1,-120,860.124924010015,1
1,180,478.160621009883,1
1,-30,519.748107989435,0
1,180,574.557277003769,0
1,0,435.534368990338,1
1,30,449.868293996551,1
1,150,495.74633700191,0
1,-90,494.905609005364,0
1,30,442.861012002104,1
1,0,525.386004003813,0
1,-90,538.462296994985,0
1,90,753.341937009245,1
1,120,635.131802010583,1
1,150,550.785748005146,0
1,-150,507.325335995993,1
1,-90,771.702783001238,1
1,0,469.604503007722,1
1,-150,647.284098006785,0
1,-90,563.474717005156,0
1,30,558.183837006218,0
1,30,430.514311004081,1
1,60,389.097312007798,1
0,-90,603.650283993338,1
1,-120,719.978583999327,1
1,0,506.140231002937,0
1,150,588.574991991627,0
1,30,461.475315002608,0
1,-90,742.433920001495,0
1,-60,550.046130004339,0
1,-30,790.100553997909,1
1,60,492.659117001458,0
1,-60,867.862031992408,1
1,0,503.855232011992,0
1,-90,581.673476998694,0
1,-90,717.862408994697,0
1,60,566.650244008051,1
0,-120,989.879099005484,1
1,180,980.122114001424,1
1,0,609.812503004796,1
1,-30,546.866261000978,0
1,120,664.441032998147,1
0,-120,823.908311002888,0
1,-60,779.213917988236,0
0,-150,1796.76841600391,0
1,-90,909.481872987235,1
1,-30,886.323021005373,0
1,-150,709.867120000999,1
1,180,587.575730992248,0
1,0,491.995165991248,0
1,-90,505.544371998403,0
1,120,1144.6050509921,1
1,120,755.162580994656,0
1,150,561.583632000256,0
1,0,496.438359995373,1
1,-120,574.820442991913,1
1,120,593.581406000303,0
1,90,680.872418998624,1
1,0,509.993477005046,1
1,180,886.023552005063,1
1,-60,592.478783998522,0
1,0,719.928087994922,0
1,-150,672.72063399374,1
1,30,644.862647991395,0
1,30,676.040541999973,1
1,150,663.256792010507,0
1,-30,489.298763998668,0
1,90,749.598249000846,1
1,-150,522.394492997555,1
1,-60,521.89997200272,0
1,150,658.624266005936,1
1,-150,651.372171000694,1
1,-150,695.824845003663,0
1,150,716.80342099804,0
1,-60,719.948776001693,1
1,-120,541.264259002637,1
1,-90,590.657011002768,0
1,-120,942.155389996478,1
1,-120,680.455173010123,1
1,-150,473.446600001771,0
1,-180,651.87,1
1,-180,793.38,1
1,-180,430.87,1
1,-180,594.22,0
1,-180,501.79,0
1,-180,423.56,0
1,-180,514.74,0
1,-180,478.16,1
1,-180,574.56,0
1,-180,980.1,1
1,-180,587.58,0
1,-180,886.02,1
