CorrectResponse,Size_Rotation_deg_deg_,ReactionTime_ms_,Target
1,4,660.8497998,2
1,8,846.5491002,0
1,4,702.4701,2
0,16,716.2802999,0
1,16,589.4258001,1
1,8,479.6092002,1
1,16,859.6179,2
1,16,572.0721001,3
1,8,560.1494999,5
0,4,603.2463,4
1,4,765.8782001,3
1,8,607.8515998,4
0,8,662.5786999,5
1,8,561.4224,5
1,16,667.1376,8
1,16,614.0411999,6
1,16,528.9048001,7
1,4,636.0383001,8
1,4,580.5981001,8
1,4,802.9298999,8
