Correct Response,Height (deg),Reaction Time (ms),Target
1,0.5,471.45630002743565,0
1,2.83,420.04360002139583,2
1,0.35,638.5995999993756,0
0,0.25,562.9310999906156,0
0,0.25,571.4129000229295,2
0,0.25,980.8860999732278,0
1,0.25,1008.4549999996088,2
1,7.0,581.3617000207305,0
1,5.29,469.2441000046674,2
1,4.0,552.095799994655,1
1,2.0,435.17139998986386,1
1,5.29,478.20889998949133,2
1,1.41,501.3272000036668,0
1,2.83,395.6620999928564,2
1,0.71,471.8385999989696,1
1,4.0,361.04509999533184,0
1,2.0,441.5268999841064,2
1,1.0,452.66490001487546,1
1,0.35,1009.7683000171091,1
1,2.0,431.3418999921996,2
1,0.35,517.1359000054654,1
1,1.41,503.70140000851825,0
1,0.71,487.7887000006158,0
1,0.71,541.9447999997064,1
1,0.35,569.2947000174318,0
1,0.35,467.10559999011457,2
1,0.5,488.3091000050772,0
1,7.0,453.2546999948099,2
1,1.0,867.961400010623,5
0,0.25,898.9770000011194,4
0,0.25,1185.4514999981038,4
1,0.25,892.1418999929447,4
1,2.0,1049.235999988392,5
1,0.5,1025.5826000033412,5
1,5.29,929.0067999940366,5
1,0.5,811.8808999974281,4
0,0.25,-109.0,5
0,0.25,981.8584000135306,4
1,0.25,1168.047700015828,5
1,4.0,641.2153000095859,3
1,1.0,577.3639999937732,4
1,2.0,604.3208000159357,4
1,5.29,629.3912999939639,3
1,7.0,723.328000018606,4
1,1.0,795.5505000103731,3
1,2.83,510.40799999865703,3
1,1.41,657.4055000059307,5
1,7.0,920.6606000047177,5
1,0.5,836.9388000250328,5
1,0.71,677.1442000139505,3
1,5.29,552.0154999943916,3
1,1.41,624.1847999885213,5
1,2.83,532.9201999960933,4
1,0.25,825.6974000218324,3
0,2.83,-109.0,4
1,2.83,430.0553000033833,3
1,1.0,819.3177000179421,4
1,4.0,780.5577999937814,5
