Correct Response,Rotation (deg),Reaction Time (ms),Word
1,30,610.7632000315934,0
1,-30,570.297799943015,2
1,30,601.4733001906425,2
1,180,648.5978999957442,1
1,-150,588.0862001180649,2
1,-120,381.85650010965765,2
1,-120,588.6309998426586,1
1,-150,591.2336999867111,0
1,150,671.9782999102026,0
1,-60,538.285700077191,0
0,-120,574.1046000588685,1
1,-120,518.8633999172598,0
1,30,445.1522998828441,0
1,0,485.03589996509254,2
1,60,451.1221998222172,0
1,90,494.31289982423186,0
0,180,535.6420000866055,1
1,180,721.6171998847276,2
0,-30,482.8930999469012,1
0,-30,720.4311999343336,1
1,-30,357.6019999422133,1
1,-30,447.2112999614328,0
0,60,543.859500143677,1
1,60,748.0323998574167,1
1,-60,404.705899938941,1
1,90,450.5709001645446,1
0,90,627.7531999479979,1
1,90,669.4953999798745,2
1,-150,508.56509984843433,0
1,-90,658.9481999948621,1
1,0,464.2234001625329,0
1,150,777.3735001068562,2
1,-60,618.550100069493,1
1,-30,713.3319000098854,2
1,0,509.1246000342071,0
0,-60,585.1008998546749,1
1,-60,713.0663999672979,2
1,30,757.6694997809827,2
1,90,609.5125998221338,0
1,60,641.0521000474691,5
1,180,532.7290000244975,3
1,120,577.1837999895215,3
1,180,515.1437999997288,4
1,-30,408.31029991060495,3
1,90,594.7881000433117,5
0,150,621.3346998523921,5
1,150,517.2850998900831,3
0,120,279.1482998840511,5
1,120,525.6748999785632,3
1,0,489.7941001076251,3
1,120,648.6658001635224,4
0,-30,944.1832000706345,5
1,-30,469.4436999820173,3
1,120,1114.671599989757,5
1,-60,492.665599970147,3
1,30,557.5839999914169,4
1,60,646.9589999727905,4
1,60,612.3855998124927,5
0,90,589.8965999335051,5
1,90,427.5366998594254,3
1,60,510.8617001064122,4
1,-150,674.360900124535,3
1,-30,429.9745000284165,3
1,0,498.5134000275284,4
1,-120,773.1954000741243,5
1,150,509.3428999502212,3
1,-90,872.0319000389427,4
1,-30,720.5617001131177,5
1,-90,568.6499000843614,3
1,-150,946.7090998627245,5
1,90,541.6544000003487,3
1,150,545.2445998638868,4
1,0,840.0914000198245,5
1,120,772.1216999311,3
1,0,576.5528999585658,3
1,180,663.8125001303852,7
1,-60,521.3807001095265,8
1,150,452.63030001334846,8
0,-120,542.2227999046445,6
1,-120,486.19050014205277,8
1,180,493.14789980091155,6
1,-90,536.0077001936734,7
1,120,1194.1960001681,7
1,-120,554.7480000499636,6
1,180,484.31180015578866,7
0,-150,351.0902001839131,6
1,-150,581.4480999801308,7
1,30,684.8294999767095,7
0,180,438.96220012940466,6
1,180,482.553800040856,8
1,-90,550.0778999961913,6
1,30,497.6608000546694,8
1,60,593.1961000282317,7
1,-90,465.41320014186203,7
1,-120,455.6610001567751,6
1,-150,496.7786999735981,6
1,60,538.3119000438601,7
0,-90,442.8826001789421,7
1,-90,531.9341001417488,8
1,-150,466.633900007233,6
1,0,561.2613001689315,8
1,150,582.4762000087649,8
1,150,560.7400000412017,8
0,-60,471.05680004134774,7
1,-60,558.9301001131535,7
1,120,483.1151000075042,8
1,120,523.230999879539,7
1,-120,523.0154001004994,6
1,-90,502.2744999118149,8
1,30,462.27790013328195,7
1,-60,578.8117001615465,8
1,90,714.6839999444783,6
