Correct Response,Height (deg),Reaction Time (ms),Target
1,1.41,438.12109998479485,2
1,2.0,541.7611999721826,0
1,0.5,539.9699999536947,0
1,0.35,360.8635999546945,1
1,0.5,474.8930000053346,1
1,0.5,383.8294999725744,1
1,2.0,534.6920000441,0
1,4.0,496.4293999649212,2
1,0.25,617.8878000057862,1
1,1.41,528.806000045091,2
1,1.41,555.3052999596671,2
1,0.35,534.0601000055299,0
1,0.35,525.9040999510885,0
1,4.0,528.8277999782563,1
1,1.0,555.66099999059,1
1,1.0,550.6518000322953,1
1,2.83,676.7125999606774,0
1,0.25,475.8713000040129,1
1,7.0,500.66520008776337,2
1,2.0,440.7414999143779,1
1,1.0,480.5361000174284,2
1,4.0,478.87460005521774,2
1,7.0,541.2064000550286,1
1,0.35,657.8393000229821,2
1,2.83,478.9705000869557,0
1,0.71,655.5511999461428,0
1,4.0,459.96799998037517,2
1,7.0,484.5900000357628,0
0,1.0,362.62970001488924,0
1,2.83,532.5594001035765,2
1,5.29,517.9804000356794,2
1,1.41,524.6736000110955,0
1,0.71,479.33989998936653,0
1,4.0,472.42859998304397,0
1,1.0,571.4421000150592,2
1,5.29,660.1793000293524,1
1,7.0,530.8381999196113,5
1,0.71,443.3690000144392,4
1,1.41,517.8083000057936,3
1,5.29,335.9241000428423,5
1,2.83,381.8289999901876,3
1,2.83,503.15390006225556,5
1,2.0,469.85919997613877,3
1,0.5,658.7641000799463,4
1,0.71,649.6135000191257,4
1,0.25,778.7222999898345,4
1,5.29,749.4035000266135,4
1,5.29,454.57359999936074,5
1,2.83,470.0007000058517,3
1,1.0,641.2714999453724,5
1,2.83,499.68849998485297,5
1,7.0,454.8098999360204,3
1,0.5,497.05010003462434,3
1,7.0,652.7669000491128,4
1,0.25,831.1395999328793,5
1,1.0,604.0283999457583,4
1,0.35,596.7444000118971,3
1,5.29,471.9997999775782,3
1,0.71,454.8911999730021,4
1,0.25,518.2647999893502,4
1,1.0,406.0899999742955,4
1,0.5,635.035499958843,3
0,0.71,591.2434999184311,5
1,0.35,710.9034000016377,3
1,0.71,528.7717999010906,3
1,1.41,491.46109996881336,4
1,0.25,682.4610999604315,3
1,4.0,525.5627000290528,4
1,0.71,534.1777999704332,5
1,4.0,494.3850999982655,3
1,2.0,479.15659999061376,3
1,2.0,463.6262000124529,3
