Correct Response,Height (deg),Reaction Time (ms),Target
1,1.41,682.9100000025333,0
1,0.5,620.7825999875181,1
1,5.29,526.7987000109256,0
1,4.0,490.2598999899905,1
1,2.83,357.0121999939997,2
1,4.0,626.4539999822714,1
1,1.41,558.2245999824349,1
1,5.29,537.8971000020952,0
1,1.0,567.4839999985975,0
1,1.0,536.7639999888465,1
1,7.0,671.1915999760945,2
1,0.71,557.6747999869381,1
1,1.41,478.8723999802582,0
1,0.25,625.8658000145201,1
1,5.29,511.78540001209825,2
1,0.5,576.128299987698,0
1,0.5,624.4768000026793,2
1,7.0,524.4189999932983,0
1,2.0,558.9867999945395,0
1,0.71,674.6818999811635,0
1,0.25,634.3551999882889,0
1,2.0,522.7823999878578,1
1,0.71,569.4856000184641,0
1,0.71,511.5986999874562,0
1,2.83,522.9873000055645,1
1,0.5,514.1741000109446,3
0,0.35,613.3900000125263,5
1,0.35,561.5562000014447,5
1,0.35,461.2040999921132,5
1,2.0,505.76190001383424,3
1,4.0,463.57749999087304,5
1,0.25,558.3013000134938,5
1,2.83,376.7855000035465,4
1,0.35,526.9526999903005,3
1,1.41,629.4668999901601,5
1,0.35,431.531300010914,5
0,1.41,407.1031000051275,4
1,1.0,376.93890000745654,4
1,0.35,560.5708999785688,3
1,1.41,602.8823000081443,4
1,0.25,491.34380000695586,3
1,7.0,671.7315999842808,4
1,1.0,505.26179998932406,3
1,4.0,503.41710000001825,4
1,0.5,472.0484999991581,3
1,4.0,572.4900999914948,5
1,0.25,443.28279999835416,4
1,7.0,601.7155000002217,3
1,2.0,551.4138000137732,4
1,2.83,565.351099997582,5
1,1.0,558.2379000255,4
1,5.29,640.9588000090421,5
