Correct Response,Height (deg),Reaction Time (ms),Target
1,2,642.1705998955667,0
1,11.31,566.4530000659079,2
1,21.17,929.175500060469,1
1,21.17,502.9739001775533,0
1,1.41,547.7241999479384,2
0,5.66,594.6939000869543,1
1,5.66,558.0897999471426,2
0,1,871.9949999368191,1
1,1,674.1673001097888,2
1,5.66,498.211099999994,2
0,16,507.53790000550447,1
1,16,446.5568000460416,0
1,8,634.8882999746502,0
1,11.31,638.4469999475778,0
1,2,389.8908998826891,1
1,28,604.3793999134004,2
1,11.31,451.67910005062816,0
1,2.83,385.86569996647535,2
1,1.41,954.2603001473844,1
1,11.31,472.9156000549346,2
0,8,533.5200999407471,1
1,8,470.1448997958004,2
1,21.17,777.844900033474,1
1,28,515.137200011909,0
1,5.66,546.1261000028253,2
0,1.41,649.5219001090527,0
1,1.41,517.6964998254925,1
1,28,473.8453999171406,2
0,1.41,-99.04,1
1,1.41,811.0452000992746,0
1,1.41,779.4228999419511,2
1,1.41,835.5779999411106,1
1,16,485.739700031504,0
1,1.41,686.3840001179278,2
1,2.83,739.3926999075711,1
1,21.17,440.53149991765616,2
1,4,717.448299984485,2
1,28,571.0024000155181,0
1,11.31,489.10560016617177,0
1,28,460.2030999968201,0
1,8,440.6866999352723,1
1,16,549.4562000977248,2
1,1,789.6946999254078,1
1,16,548.2598999524862,1
1,8,533.5103000989557,2
1,2,322.8460000837594,2
1,2,954.4430999094993,1
0,2,462.07729983240364,0
1,2,626.082599862516,0
1,11.31,516.3368999502063,2
1,11.31,617.6351001495868,0
1,8,569.4721001210064,2
1,2.83,499.4239001544565,2
1,1,520.9487997936458,2
1,2,712.9430000214279,0
1,21.17,669.8955001784861,1
1,21.17,579.6658000918478,0
0,2.83,818.8264998617024,0
1,2.83,532.51009993352,1
1,2,669.8819999592752,2
1,8,459.12729995422063,2
1,1,1035.9940999197215,2
1,5.66,490.9150998583436,2
1,1,966.868299991861,2
1,16,433.8076000577211,2
1,8,558.2713999329508,0
1,4,896.7570001269132,0
1,4,514.3817998478562,0
1,2,642.5287998291105,2
1,4,658.6216001315415,1
1,21.17,597.5711001092941,2
1,4,478.59139996677635,1
1,1.41,746.3223000532389,1
