Correct Response,Height (deg),Reaction Time (ms),Target
1,11.31,670.5819999855385,0
1,21.17,653.770900034383,2
1,4,850.4680999843777,1
1,5.66,596.4439000175707,1
1,8,581.4640000402369,0
1,4,552.677099994421,2
1,11.31,540.0256999940984,2
1,2.83,564.5844000331499,0
1,28,578.4435999752395,0
1,1,710.8216999853403,2
1,5.66,736.0409999904596,0
1,21.17,579.7088000048325,1
1,16,554.7553999871388,0
1,11.31,525.3129000133276,1
1,1.41,886.4187000375614,1
1,8,563.6261999546923,1
1,2.83,588.5808999822848,2
1,8,511.3638000269793,2
0,28,726.8262999654189,1
1,11.31,610.0485000000708,2
1,8,640.6770999832452,0
1,21.17,691.3558000172861,1
1,1.41,672.5264000064135,1
1,2.83,629.9519999823906,0
1,1,702.1871999544464,2
1,2,634.338199969884,0
1,1,662.7765999813937,1
1,2,708.4754999899678,1
1,16,617.7356000347436,2
1,11.31,577.6744999979064,0
1,4,612.9830999938213,1
1,28,972.0018000165373,0
1,16,821.9649000033178,1
1,1.41,621.2460999898985,2
1,8,602.4513000096567,0
1,5.66,593.043600028418,1
1,28,625.340600026343,2
1,28,549.1629000110925,0
1,21.17,552.5799999535457,2
1,2.83,721.7865999495052,1
1,4,554.6851000339166,2
1,2,666.9814999853634,2
1,2,598.9514000188001,0
1,2.83,597.9334000088647,2
1,11.31,588.3914999952913,1
1,28,870.526300038714,2
1,16,520.5676000272297,1
1,11.31,767.6882999888994,0
1,2.83,787.0136999930628,1
1,11.31,726.2205000091717,2
1,16,642.8466999726743,0
1,1.41,595.5032999567129,2
1,2,763.6836999967136,1
1,5.66,605.7093000212126,0
0,1.41,715.1588000064157,0
1,16,641.1516999882087,2
1,4,483.15209999544544,2
1,2.83,555.5676000016183,2
1,5.66,675.1469999957271,0
1,1.41,810.1226999946311,0
0,1.41,652.2625000155904,2
1,16,1031.4435000121966,0
1,21.17,565.9205000205338,0
1,8,719.8185999817588,1
1,8,619.1383000053838,0
1,1,765.7085999902711,0
1,21.17,589.305299968496,2
1,1.41,579.695199959483,2
1,2,558.1382000176609,2
1,16,658.4449000014365,1
1,4,580.3682999625244,2
1,1,871.306799986437,0
1,28,728.2744999914803,2
1,5.66,654.747600020878,1
1,11.31,542.092300014142,2
1,1.41,1031.612600019239,1
1,28,731.3496000073292,0
1,1,709.5208000331559,2
1,11.31,627.7465000106395,2
0,2.83,-91.54,0
1,1.41,658.9658000097052,0
1,4,873.3844999745861,2
1,5.66,498.5107999467663,2
1,5.66,520.6293999739364,1
1,16,557.0971000064537,0
1,2,660.358699963931,1
1,28,902.1132000428997,2
1,5.66,618.6598999714852,1
1,4,571.388199977614,2
1,1,634.6630999991112,2
1,16,535.0828000167758,2
1,8,616.4874000181817,1
1,2,686.6866000285745,0
1,28,487.6465999926813,2
1,21.17,316.34830001838503,2
1,1.41,645.5958000091277,1
1,2.83,883.2501000082493,0
1,1.41,671.8919000062533,2
1,4,688.4327999954485,0
1,5.66,738.1125999903679,0
1,1.41,702.0182000063733,0
1,21.17,513.8695000145026,2
1,1,776.0011000149325,0
1,1,612.6341999564693,1
0,4,-91.54,4
0,5.66,-91.54,4
1,2,645.3611999689974,3
1,1.41,1120.2397000100837,4
1,21.17,756.7826000098512,4
1,8,548.5773999765888,3
1,2.83,638.7032999713347,3
1,16,591.5619999808632,3
1,2.83,471.2369000129774,3
1,5.66,671.705599984657,4
1,8,547.1660999986716,3
1,11.31,591.379499988202,4
1,5.66,557.4060999728181,3
1,5.66,592.2634000247717,5
1,28,910.4154999889806,4
1,21.17,690.7295999639109,3
1,4,722.4795999876596,5
1,4,540.3430999662169,3
