Correct Response,Height (deg),Reaction Time (ms),Target
0,2.83,361.1018999912776,1
1,2.83,460.7992999921553,1
1,8,465.93129999784287,1
1,2.83,511.0604000041494,2
1,28,483.1658000006573,2
1,1.41,563.1611000102712,0
1,28,762.6601000051014,0
1,16,487.8138999887742,0
1,21.17,368.10670001106337,0
1,21.17,516.9988000092562,2
0,11.31,473.0172000094317,1
1,11.31,540.6142000105465,1
1,5.66,442.3797999883536,2
1,16,488.3303000064334,0
1,4,445.10989999654703,0
1,5.66,376.00100000819657,0
1,21.17,458.88019998930395,2
1,4,501.8657000004314,0
1,5.66,464.5164999932749,1
1,2.83,524.9027999929385,0
1,8,473.9929000028642,0
1,5.66,564.9415000047302,1
0,21.17,410.212700004573,1
1,21.17,518.0507000008365,1
1,21.17,411.5944999906933,1
1,1.41,847.5561000054004,1
1,1.41,600.0494000003673,0
1,4,546.6054999964545,2
1,4,479.2934999972349,0
1,4,457.21540000196546,0
1,21.17,495.4455000082962,1
1,28,517.5583999920636,2
1,11.31,533.8449999948498,0
1,4,578.8548999957275,1
1,28,430.19999999925494,2
1,8,475.6677999943495,2
1,2,639.4632999985479,2
1,2,503.94350000389386,0
1,11.31,492.94290000072215,0
1,16,491.90710000076797,2
1,2.83,481.70479999354575,0
1,1.41,369.4278000006452,0
1,5.66,391.13109999417793,0
1,8,336.43169999087695,0
1,1.41,544.2791000063298,1
1,1.41,638.0113000017591,2
1,1,667.504900000873,0
1,2.83,418.0546999963699,0
1,1,591.717200001236,2
1,2.83,1003.2366000054171,0
1,5.66,527.8130000046222,2
1,5.66,378.41549999976996,2
1,1,640.2497000057483,2
1,5.66,420.20540000195615,1
1,28,605.3585000012536,1
1,1,710.0333999955328,1
1,21.17,368.30589999991935,1
1,11.31,437.62579999421723,2
1,28,579.1222999945749,0
1,2,635.8831999936374,1
1,2.83,452.55060000310186,1
1,16,384.8599000015529,0
1,2.83,501.5371000012383,2
1,4,494.26409999106545,1
1,4,522.3689000089653,1
0,28,422.28969999670517,1
1,28,492.00469998724293,0
1,8,562.2382000114303,2
1,5.66,481.85639999830164,0
1,4,1018.2873999987496,1
1,11.31,451.41669999831356,0
1,2.83,434.6864999937825,1
1,2.83,501.9158000035677,1
1,5.66,349.45310000004247,1
1,21.17,473.6682000042638,1
1,2,390.3450999900233,1
1,8,453.8788000030909,0
1,11.31,384.07510000653565,0
1,21.17,449.98489999526646,1
1,1,612.5973999991547,1
1,4,564.6301999917487,2
1,4,561.7788999920012,0
1,1.41,489.41180000512395,1
1,5.66,500.28879999846686,2
1,11.31,507.0575000103563,0
1,21.17,426.9146000118926,0
1,16,507.92020000191405,2
1,11.31,524.8482999999542,0
1,2,606.8829000109108,2
1,1,1110.6681999921566,0
1,1.41,518.689900007681,1
1,8,512.9049999926938,0
1,21.17,536.3305000031833,2
1,2.83,443.7890000084881,0
1,1.41,680.9222999985795,2
1,8,498.7337000024272,0
1,5.66,474.84490000025835,2
1,2.83,545.3659000017215,0
1,28,471.91520000016317,1
0,28,446.4551000095671,2
1,28,440.3741999962367,2
1,1.41,547.5999000013107,1
1,2.83,647.734000009601,2
1,1.41,574.4552000073018,1
1,8,497.79459999664687,0
1,1.41,670.8982999956934,3
0,4,441.3734999947483,5
1,4,559.672300002072,4
1,1,848.1774000069126,5
1,2.83,532.6110999998637,4
1,28,494.63219999999274,4
1,2,626.7345999917015,5
1,16,488.9217999993125,3
1,16,418.4820000049658,3
1,16,392.5791000041645,3
1,1,714.5950999951456,5
1,16,312.45029999664985,3
1,1.41,318.3481999989599,4
1,16,431.59990000678226,3
1,11.31,523.7585000108229,5
0,11.31,375.01929999818094,4
1,11.31,541.0125999882584,5
1,5.66,371.7384000014281,4
1,28,579.3724000072107,5
1,11.31,509.64020000211895,4
1,21.17,497.43400000117254,3
1,1,426.9901999909198,4
1,8,474.98869998927694,3
1,8,563.4744999955874,4
1,16,420.9804999958724,4
