Correct Response,Height (deg),Reaction Time (ms),Target
1,4,558.9278999999951,1
1,2,545.7274999998081,2
1,11.31,535.602699999723,0
1,5.66,599.8764999998602,0
1,11.31,410.8264000000563,0
1,21.17,570.2866999999205,2
1,2.83,568.4614000000838,1
1,2.83,536.4298999997263,2
1,21.17,509.7479999998686,1
1,8,552.9359000001168,1
1,1,603.7293999997164,2
1,21.17,504.1356999999298,1
1,8,434.1114000002708,1
1,21.17,598.9303999998956,0
1,28,511.83830000028684,1
1,4,516.4942000000483,2
1,5.66,451.56760000001304,0
1,21.17,530.8834000001443,2
1,4,416.4653999995753,2
1,5.66,712.7912999998589,1
0,1.41,1062.1261999998896,0
1,1.41,1087.9001000002208,0
1,8,499.0619999997907,2
1,16,575.37189999986,0
1,28,491.5169999998543,2
1,5.66,628.8665999999612,1
1,1,743.6231999999254,0
1,8,524.1104000000778,1
1,16,557.4100000002691,0
1,11.31,571.4643999998916,1
1,21.17,504.6151999999129,1
1,5.66,557.0830000000715,0
1,28,528.8091999999924,2
1,11.31,640.4872000002033,1
1,8,552.194499999965,0
1,2,556.8429999997679,2
1,16,512.4645000000019,1
1,4,610.0980000000309,0
1,16,473.31190000014976,0
1,1.41,718.7732000001379,1
1,21.17,606.9943000001476,1
1,4,508.40770000005796,1
1,28,516.4993000002287,2
1,8,531.0948000000426,1
1,21.17,466.677799999994,1
1,8,466.73150000007445,1
1,1,653.4279000001479,0
0,1.41,-109.0,1
1,1.41,571.7143999999425,2
1,4,483.48600000000806,2
1,1.41,852.1626000000797,1
1,28,595.8538999997618,2
1,1,650.8127999999633,1
1,28,607.5746999999101,1
1,1,587.8841000002612,1
1,2,556.9713999997621,1
1,16,488.8378999998313,1
1,1.41,869.1537000003482,0
1,28,588.7958000002218,1
1,28,569.9939000000231,0
1,1,744.6251999998967,1
1,21.17,496.4011000001083,1
1,2.83,600.7183999999288,0
1,16,560.1358999996737,0
1,1.41,653.2142000000167,2
1,1,684.0765000000974,2
1,21.17,563.7358999996795,1
1,2,705.0062000002217,1
1,28,651.6424999999035,0
1,1.41,656.3256999997211,2
1,2.83,1048.6073000001088,1
1,5.66,772.9614000003639,0
1,4,569.7597000002279,2
1,1,650.5961000001807,2
1,11.31,541.6423000000723,2
1,1,781.9223000000566,1
1,4,604.1590000003598,0
1,21.17,541.7050000000163,0
1,11.31,515.1641999999956,1
1,16,472.9383999996717,0
1,2.83,530.9304999999913,0
1,1,737.6291000004276,1
1,5.66,563.6668999999674,2
1,1.41,789.2904000004055,0
1,5.66,789.5318000000007,0
1,1.41,741.8074999999735,1
1,1,740.5835999997325,0
1,2.83,515.9152000000322,1
1,2.83,466.15820000025997,2
1,2,612.0544999998092,1
1,2,589.6780999995972,1
1,11.31,620.0582000000541,1
1,1,580.5933999999215,2
1,28,556.8170999999129,1
1,8,512.4675999999599,0
1,5.66,485.35620000022027,1
1,2,477.1198000002332,2
1,16,526.0059000001238,1
1,11.31,547.2748999999712,1
1,8,468.35989999991943,2
1,1.41,737.66500000003,0
1,21.17,572.9359999999506,0
1,5.66,344.01650000055815,3
1,21.17,579.0078000003778,4
1,4,457.8649000008372,4
1,2,557.0032999998293,3
1,8,507.1326999999801,4
1,1.41,534.2801000000836,5
0,2.83,559.8802999997279,5
1,2.83,469.7124999997104,3
1,11.31,436.81970000072033,3
1,2.83,597.1807999998564,3
0,2,522.771000000299,4
1,2,534.3104999996431,4
1,16,462.3551999997435,3
1,1,598.3600999992777,5
1,5.66,427.565100000189,5
1,8,488.90700000030483,3
1,4,484.04119999978866,3
1,2.83,521.5234999999811,5
1,2.83,500.346899999764,5
1,28,483.94559999943885,5
1,21.17,411.57439999953203,5
1,2.83,510.31300000014744,3
1,8,527.099600000307,5
1,4,471.7389999999941,3
1,5.66,501.96209999959683,3
1,8,461.992799999658,5
1,28,494.4898999996585,5
1,1.41,644.5732999995162,3
1,4,514.3814999995957,4
1,2.83,466.1588000002812,5
1,4,473.84290000028705,4
1,1,897.8599999995058,4
1,11.31,424.01100000044244,3
1,11.31,475.32840000023134,5
1,28,478.06270000038785,5
1,2.83,537.3291000000027,4
1,4,501.869800000728,5
0,5.66,475.5186999995349,5
1,5.66,531.4837999998563,4
1,11.31,529.1086999999752,5
1,5.66,536.3294000002643,3
1,28,564.310300000594,4
1,2.83,457.80229999983567,5
1,16,546.4013999993913,3
1,16,461.76560000041354,4
1,21.17,476.65749999979744,5
1,1.41,527.486700000205,3
1,5.66,526.8052000005046,5
0,1,698.2827000005418,4
1,1,670.4512999998915,3
1,8,455.8270000001503,5
1,1.41,505.6081000006234,3
1,8,497.5697000003638,4
