Correct Response,Height (deg),Reaction Time (ms),Target
1,0.71,574.2814000081271,2
1,0.35,408.1011000056751,0
1,0.5,460.17170001543127,0
1,2.83,394.74569999985397,1
1,5.29,367.1506999784615,2
1,2.83,340.9571999767795,1
1,2.83,419.5714000056032,2
1,0.35,520.4387000089046,0
1,2.83,388.93809998664074,1
0,0.25,419.0335000134073,0
1,0.25,400.6311999950558,0
1,1.41,461.520100009162,1
1,0.35,376.320200008573,2
1,2.0,362.42350001377054,2
0,1.0,406.3137000161223,0
1,1.0,428.18359998310916,2
1,1.41,427.9152000057511,0
1,0.5,461.4540000006091,1
1,4.0,381.1243000058457,2
0,4.0,404.6767000076361,0
1,4.0,397.20039997738786,0
1,0.5,433.4027999979444,0
1,2.83,414.35020000464283,0
1,0.5,410.10139998653904,2
1,0.25,432.4159999927506,0
1,4.0,434.1150000076741,1
1,7.0,384.7391999992542,1
0,1.0,316.0758000125643,0
1,1.0,508.0634999871254,2
1,0.25,1177.9593999930657,3
1,7.0,781.615100011928,5
1,5.29,545.0405999985524,4
1,2.83,508.504399997415,5
0,2.83,464.93700000829995,3
1,2.83,437.24530000728555,3
1,2.0,512.5553000220098,5
1,2.0,550.1023000073619,5
1,0.25,537.7717999767046,5
1,0.5,609.0341999919619,3
1,5.29,413.002000012435,4
0,0.71,581.5706999823451,3
1,0.71,603.4733999953605,5
1,7.0,1000.7735000075772,3
1,2.0,544.6002999928314,5
1,0.35,665.7128999908455,3
0,0.35,745.6010999998543,4
1,0.35,701.3329000005033,5
1,2.83,561.7599999790546,5
1,0.5,582.0338000161573,5
0,0.71,524.0672999902163,4
1,0.71,517.317599992035,4
1,5.29,589.2193999865558,4
1,0.25,576.7831999950577,4
1,2.0,814.1691000168212,3
0,0.35,522.4047999912873,4
1,0.35,422.26780001912266,4
1,0.71,483.9357999993954,5
1,0.71,456.9412000095472,5
1,0.5,525.078299975954,4
