Correct Response,Height (deg),Reaction Time (ms),Target
1,7.0,433.5147998612374,2
1,0.5,345.27669980563223,2
1,0.5,354.2389999460429,2
1,1.0,429.7252999935299,0
1,1.0,361.06079996936023,1
1,2.0,350.39720002934337,2
1,0.71,395.7665999736637,1
1,5.29,360.08129984512925,1
1,5.29,366.48110014759004,1
1,5.29,339.75669991597533,1
1,4.0,329.795099966228,1
1,7.0,354.0550998263061,0
1,4.0,322.8409999832511,1
1,0.71,538.5325999781489,0
1,0.25,495.16009998880327,0
1,0.25,468.54190010018647,0
1,0.35,413.1351000946015,2
1,2.0,388.2610999830067,2
1,0.5,340.94910014793277,2
1,0.35,465.8729999177158,2
1,0.5,442.0943999979645,1
1,7.0,354.38159986771643,0
1,1.41,443.25439998321235,0
1,2.83,363.93170006014407,0
1,4.0,364.64400001242757,0
1,1.41,489.8189000636339,3
1,2.0,409.48519989289343,3
1,2.83,329.65999998524785,5
1,7.0,366.8929000236094,3
1,0.35,410.86850006505847,5
0,0.71,317.2076001614332,3
1,1.0,389.75460006296635,5
1,0.25,427.1926001496613,4
1,1.0,374.80389995872974,4
1,0.25,498.0369998924434,3
1,0.71,376.1744999177754,4
1,0.5,355.52569984830916,4
1,1.41,439.0493998620659,3
0,1.41,365.0445001516491,5
1,1.0,345.1621000971645,4
0,4.0,304.3983999490738,5
0,2.0,419.29420007765293,3
0,2.83,323.7705998439342,5
1,0.25,434.95950003527105,4
1,5.29,418.9765999875963,3
1,0.71,385.30710007436574,4
1,2.83,465.5133999735117,3
0,1.41,394.6238001193851,4
1,1.41,408.810600111261,4
1,7.0,385.6824999060482,4
1,4.0,353.6573999412358,4
1,1.41,363.26690012030303,4
1,2.83,344.02570005878806,4
1,2.0,315.4151001330465,4
1,4.0,467.040199957788,3
1,0.35,379.9420000836253,5
1,1.41,413.63460005633533,0
1,2.83,372.9815999362618,2
0,2.0,331.57710003107786,2
1,5.29,351.45780018903315,0
1,5.29,393.45090015232563,2
1,0.71,323.0259999949485,2
0,0.5,349.00570002757013,0
1,0.5,405.6417999640107,1
1,2.83,329.29980003647506,0
0,2.0,330.94189985096455,1
1,0.71,434.8546999357641,2
1,0.71,390.07699995674193,2
0,4.0,421.13550001196563,2
1,2.0,355.31439998559654,1
1,2.83,274.02810001187027,0
1,5.29,380.8792998865247,0
0,0.5,-109.0,0
