Correct Response,Height (deg),Reaction Time (ms),Target
1,5.29,411.35069999692496,1
1,1.41,334.63829999929294,0
1,0.25,364.80469999916386,1
0,5.29,336.8675000059884,2
1,0.5,530.9906000006013,1
1,5.29,427.61019999708515,1
1,5.29,503.25289999856614,1
1,0.35,754.4703999996418,2
1,7.0,500.63200000696816,0
1,7.0,363.45429999020416,1
1,1.41,348.1930000092834,2
1,2.83,537.1124000052223,2
0,2.0,389.01350000780076,1
1,1.0,360.70499999588355,1
1,0.71,475.00350000010803,0
1,0.25,422.2335000053281,1
1,1.0,523.0700999931432,0
1,0.35,399.87910000164993,1
1,0.71,498.78079999727197,0
1,0.71,750.2116000072565,2
1,2.83,388.39089999638963,2
1,0.25,385.72010000317823,1
1,0.71,613.744300001068,2
1,0.5,564.6718000029214,2
1,4.0,511.5537999921944,1
1,0.35,614.2313999993494,0
1,4.0,450.09550000797026,0
1,2.0,343.41169999644626,3
1,1.41,347.9525999977486,3
1,1.0,595.4731999922078,5
1,2.83,485.9086000036914,5
1,0.35,537.5174000040861,3
1,0.35,362.20289999293163,4
1,1.0,366.79399999813177,5
1,2.83,290.99980000720825,3
1,1.0,427.94249999534804,3
1,5.29,459.1561000092188,5
1,2.0,390.94590001006145,5
1,1.41,414.9595000020927,5
1,7.0,479.8608999957796,3
1,2.0,428.5458000053186,3
1,4.0,356.3719999914756,4
1,0.25,360.3154999986291,3
1,7.0,390.31670000660233,5
1,1.41,376.60319999523927,3
1,7.0,442.68559998855926,3
1,5.29,443.3290999990422,4
1,0.71,418.81600000162143,3
1,4.0,390.3248999962816,5
1,0.5,393.92349999654107,5
1,2.0,393.296299993759,5
1,0.5,407.97860000422224,4
