Correct Response,Height,RT,Face
1,16,354.75860000262037,0
1,16,308.73169999942183,2
1,8,338.9441000003135,1
1,4,414.01839999563526,1
1,28,399.21479999285657,0
1,21.17,307.0903000010876,2
1,16,334.6751000030199,0
1,8,419.2076000003144,0
0,2,408.76249999238644,2
1,2,331.4942000110168,2
1,21.17,357.505699994741,0
1,5.66,355.9929000006523,0
1,1,720.5881000085501,1
1,5.66,296.6830000045011,1
1,1.41,377.23850000149105,1
1,11.31,364.35620000376366,1
1,11.31,383.1062999928836,1
1,1.41,387.443799987901,0
1,1,389.9927999995416,0
1,2,873.4259000015445,1
1,2.83,302.869099989417,2
1,1.41,968.1067000023322,2
1,1.41,398.3281000077259,1
1,11.31,705.1739999991842,2
1,2.83,401.4400000127498,1
1,4,543.8546000045026,2
1,1,303.4263000121573,2
1,5.66,375.6646000078181,0
1,28,476.04760000505485,1
1,1,403.8351999883307,2
1,8,453.70280000171624,2
1,4,438.754300001543,1
1,2.83,300.94640000280924,2
1,11.31,452.49369999184273,1
1,21.17,592.7352999973809,2
1,16,524.4480999939842,1
1,4,437.3274000067031,1
1,21.17,704.2511000003433,0
1,5.66,461.2646999998251,2
1,2,407.0635999927763,1
1,4,369.9517000026535,1
1,2.83,386.01699999382254,3
1,1.41,456.2263999945717,5
1,8,350.6646999998484,5
1,2,422.5909000055399,4
1,1,441.8449000044493,5
1,28,399.77699999546167,4
1,4,390.37649999628775,5
1,11.31,394.6426000006031,3
1,5.66,433.4497999920277,4
1,21.17,456.1157999964198,5
1,28,412.13949999329634,5
1,2.83,343.4292999994941,5
1,28,426.19199999573175,3
1,28,406.1939999923343,3
1,16,323.30089999269694,4
1,4,439.0846999998903,5
1,8,312.45769999478944,3
1,2,428.52739999617916,3
1,5.66,363.4664999957895,4
1,5.66,412.9663000025321,3
1,28,463.18400000419933,4
1,1,421.74699999706354,5
1,2.83,341.8550999889849,3
1,16,413.42979999573436,3
1,1,346.555300010019,4
1,1.41,318.45810000633355,4
1,8,477.9610000081593,3
1,2.83,458.5840000039898,4
1,2,446.88990000251215,4
1,21.17,404.9749999943888,5
1,11.31,464.79140000557527,3
1,11.31,461.3129000030458,5
1,8,356.1321999990614,3
1,4,417.4565999968909,4
1,21.17,351.19370001158677,3
1,5.66,433.65489999670535,5
1,2,350.28229999844916,3
1,28,515.1344000009121,4
1,16,489.12130000500474,4
1,1.41,616.2750000043306,5
