Correct Response,Height (deg),Reaction Time (ms),Target
1,2.0,429.7873000898957,1
1,5.29,821.0238998574764,0
1,5.29,646.6363000502438,2
1,2.83,490.9560000808537,1
1,2.83,424.31239996157586,0
1,2.83,625.5759001062811,1
1,1.41,552.833899884075,1
0,4.0,465.5432999418676,0
1,4.0,506.94249992311,0
0,1.0,587.3935998236389,2
1,0.71,694.6173999743164,2
1,1.0,531.5632999693603,2
1,0.35,770.0771000520886,0
0,0.25,1000.006899964586,2
0,4.0,560.8079999504239,2
1,1.41,788.968599895537,0
1,0.5,706.2756000371278,0
0,0.25,805.0714000412822,2
1,1.0,682.5543998559565,0
1,2.83,817.4972001282126,2
1,0.25,801.5721000549943,1
1,1.0,902.280600071475,2
1,4.0,569.6759999548644,2
1,4.0,628.839399926886,2
1,0.71,735.8999999990315,0
1,4.0,648.5830999729783,1
1,0.71,635.2613999327273,0
1,0.25,934.38949997589,2
1,0.35,505.86399997636676,2
1,7.0,687.8293000911922,0
0,7.0,509.43210002087056,2
1,0.25,764.0439998643101,1
1,5.29,606.9096999993176,0
1,2.0,765.6938000866771,0
1,4.0,550.5144000338018,0
0,2.0,633.9926999346912,2
1,5.29,659.9174998985231,1
1,0.25,462.7173000765592,1
1,5.29,633.8637001165748,0
0,7.0,579.9032999487222,1
1,0.5,790.1830999465287,1
0,0.71,940.3160000504554,2
1,2.0,523.233700106442,0
1,1.41,673.3791001891345,2
0,0.35,673.0043001291901,4
1,0.35,407.5688000587374,5
1,0.35,762.3812000086159,3
1,0.5,562.4323000950367,3
1,7.0,692.9279999160767,4
1,7.0,617.9239000478387,4
1,0.25,671.8595999111981,5
1,2.0,686.2054998339713,4
1,2.83,745.2567001158,5
1,0.25,661.164199961871,4
1,0.5,645.5078998399526,3
1,0.71,555.2973000151665,3
1,2.0,667.7037000475079,5
1,0.5,792.1787000080199,4
1,2.0,634.4396001943946,4
1,2.83,839.6632999932021,3
0,0.35,909.1262000431866,4
1,2.0,532.6713999086619,3
1,1.0,544.5605002162606,3
1,1.0,605.9276000881196,3
0,2.83,745.6876000208408,4
1,2.83,535.2141999458522,3
1,1.41,782.3828000394255,3
1,0.5,1126.7232999955863,5
1,0.35,738.32349994272,4
1,7.0,603.1253999383748,5
1,1.41,564.882899895832,3
0,0.71,594.5824999646843,5
1,1.41,726.4203999941797,5
1,5.29,826.5355998003483,4
1,0.71,647.7015998964757,5
1,0.35,724.9941998445988,4
1,0.71,858.832299970612,5
1,7.0,768.0094000236691,5
1,4.0,628.0045998567343,4
1,0.71,635.574999992326,3
1,7.0,825.1443000329286,3
0,1.0,857.6116999895871,5
1,0.5,673.0098000546545,5
1,1.0,584.3548002006114,3
