Correct Response,Height (deg),Reaction Time (ms),Target
1,0.71,625.1375000277162,1
0,7.0,816.0656001703442,1
1,1.0,641.162900049761,2
1,7.0,564.6953999815137,0
1,4.0,537.9816999477894,2
1,0.5,523.3563001086563,0
1,2.0,436.73169988259673,0
1,0.71,553.3541001198441,2
1,5.29,415.22710004873574,2
1,0.25,467.5646000826359,1
1,2.0,381.334299948588,2
1,5.29,550.8715999597312,0
1,1.41,703.7055001413078,0
1,1.41,840.0073000514508,2
0,5.29,559.736700058505,2
1,0.35,591.9701999803633,0
1,7.0,618.2454000511766,2
1,1.0,418.75809992715716,1
1,0.5,708.3681000215561,2
1,4.0,367.0771001191437,0
1,4.0,493.10390002146363,0
1,2.0,796.1535000061244,2
1,0.71,389.6874001068622,1
1,0.5,499.2905999818444,2
1,1.41,476.63620000757277,2
1,5.29,526.7612999589742,0
1,0.35,513.5165001550317,0
1,7.0,629.5511999917776,2
1,1.41,543.2233000458777,2
1,7.0,506.8766000033915,2
1,4.0,413.1062999652326,1
1,0.25,553.1347000790388,1
1,0.25,692.9343999648095,2
1,2.0,680.2182998792828,1
1,1.0,1178.3713000179828,1
1,1.0,702.5743001425267,2
1,1.41,484.47799988143146,0
1,7.0,690.7877000333369,3
1,2.83,525.8285999582708,3
1,4.0,391.24050017498433,4
1,0.5,760.2566001290083,5
1,0.5,547.2708000154794,5
1,0.71,571.2677000840754,3
1,7.0,518.1414999818057,3
1,0.71,644.9718000651897,5
1,5.29,517.9033999150247,5
1,0.35,533.6471998883039,3
1,0.35,781.6834999532998,4
1,4.0,459.8137999703735,4
1,0.25,586.4996998855472,5
1,0.71,369.8827000619471,4
1,1.41,645.4017001954467,4
1,2.83,435.1350001809746,5
0,2.83,528.5423000162095,5
1,2.83,635.8244000287355,5
1,1.0,832.7171998383105,4
1,2.0,499.2128999722749,3
1,5.29,481.04969997011125,4
1,1.0,508.4444000670314,5
1,2.83,818.3452999503911,4
1,5.29,660.2046001055837,3
1,0.5,564.0872000069917,4
1,2.0,516.6739998669923,4
1,7.0,540.3809000556917,5
1,0.35,461.0760999196768,5
1,0.35,540.3710999810696,3
0,2.0,-102.56,5
1,2.0,515.2267001388223,3
0,2.83,550.0097999168188,4
1,2.83,430.2175999903679,4
1,5.29,664.3163000983745,4
1,0.71,572.2860000380874,4
1,2.83,404.7914999821782,5
1,0.25,733.9078001962603,5
1,0.25,600.2577999891341,3
