Correct Response,Height,RT,Word
1,16,549.235200215131,2
1,4,530.261299977079,0
1,5.66,483.4840997904539,2
1,5.66,487.9922998920083,2
1,2,507.79680016823113,1
1,8,572.8628998007625,1
1,28,361.93409998342395,0
1,2.83,396.4913000203669,1
1,2.83,453.82110000029206,1
1,8,404.52460007183254,1
1,5.66,538.1845998894423,2
1,2.83,433.03230002895,0
1,16,503.5737000256777,2
1,16,480.0391001012176,1
1,4,426.03710008226335,0
1,1,470.8302998300642,1
1,1,479.567900005728,1
1,8,481.39929998107255,0
1,5.66,511.14380004256964,1
1,16,404.16850003786385,2
1,11.31,492.63969988934696,2
1,1.41,577.732100090012,0
1,11.31,457.6167999152094,1
1,1,433.5573999527842,0
1,11.31,495.8041998874396,0
1,5.66,419.9316000416875,0
1,21.17,429.68169989436865,0
1,21.17,472.3251999206841,1
1,11.31,612.0094998590648,2
1,5.66,537.8940998893231,1
1,16,449.43700002878904,2
0,8,432.5497000794858,2
1,8,431.76210013590753,0
1,8,425.7236997913569,3
1,28,549.915099920705,5
1,4,580.4882000051439,5
1,28,497.9757000077516,3
1,28,477.4717001095414,3
1,4,738.9814999736845,3
1,1.41,573.5986001640558,3
1,21.17,424.45449990592897,3
1,2.83,444.0513001140207,5
1,1.41,463.6989000104368,3
1,11.31,485.19910004362464,5
1,5.66,543.8298000339419,4
1,2,606.5044998507947,3
1,8,479.42129982076585,3
1,2.83,435.27760001271963,3
1,1.41,539.1693000532687,3
1,4,532.7138001415879,4
1,4,523.8706000931561,4
1,1.41,505.63219998404384,3
1,2,557.6759999934584,5
1,1.41,545.4975000433624,3
1,1,573.3542998172343,5
1,1,388.66750005073845,3
1,1,471.21069993264973,5
1,28,546.0100001040846,4
1,11.31,429.22169988416135,3
1,21.17,530.1052000690252,5
1,2.83,412.4468000922352,4
1,1,480.82219989411533,5
1,2.83,548.6131999026984,4
1,2,542.108100079,3
1,5.66,580.1196998767555,3
1,8,578.5835999380797,8
1,8,648.0387001615018,6
1,21.17,508.83360014669597,6
1,2,478.76030014269054,6
1,16,549.510799985379,8
1,4,622.7327000200748,8
0,21.17,430.4722998607904,8
1,21.17,559.414699845016,8
0,11.31,450.57720009610057,6
1,11.31,454.8861998450011,6
1,2.83,568.0440998952836,8
1,8,522.1411000788212,8
1,21.17,517.7893998883665,8
1,2,494.48239983431995,7
1,2.83,367.40569997020066,7
1,21.17,466.9788998402655,7
1,2,518.4441999848932,6
1,1.41,522.4022999722511,6
1,16,451.719900066033,7
1,2,516.2600001171231,7
1,11.31,487.5043001342565,8
1,28,481.2630998753011,7
1,4,399.1814001314342,8
1,28,452.69599993154407,6
1,1.41,723.9419000074267,6
1,11.31,644.0161999166012,8
1,16,494.4860999789089,6
1,28,481.22979997098446,6
1,4,694.7183999549598,6
1,1,628.8334999084473,7
1,2,496.14899995177984,6
1,28,484.4039999265224,7
1,1.41,680.0918001066893,8
1,5.66,472.99610002338886,6
