Correct Response,Height,RT,Word
1,16,459.478100001812,1
1,11.31,923.1452000644058,1
1,11.31,592.7981999088079,0
1,2.83,490.09079992212355,1
1,4,443.31310008093715,1
1,1,693.0115999970585,2
1,8,524.9161999057978,2
1,1.41,811.5106000881642,0
1,2.83,568.4496999569237,0
1,5.66,488.067299997434,0
1,16,801.8553000260144,2
1,4,603.4350999947637,0
1,4,489.3450000640005,2
1,16,504.5714000556618,1
1,21.17,539.1387000530958,1
1,21.17,487.1840997915715,2
1,16,741.2780999988317,2
1,2,598.9890000168234,2
1,5.66,613.798999864608,1
1,4,526.4824998416007,2
1,2.83,504.66520007140934,2
1,28,696.1058000419289,2
1,1.41,547.8567999638617,2
1,28,469.1413000077009,1
1,4,542.9804000854492,2
1,1.41,545.4889998622239,2
1,5.66,601.9600000549108,1
1,28,596.4844999220222,0
1,21.17,738.1737999934703,1
1,11.31,496.69009999744594,1
1,4,512.9423001166433,0
1,1.41,536.7380999345332,2
1,8,405.2220000270754,3
1,11.31,423.11700008250773,3
1,2,422.2390001490712,3
1,16,492.7901999875903,3
1,28,434.1341999210417,3
0,1,623.7502998523414,4
1,1,526.2909000124782,4
0,1,628.5738001428545,4
1,1,673.3438998311758,5
0,2,1137.232399949804,3
1,2,627.1747000832111,5
1,8,626.5689001269639,4
1,1.41,577.2927000038326,5
1,5.66,570.4700999744236,4
0,1.41,743.8909001033753,4
1,1.41,536.904199918732,4
1,21.17,619.134699864313,3
1,2,588.0466999337077,4
1,21.17,631.9493001177907,5
1,5.66,499.5157000925392,4
1,5.66,550.1304999310523,5
1,4,491.33700009807944,4
0,1,635.0607999451458,3
1,1,782.2362998817116,5
1,2.83,548.6072999741882,3
1,8,744.1506001017988,3
1,1,571.0122999120504,4
1,1,749.5242000408471,3
1,1.41,556.2347999624908,4
1,8,628.7756000496447,3
1,2,599.1843998748809,4
1,11.31,515.0536000113934,3
1,1,831.4125998262316,5
1,28,639.1387997977436,4
1,2,565.7381999157369,4
0,2.83,-109.0,3
1,2.83,594.1720001250505,5
1,2.83,852.4355999510735,5
1,21.17,779.0431998986751,6
1,1.41,427.9415001478046,7
1,2.83,625.0827998705208,6
1,11.31,794.160999994725,6
1,1.41,533.8335998207331,7
1,2,667.9437998067588,8
1,28,665.5539001189172,8
0,2.83,937.3434001430869,8
1,2.83,565.36009994708,7
1,4,480.96639982797205,7
1,2,533.3314998392016,8
1,2,641.0227000564337,6
1,8,554.2860000245273,8
1,8,556.0185999460518,7
1,2.83,514.9813000429422,8
1,28,568.5088000576943,6
1,16,590.1651998832822,8
1,28,552.2725998274982,6
1,21.17,519.5929000005126,7
1,28,545.1483998298645,6
1,8,524.8246001396328,8
1,5.66,488.22710005007684,8
1,1,611.3826999757439,8
1,8,565.3600000627339,7
1,5.66,597.7885000724345,6
1,16,812.6470001265407,8
1,11.31,508.63400002382696,8
1,16,554.3874999824911,6
1,5.66,498.391299912706,7
1,11.31,625.197499928996,6
1,11.31,566.414300058037,8
1,4,592.7942001111805,6
1,21.17,1058.9557999596,6
