CorrectResponse,Height_Rotation,RT,Face
1,4,604.201500009745,2
1,16,648.532900082879,0
1,8,606.660799993202,1
0,8,537.726600010879,5
0,8,826.237500001676,4
1,8,981.171000105329,4
1,16,589.260100092739,3
1,8,776.644700028934,4
1,8,731.810799971223,4
1,4,399.934100042097,4
1,16,577.17640004959,6
1,4,607.302799992263,7
0,8,690.847400048748,7
1,8,766.326900044456,6
1,4,545.636699939147,7
1,16,500.385499963537,7
1,4,672.788400025107,8
1,16,948.298399973661,8
