CorrectResponse,Height_Rotation,RT,Face
1,4,506.558399935253,0
1,8,702.36749999132,0
1,4,455.357999945059,2
1,8,980.809599914588,3
1,16,618.657400071621,3
1,8,748.529200031422,4
1,4,497.09839996323,3
1,8,556.026400005445,6
1,4,525.723299997859,6
1,16,486.124199986458,8
1,16,520.278199980035,8
1,4,530.647400006652,6
1,16,581.723999985494,6
1,8,452.133699957281,6
1,16,454.52959992364,6
