Correct Response,Height (deg),Reaction Time (ms),Target
1,21.17,535.9710999877425,2
1,5.66,355.3943999981275,1
1,1,367.49910001200624,1
1,1,305.89679999358486,2
1,2,503.97439999179915,0
1,2,463.27059999422636,2
1,4,539.316499995417,1
1,1.41,409.8258999987738,2
1,28,659.0956999975024,0
1,2.83,462.7014999972889,1
1,4,407.9573000021046,1
1,8,443.3061999992933,2
1,2,546.1122999953805,0
1,16,514.2056000008015,2
1,5.66,552.257999992813,0
1,11.31,320.4608999916818,2
1,16,379.50389999279287,2
1,16,305.73400000541005,1
1,4,360.6486999891931,2
0,8,337.28109999757726,2
1,8,480.78270000079647,0
1,21.17,445.86889999883715,0
1,11.31,381.4065000009723,0
1,8,416.8605999988504,2
1,28,497.88110000046436,2
1,1.41,413.77919999323785,2
1,2.83,513.3017000011168,5
1,21.17,427.49299999233335,4
0,1,374.47560000547674,3
1,1,581.1500999956625,5
1,2,309.36070000135805,4
1,21.17,416.7703999959631,5
1,11.31,408.5203999970108,5
1,1,582.5510999970138,3
1,1.41,358.8949999943143,3
1,1.41,343.7906000002986,3
1,2.83,315.7884999931557,3
1,4,311.26529999566264,4
1,16,342.38470000529196,5
1,16,401.3013000043575,3
1,8,352.28740000131074,5
1,28,424.8428999966709,5
1,11.31,389.38079999608453,5
1,28,442.0058000072604,5
1,5.66,422.0833000112325,3
1,21.17,556.322799992282,4
1,2,459.62619999446906,5
1,4,464.1168000056641,4
1,2.83,303.07829999621026,4
1,5.66,404.6233999946853,5
1,2.83,416.1014999957988,3
1,28,340.002900000778,5
