CorrectResponse,Height,RT,Face
1,14,675.002372267954,2
1,0.5,984.93900028825,2
1,1.415,665.790463551275,0
1,2.83,639.173617923916,1
1,1,805.790449898268,0
1,11.315,714.583064533144,2
1,0.705,749.37860234877,2
1,1,752.724694728386,0
1,0.5,811.695178254922,0
1,1.415,633.332036266438,2
0,0.5,684.190728971771,1
1,0.5,703.630013591464,0
1,0.705,985.379661847219,0
1,14,535.703484947589,2
1,1,686.712159596937,1
1,1,740.91353134736,1
1,4,555.230833610949,2
1,5.655,424.849284189804,2
1,5.655,582.769279711101,1
1,1.415,599.766664414346,0
1,5.655,626.782870246643,0
1,11.315,436.047753923049,2
1,14,541.901077453076,1
1,2,557.462813421807,1
1,1,602.472073798708,2
1,1.415,726.434505267207,0
1,2,760.468869360011,2
1,8,617.75732962542,2
1,5.655,537.779134008815,0
1,8,554.530417252863,2
0,2.83,584.575957969719,2
1,1,762.612102456842,0
1,11.315,617.41463078306,2
1,0.5,829.062909813729,1
1,1.415,539.152660046057,1
1,0.5,1333.39852803329,1
1,2,675.946500750797,2
1,4,626.557248797326,0
1,4,550.824900688895,0
1,1,736.329422334165,2
1,4,515.716018713647,2
1,2,686.826506322177,1
1,11.315,717.669060779372,0
1,0.705,744.573309221778,0
1,4,655.149050103319,2
1,2,674.056878450756,1
1,8,603.695071758921,2
1,0.705,794.527809464853,2
1,4,465.645465077614,1
1,11.315,622.883817582988,0
1,2,709.892800799025,2
1,0.705,858.311778121788,0
1,1,958.464490733604,2
1,0.5,802.654277626061,2
1,5.655,610.263011121788,0
0,14,671.85971465824,1
1,4,613.738127566648,0
1,5.655,541.879914775564,2
1,0.705,866.014651399382,2
1,14,624.300692975339,1
1,1,663.331496959472,1
1,4,570.710990869884,0
1,8,576.324220411152,0
1,4,513.835271083735,2
1,8,612.359481528074,1
1,1.415,669.156353274957,0
1,2,1028.03918235531,0
1,14,471.350171997983,2
1,2.83,624.227988938401,2
0,0.5,861.083747540761,2
1,5.655,523.230134560436,0
1,0.5,737.593380314138,0
1,2.83,629.590679683133,2
1,14,723.614066489972,2
1,1,909.200849510853,2
1,5.655,688.780299322389,1
1,0.705,984.38604000512,0
1,14,648.57394273713,1
1,11.315,538.539625065823,0
1,0.5,1034.14461481589,1
1,0.705,974.470642929191,1
1,0.705,851.560542665538,2
1,1.415,715.41830762726,0
1,1,697.304421019908,1
1,4,567.473101213182,1
1,5.655,568.372856340829,2
1,4,670.007297710072,2
1,2,668.981249184981,0
0,1.415,676.239023568087,2
1,1.415,722.390044530584,0
1,2.83,685.017780062481,2
1,2,763.125468053659,2
1,4,623.441215201638,1
1,14,643.224222664685,0
1,11.315,784.302481562918,2
1,2.83,573.701413735762,1
1,2.83,676.412079656984,0
1,8,614.957029524703,2
1,1,819.71173702641,2
1,2.83,713.32081321998,1
1,2.83,641.666376533067,1
1,11.315,607.714956483505,1
1,0.5,981.514742535182,0
1,4,729.566581538165,0
1,1.415,657.057445746432,1
1,2,629.935767859934,1
1,8,579.52251538245,2
1,0.705,651.228493428789,2
1,2,592.578180733653,1
1,4,617.617724219599,0
1,1.415,768.335241387831,1
1,1.415,680.979121994824,1
1,8,636.131653699522,0
1,0.705,797.470445638282,2
1,14,593.73120532382,2
1,2.83,628.554049819286,0
1,0.705,656.512677467617,1
1,8,455.92735876744,0
1,0.705,757.56241453837,0
1,1,683.390643229359,1
1,2.83,622.827838887133,1
1,8,647.066272631491,1
1,14,735.729358026219,0
1,11.315,677.128197356978,2
1,5.655,659.381244269753,2
1,1,704.509971375956,2
1,8,656.663546878008,0
1,1.415,644.014409735064,0
1,5.655,505.398530764069,0
1,0.5,783.767953289498,1
1,2,642.515272968012,0
1,4,574.127056619545,1
1,14,636.845382065076,1
1,0.705,907.686694068616,1
1,1,656.878245655207,1
0,0.705,826.673916590153,0
1,0.5,732.888439238195,1
1,1,797.098392115004,0
1,14,600.553438149291,0
1,4,614.213263809688,0
1,1.415,597.690674017031,2
1,8,624.837610583199,1
1,5.655,621.154622031099,0
1,8,585.822166607613,1
1,2.83,611.772046560873,0
1,0.705,883.023641441468,1
1,14,698.489872293976,2
1,4,854.863968356767,1
1,14,597.12406039489,0
1,5.655,461.6211430166,1
1,1,629.60365035633,2
1,5.655,650.717858500684,2
1,4,679.154011727405,1
1,1.415,1043.06809671834,2
1,4,553.246661928824,2
1,0.705,821.118713745818,2
