CorrectResponse,Height,RT,Face
1,5.655,656.488453210841,1
1,2.83,598.595960185776,1
1,2.83,586.475561058251,1
1,1.415,1770.81799467487,1
1,8,632.90472128574,0
1,4,704.630423228991,1
1,1,899.193736946472,0
1,14,636.740964655473,2
1,2,619.239448282315,2
1,8,695.62264117485,1
1,4,677.870244930091,0
1,11.315,646.883679462007,2
1,4,654.360240967435,2
1,2.83,620.827330136308,0
1,0.705,1006.23786347296,1
1,1,559.115319066223,2
1,2,637.731172148051,1
1,11.315,753.452328899584,1
1,1.415,973.568184199394,2
1,11.315,728.637066938063,0
1,8,900.224221752069,0
1,0.5,991.426735055938,0
1,2.83,644.484448690491,2
1,11.315,633.66691822921,0
1,1,813.949535257962,0
1,4,616.940910793346,2
1,5.655,569.675825659942,1
1,1,539.38899316654,1
1,11.315,580.921046568619,0
1,5.655,504.973394786248,1
1,0.705,657.33564211132,1
0,0.705,491.709529578657,0
1,2.83,679.203833580686,0
1,5.655,631.550993978635,0
1,0.5,1003.5611288431,2
1,1.415,908.71044673986,1
1,0.5,948.885018171495,0
1,5.655,840.46668434803,2
1,14,899.042185023063,0
1,0.705,787.274690249433,2
1,14,553.291834047741,0
1,1.415,705.179969614619,2
1,2,561.324427269028,2
1,11.315,678.088698151441,1
1,5.655,913.038892524128,2
1,5.655,597.381838140791,0
1,4,570.698801135222,2
1,8,644.186123510735,0
1,2,752.944766492874,0
1,14,707.648491017608,0
1,2.83,658.82760934619,0
1,4,547.898087475915,1
1,4,559.377804264841,0
1,4,562.91606378727,0
1,1,726.5539106711,1
1,1.415,622.954518380539,0
0,11.315,828.565421107669,1
1,1.415,781.462810557969,2
1,8,597.917048533418,0
1,2.83,613.693125789723,0
1,4,643.863222341679,2
1,1,1460.08467110278,2
1,4,757.130535015676,0
1,1.415,559.899702665462,2
1,2,638.926862202425,1
1,4,588.884349158434,2
1,0.705,868.555672633192,0
1,0.5,1096.33206801209,2
1,14,740.44855955708,1
1,0.705,913.108524488962,2
1,0.5,925.095121017875,1
1,5.655,657.34554077244,1
1,0.5,1682.48677590054,1
1,0.705,1574.7965057044,2
1,5.655,588.420818728082,2
1,2,657.743535235568,2
1,5.655,744.86029063155,1
1,5.655,676.288165740516,2
1,1.415,820.66389981992,1
0,0.5,859.908338393325,1
1,0.5,1027.85824707007,0
1,0.5,860.168434260231,0
1,8,639.188323402777,2
1,0.5,963.521384011074,1
1,0.5,734.909405059625,2
1,1,667.626836841919,0
1,0.5,857.626867561521,0
1,5.655,461.293331817615,0
1,0.705,602.739403397209,0
1,2,679.235236231762,2
1,14,624.940736031022,2
1,0.705,1139.80869641819,0
1,2.83,749.25188304951,1
1,5.655,648.708446527962,0
1,0.705,1233.70296301073,0
0,14,1551.76300282983,0
1,14,632.157884335356,1
1,1.415,867.984622258518,0
1,2,619.550061456721,0
1,11.315,564.481758985494,1
1,14,516.893772683943,0
1,1.415,711.687827615606,0
1,8,1011.6466287036,2
1,4,647.535625795172,0
1,5.655,805.910798040713,1
0,0.5,1275.46780562716,0
0,5.655,671.107411059893,0
1,14,612.157467909128,0
1,2.83,629.028200603898,2
1,0.705,644.627125951047,2
1,1.415,605.049204881652,2
1,1,1739.45903473032,1
1,11.315,645.532682820885,2
1,2.83,595.33349785579,1
1,8,542.01145582374,2
1,0.5,1230.79514583333,2
1,2,588.035794925418,0
1,8,637.81991876931,2
1,0.5,1317.3865894978,0
0,1,712.471869880574,1
1,14,560.108257224783,1
1,1.415,967.180134137379,2
1,0.5,796.974695948848,0
1,11.315,688.044703721062,2
1,4,699.732292403496,0
1,2,848.01253648493,0
1,1.415,701.902147292458,1
1,1.415,603.614581616057,1
1,2.83,594.104357151991,1
1,1.415,739.433776077021,2
1,2.83,723.498296236357,1
1,0.5,938.549450129358,1
1,5.655,856.325364228724,2
1,8,636.283578221992,1
1,2.83,626.15554074182,1
1,4,598.044024468436,0
1,1.415,854.30467192964,2
1,14,677.663397035758,1
1,1,923.438289866681,2
1,0.705,698.711364926567,0
1,0.5,746.244737922098,0
1,4,609.192306759724,2
1,2.83,559.188705695306,0
1,2.83,637.23760440098,0
1,1.415,634.509669797808,0
1,4,585.305812323895,0
1,4,783.963417276937,0
1,0.705,1652.24704738284,2
1,5.655,570.482737245584,0
1,5.655,614.713029266568,1
1,1.415,731.537374786058,2
1,0.705,725.113143408635,1
1,2,734.398429321118,0
1,5.655,593.928570575372,1
1,11.315,562.397237385994,1
1,2.83,1407.75863922681,2
1,14,646.390453048298,2
