Correct Response,Rotation (deg),Reaction Time (ms),Word
1,-30,678.5303999753669,0
0,120,860.1671999171376,1
1,120,813.976000001654,2
0,120,732.181299998425,1
1,120,729.0008999956772,2
1,0,632.967499954626,2
1,30,645.6941000036895,0
0,-150,858.1717999735847,1
1,-150,660.3126000231132,2
1,180,864.3594000572339,1
1,120,669.6758999573067,2
1,150,672.7465999396518,1
1,-120,886.5932999728248,0
0,-30,786.2247999841347,1
0,-30,688.4077999824658,2
1,-30,626.5002999538556,0
1,-30,612.7274999711663,0
1,150,1040.6312000090256,1
1,30,646.1442000549287,0
1,30,663.2536000655964,2
1,150,646.8193999575451,1
1,90,614.6485000466928,2
1,-150,604.6772000230849,0
0,0,618.0151000702754,1
1,0,646.81040000543,1
0,60,734.0852999445051,0
0,60,585.390399963595,0
0,60,624.6290000239387,0
1,60,683.6725000143051,0
1,-90,628.9737000446767,0
1,-150,878.2480999911204,1
1,90,677.9139000540599,0
0,30,716.0078000128269,1
0,30,592.4831000706181,2
0,30,796.2626999327913,0
1,30,1066.3147999988869,1
1,-120,655.8366000503302,0
0,150,865.245100049302,1
1,150,958.2582999104634,1
0,-60,905.9710999103263,1
0,-60,925.7804999910295,2
0,-60,512.416199952364,0
1,-60,429.46599999815226,0
1,60,1077.9650000007823,2
1,180,625.0361999813467,0
0,-60,966.7948000682518,1
1,-60,703.0889000128955,0
0,-60,945.9605999840423,2
0,-60,761.6326000392437,1
1,-60,791.7414999650791,0
1,-150,716.9632999543101,0
1,180,807.3827000884339,4
1,180,734.1035000830889,5
1,150,869.419299935922,5
1,0,728.7784000476822,3
1,180,630.7617000387982,5
1,0,615.1544999415055,3
0,-150,1035.221100024879,3
1,-150,778.4326999066398,5
0,-30,893.4330000160262,5
1,-30,1057.4005999919027,5
1,-30,707.6955999331549,5
1,60,848.7548999805003,4
1,120,530.8803999181837,5
1,30,706.2566999197006,3
1,60,669.2431999221444,5
1,-120,987.2815000675619,3
1,-30,686.0009000487626,4
1,60,705.9282999802381,4
1,-150,594.5586999263614,5
1,-60,622.3731999602169,5
1,-90,636.6206999486312,5
1,90,858.0031999703497,3
0,180,1103.6519000157714,3
1,180,725.0052999556065,4
1,-60,928.9007000010461,3
1,180,729.2212999276817,5
1,-150,630.4724999321625,5
1,120,570.46120002307,5
1,-90,857.7609999887645,3
1,30,678.0012000203133,4
1,60,625.1460000025108,4
1,90,831.2245000237599,3
1,120,699.4724000655115,4
1,0,783.7830000175163,3
1,-90,816.6344999885187,3
1,0,606.513400034979,8
1,30,1034.715100013651,6
0,120,988.9847999988124,6
1,120,1002.6353999823332,6
1,0,635.92409999948,6
1,-90,558.1338999876752,6
1,-30,495.5105999801308,8
1,180,640.591700034216,8
1,90,813.4705999949947,7
1,150,799.0854000058025,6
0,90,819.8531999336556,7
0,90,846.4744000779465,7
1,90,983.9922999348491,7
1,-60,780.7348999744281,7
1,150,880.8129000794142,6
1,120,867.745399995707,7
1,60,718.7574999956414,6
1,-120,795.8566999845207,7
1,0,762.2765000527725,7
1,-120,766.5786999827251,6
1,-120,596.4330999962986,8
1,150,631.7649999950081,6
1,-60,774.7818000465631,6
1,-90,574.7761000497267,8
1,90,776.3422999382019,6
1,-30,750.9277000175789,6
1,-120,718.0514999749139,8
1,30,723.3005000129342,8
1,-150,975.5967000350356,7
1,-120,638.3284000298008,7
0,90,591.3615000285208,6
1,90,576.424399911426,8
1,60,946.0155000528321,6
1,-90,569.633299889043,7
0,-60,834.9838000107557,7
1,-60,743.1491000428796,6
1,-90,604.1555000087246,8
