Correct Response,Height,RT,Word
0,5.66,502.34359997231513,1
1,5.66,625.8122000694275,0
0,4,486.7441000500694,2
1,4,423.764200004749,0
1,8,396.84979995619506,2
1,4,521.4536999668926,0
1,1,570.067499935627,2
1,28,674.753199968487,1
1,21.17,451.65410003066063,1
1,28,381.07350008469075,1
0,28,479.25719996821135,2
0,28,496.7241000235081,2
0,28,416.20020003430545,2
1,28,292.7588999122381,2
1,1,895.6065000351518,2
1,1.41,567.4863000717014,0
1,11.31,888.150499955751,1
0,21.17,871.6775000179186,2
0,21.17,334.91589995939285,2
1,21.17,644.8413000293076,1
1,2,459.9829000039026,0
1,21.17,580.0289000002667,0
1,4,723.8233000356704,1
1,11.31,454.99279995821416,1
1,5.66,483.1787000261247,0
0,8,390.9190999660641,1
1,8,380.09410007763654,1
1,5.66,542.6387000447139,0
1,2.83,538.0673000440001,0
0,28,783.7717000478879,0
1,28,1040.5191999711096,2
1,1.41,535.1820999607444,0
1,1,567.5133999288082,0
1,5.66,549.3850999595597,2
1,8,457.3588000461459,0
0,28,524.4440000355244,1
0,28,435.49169989675283,0
0,28,474.73730001039803,2
1,28,304.76760008279234,2
0,28,472.9202000275254,0
0,28,487.90290002617985,1
1,28,316.62230001203716,1
1,21.17,456.17890002578497,1
0,16,744.7847000407055,1
1,16,510.6227000327781,0
1,21.17,763.9007000802085,2
1,1.41,700.5130000729114,1
0,4,594.8973999442533,4
1,4,449.6176000069827,4
1,2.83,507.62230000365525,5
1,16,591.6466999882832,4
1,2.83,836.9906999254599,5
0,28,538.0997999422252,5
1,28,466.2208000048995,4
1,8,502.6757000563666,4
1,2,540.2841999279335,5
0,11.31,564.7146999221295,5
1,11.31,657.807800042443,3
1,2.83,686.5668999347836,3
1,16,484.52529991883785,4
1,16,418.7280000736937,4
1,2,422.73449996393174,4
0,1,676.6840000022203,5
1,1,479.4048999287188,4
1,1,985.3392000626773,3
0,21.17,623.3303000302985,5
0,21.17,956.1401999639347,3
0,21.17,433.16620000079274,3
0,21.17,441.20679999142885,3
1,21.17,481.3296999167651,4
1,2.83,677.5528999827802,5
0,21.17,559.7481000553817,5
1,21.17,457.9460999779403,4
1,2,639.5870999516919,4
1,11.31,481.02360003069043,4
1,4,485.8014999739826,5
1,1.41,860.6912999497727,5
1,5.66,656.9064000472426,3
1,1.41,474.43120000790805,4
0,8,615.6035999851301,3
1,8,404.7401999672875,4
1,16,447.7119000479579,4
0,2,422.58650000113994,5
1,2,666.1045000040904,5
1,1,439.0757999466732,5
1,5.66,473.6157000847161,4
1,8,434.4245999203995,4
0,1.41,584.1072999723256,5
1,1.41,538.5827000103891,4
1,8,832.0118000814691,3
1,1.41,871.7852000230923,3
1,2.83,581.0667999871075,8
1,2,525.5969999674708,7
1,11.31,808.9452999960631,6
1,11.31,681.8176000928506,6
1,11.31,695.8744999105111,6
1,1.41,591.7408000063151,6
1,8,515.0166000789031,7
1,1,697.2336000148207,8
1,2.83,639.9743999904022,6
1,2.83,529.8732000486925,6
0,21.17,698.865499984473,7
0,21.17,619.3150999573991,8
1,21.17,700.8155999323353,6
1,2,587.1969999829307,6
1,4,458.74620001669973,6
0,28,513.9386999038979,7
0,28,596.8816000353545,8
0,28,504.67320001590997,6
0,28,525.8009998910129,6
0,28,332.62150006741285,8
0,28,614.1275000376627,6
0,28,560.3985000019893,7
0,28,667.6039000125602,6
0,28,489.3576000435278,7
0,28,673.3247000342235,7
1,28,446.42489991057664,7
1,11.31,736.4924001125619,8
1,8,469.1409000046551,8
1,5.66,675.1952999588102,7
1,16,606.2369000250474,7
1,4,356.5686999903992,7
1,11.31,421.12130002025515,7
1,5.66,779.3939000079408,6
1,5.66,506.1992999948561,6
1,2,707.8247999856248,8
1,1,459.020400009118,7
1,2.83,481.89799993671477,6
1,4,416.9749999968335,7
1,28,682.9799999799579,6
1,16,792.5250999946147,8
1,4,378.15429997537285,7
1,1.41,548.2117999894544,8
1,16,585.971099961549,8
0,16,537.9819999765605,8
1,16,760.9882999062538,6
