Correct Response,Height,RT,Face
0,16,607.666132708232,1
1,4,727.0428860927041,1
1,5.66,518.4085966745897,2
1,11.31,600.0585044635045,1
0,2,643.3978873540127,2
1,28,625.0386132871881,0
1,28,468.7402186783629,1
1,2,674.097712011303,2
1,11.31,530.8102458586745,2
0,2.83,579.3948918161504,1
0,28,770.2163811815126,1
0,1.41,702.9795975071238,2
0,11.31,579.6915101285549,2
0,16,655.841179155118,1
1,11.31,495.4607840894596,1
1,28,746.2793857781662,2
1,8,711.085571823105,0
1,2,714.257237367292,0
1,11.31,794.7606078593026,2
1,22.63,649.8306476689777,2
1,2.83,823.0738327011977,0
1,1,715.3505267278888,0
1,28,580.9984739005358,1
0,16,573.7079439436457,0
0,2.83,593.9209971290893,2
0,8,881.1983925950244,1
1,28,771.3738411320037,0
1,16,601.0818205742225,1
1,28,598.2798185883667,1
1,22.63,551.3219653539636,1
1,28,843.368464455807,0
1,1.41,592.110908624818,1
1,8,679.6771400123589,0
1,16,647.503098449647,2
0,2,553.1504858362268,0
1,11.31,784.4817081391966,2
1,28,769.5285953363964,1
1,2,610.8091262867674,2
1,22.63,619.1659803030234,1
1,22.63,613.0250596393125,1
1,4,598.7184313976286,2
1,16,634.8560308920241,1
0,1.41,714.04185629126,1
0,1,605.1354903981974,2
1,2,829.0536442239045,0
0,1.41,545.417247074738,1
1,11.31,531.3908531650213,2
1,16,536.5279136947265,2
0,5.66,583.9277930674598,2
1,11.31,586.0519078632933,2
1,1.41,1001.2707824819245,0
1,11.31,728.4215297790979,1
1,2,679.107455359599,2
1,4,767.6720855542953,2
1,1.41,731.2218251001923,1
1,11.31,686.5696757781734,2
1,5.66,716.6711438169386,1
1,5.66,596.1468291363872,1
0,11.31,548.9677921664224,2
1,11.31,678.9760421831943,1
1,4,632.3332392391876,0
0,4,818.0036734249825,2
0,16,689.4675923160776,1
1,5.66,613.9415385446227,2
0,1,716.10896848847,2
1,2.83,654.6635805618735,0
1,1,904.1980877846072,1
0,22.63,897.6554182677319,2
1,2,702.2849850034163,2
1,28,800.3526651784796,2
1,11.31,516.2773138872581,2
1,8,583.6519960637361,0
1,2,668.0813778655192,0
1,5.66,715.39865467048,2
1,2,676.1347869110068,2
1,11.31,532.6517369919657,2
0,1.41,535.0065928453205,2
1,16,568.2374011457796,2
0,2,877.244391985414,0
1,2,640.81945843418,0
1,5.66,670.2839992340159,2
1,4,784.8240650635034,2
1,28,655.7910032149721,1
1,2,807.7254563706902,2
0,1,1028.3654487795957,2
0,28,975.5434958840397,2
1,4,745.4745227396415,0
1,1,764.6796197959702,0
1,11.31,711.6139551917513,0
1,2,913.1935757047813,0
1,5.66,629.7858716156952,2
1,28,755.0492526345352,1
1,22.63,587.5882473612819,1
1,4,668.2476070000121,0
1,4,613.6742748637971,1
1,5.66,579.7809393550324,0
1,28,594.5828416715813,0
1,16,480.9701774011046,1
1,16,643.234730215454,0
1,4,770.9669722846684,2
1,28,580.4690665329417,1
1,22.63,602.4737762447785,2
0,5.66,571.803988884767,1
1,28,577.9633415265835,0
1,1.41,671.7223761822879,2
1,28,680.2041580494915,0
1,16,423.38628886136576,2
1,11.31,688.1039672784937,2
1,16,681.7521028669944,2
0,4,732.4502822993963,0
1,22.63,627.446717076964,1
1,16,899.0518112661903,1
1,11.31,578.6419113824195,1
1,28,700.1837395139319,1
1,8,584.5650616395233,2
1,4,675.4958116744092,0
1,1.41,564.8479651949856,2
1,4,649.8251863420137,0
0,1,700.7175842095421,2
1,5.66,931.9764439321716,0
1,1.41,653.3235074959975,0
1,2,1118.1141628931073,0
1,8,652.3821112875794,0
1,28,823.1755499130031,1
1,28,541.8711393112972,1
1,8,689.2644992253736,2
0,2,605.4392767018726,2
1,8,707.2950696847329,2
1,4,612.9970703395884,1
0,1.41,764.2887935965064,1
1,11.31,525.7271159314314,1
0,4,518.3355514284358,0
1,1.41,771.3676971393397,0
1,11.31,425.1711187289402,2
1,4,441.34415540747796,0
1,28,481.74807513828455,0
1,1.41,694.2151919774915,1
1,2.83,651.3171525596135,1
1,5.66,742.3083185221913,1
1,16,513.1879095781642,0
1,2.83,715.1313909896544,0
1,16,585.1890182275383,2
1,22.63,542.2718641659685,2
1,16,705.7194769004127,2
0,1,641.7721186296603,2
1,8,644.6294165493782,2
1,16,556.4351325788266,2
1,4,902.5197537898748,1
0,28,544.3529710130406,1
1,1.41,1306.480103191916,0
1,2.83,894.0905371932786,0
1,16,696.9550713708941,0
1,2,971.8550522904934,2
1,4,724.156916207221,2
1,22.63,673.8598029621699,0
0,28,563.9659609153114,2
1,4,603.1264047983314,1
1,1.41,662.9671866417084,1
1,4,635.1229532397156,1
1,2,675.1514067525477,0
1,22.63,660.6771840442889,2
1,4,557.113019768849,1
1,5.66,729.8964293504469,2
1,11.31,640.3091657105051,0
1,22.63,644.9915707833043,2
1,11.31,674.2902237813269,1
1,8,613.9350532189383,2
1,28,495.61745590244755,2
0,2,784.9476275825964,1
1,1.41,859.3189520670421,1
1,16,488.4614111181236,0
1,2,652.6623456195466,0
1,4,442.0094132792656,1
0,1,801.7118528882747,2
1,2.83,684.4680889555548,2
1,22.63,595.2610701947378,0
1,5.66,596.5635966385889,1
1,2,713.1762359922504,2
1,8,680.5574376276127,2
1,4,756.0186381429048,2
1,1.41,963.4685023097518,0
1,28,592.2494897927209,0
1,28,647.2525600825065,1
0,16,579.5925235802315,0
1,5.66,657.8738167268057,0
1,22.63,642.4278191793746,2
