Correct Response,Height,RT,Face
1,16,751.9994456743007,1
1,2,797.8770428380813,0
1,4,750.6583467784367,0
1,1.41,968.408570608517,2
1,28,945.8798840969393,1
1,5.66,587.2292842204843,0
1,5.66,691.0553926063585,2
1,16,703.0665733236674,1
1,16,870.6851619299414,2
1,4,772.1087611071198,1
1,16,656.6524000681966,2
1,11.31,576.0956716540022,1
1,22.63,707.0229686651146,2
1,1.41,915.2291695327222,2
1,1,809.2611941137875,1
1,11.31,587.334756238306,1
1,22.63,745.7912739482708,0
1,1.41,949.6249940693815,2
1,2.83,609.227197308428,2
1,2.83,703.94960280737,1
1,22.63,630.7438303138042,0
1,2,804.0367452222199,0
1,5.66,602.2496601171952,0
1,1,982.6786957110016,2
1,28,808.4798819800199,0
1,22.63,624.7506986255758,0
1,1.41,817.7156808906147,2
1,28,603.0944602625823,2
1,1.41,613.0276032909023,1
1,8,625.210133368455,0
1,5.66,514.2525464325445,2
1,28,620.0549751574727,2
1,1,986.0309309497097,0
1,11.31,674.2611070731073,2
1,2.83,913.1275798408751,1
1,8,621.5793700830545,0
1,2,914.5106627420319,0
1,2,565.7618032237224,1
1,2,929.8232200217171,2
1,22.63,667.8027379712148,0
1,28,550.5751979653724,1
1,1.41,803.6506971548079,2
1,11.31,731.9577142534399,0
1,2.83,722.1952379204595,2
1,1.41,782.2791308426531,2
1,2.83,608.1106957844895,0
1,2.83,695.7695480778057,1
1,11.31,817.444662177877,1
1,2,762.7702208465053,2
1,2,606.7497995518352,0
1,2,910.0050619745161,2
1,28,695.6579320576566,2
1,4,906.7470347508788,0
1,2,760.7474791675486,0
1,22.63,636.4038206138503,0
1,1.41,927.5912409739249,2
1,5.66,595.2444749218557,2
1,5.66,594.4525814520603,0
1,28,777.01850061203,1
1,11.31,654.6067890540144,1
1,5.66,680.264478765821,2
1,1.41,857.076199608855,0
1,28,800.3162112545397,2
1,2,769.2719392889558,1
1,8,636.867692692249,1
1,11.31,625.5002667530789,0
1,1.41,979.700561869322,1
1,2.83,918.1492766965675,2
1,16,647.0882384364813,2
1,2,770.1638434409688,0
1,1.41,801.0739713827206,1
0,1,784.0591844778828,1
1,1,903.5675142094988,2
1,11.31,818.6929183902976,2
1,1,796.0314531883341,1
1,1,935.3118609597004,2
1,2,870.9087353017821,0
1,5.66,497.6101542579272,0
1,5.66,585.2806118873559,0
1,22.63,584.4269370754773,2
1,4,707.4755767425813,0
1,2.83,690.1023897789855,0
1,11.31,582.884451478094,0
1,5.66,687.9233174058754,2
1,1.41,821.7683322491212,2
0,1,786.229382183592,0
1,1.41,1322.6532390654029,1
1,4,647.3097638081526,2
1,8,595.1966882457782,2
0,1,818.4990410245518,1
1,4,661.2307048508228,1
1,2.83,658.8638991124753,0
1,2.83,573.8797352751135,1
1,1.41,1025.5419776931376,0
1,1,758.7162041527336,0
1,2,749.2616105409979,0
0,1.41,778.062298122677,2
1,5.66,588.6721004662832,0
1,1.41,840.8021061641193,0
1,1,974.1801769268932,1
1,28,618.3039348579769,0
1,11.31,571.5873402168654,1
1,11.31,707.011363330821,1
1,1.41,888.3034262707952,1
1,28,793.6165194441855,1
1,11.31,595.826789687635,0
1,28,544.9606050060538,2
1,2.83,805.4362121274607,1
1,1,970.8801656961441,0
1,1.41,970.4087842819717,2
1,2,779.0504582917492,0
1,22.63,643.11989642556,2
1,5.66,619.0599883193499,0
1,2,771.7889317191293,1
1,16,614.4765635363001,0
1,8,545.9033678343985,0
1,22.63,600.3433131245401,2
1,2,649.5670015265205,1
1,2.83,883.8333241747023,1
1,11.31,669.3848182403599,0
1,16,534.5038565556024,2
1,2.83,650.1421482898877,0
1,16,606.6562742016686,2
1,11.31,582.4506167373329,0
1,2,814.7672430532111,1
1,8,577.6722905884526,0
1,22.63,523.5214546810312,1
1,1,861.6145683827199,1
1,22.63,579.998136319773,0
1,1.41,747.818452960928,2
1,16,574.3965140300133,1
1,22.63,602.4616281538329,1
0,1,808.117385919104,2
1,2,762.8838848668238,1
1,5.66,522.6896252042934,1
1,8,643.1861151031626,0
1,28,659.3782885338442,2
1,2,824.7986900987598,2
1,1,818.2672756502143,1
1,1.41,706.5085792455648,1
1,2.83,704.8247816237563,1
1,28,542.4913992519578,1
1,2.83,678.8667185264785,0
1,11.31,602.0899160903355,0
1,22.63,518.1461364300048,1
1,5.66,680.5904521534103,0
1,2.83,552.0524888834188,2
1,1.41,656.55238938416,1
1,22.63,695.1868919786648,2
1,16,569.6499318873975,2
1,1.41,649.540036187318,1
1,2,736.2182376473356,1
1,1,840.6089114632778,1
1,4,593.1258185610204,0
1,16,566.0000539301109,2
