Correct Response,Height,RT,Face
1,4,733.2127000521868,0
1,1.41,999.4440000122413,1
1,28,598.3145000031218,2
1,1.41,1026.1686000125483,1
1,21.17,538.2421999787912,2
1,1.41,1146.4367000702769,2
1,1.41,871.5583999259397,0
1,16,521.6009000400081,2
1,21.17,551.1169999921694,1
0,1,-109.0,2
1,1,695.7445999691263,1
1,21.17,644.1373000238091,1
1,16,536.4483000561595,0
1,2.83,561.4295000527054,2
1,21.17,569.4232000354677,1
1,1.41,721.8372999308631,0
1,21.17,605.5473000127822,2
1,8,591.0502999871969,0
1,28,840.0113999927416,0
1,28,583.2138000372797,0
1,2,1005.0773000661284,1
1,21.17,541.8408000227064,1
1,4,594.0810000142083,0
1,2.83,664.7713999813423,1
1,28,977.8844999931753,0
1,2.83,670.3107000179589,1
1,2.83,682.7670999886468,2
1,11.31,608.084200005047,0
1,1,906.8361999783665,2
1,5.66,650.8404000746086,0
1,8,1122.9444000022486,0
1,1,695.4210000662133,0
1,8,586.0009999563918,1
1,16,737.2918000295758,0
1,2,567.3826999813318,1
1,1.41,816.8376000216231,1
0,2,-109.0,0
1,2,642.5634000301361,2
1,11.31,536.6371999811381,0
1,8,554.4225000161678,2
1,16,465.3507998995483,1
1,1,850.5561999594793,1
1,4,660.3484999472275,5
1,4,640.3204999482259,4
0,2,489.27379998750985,4
1,2,653.7910000737756,5
1,11.31,582.4204999338835,5
1,8,602.4541999762878,5
1,1,819.2310999697074,3
1,11.31,466.7074999855831,5
1,1,713.0088999951258,3
1,1,689.3818999491632,3
1,2,852.8488000705838,3
1,8,575.5505000092089,5
1,11.31,585.5092000532895,4
1,16,755.7946999408305,5
1,4,639.130299965851,5
1,8,690.754099920392,4
1,4,570.1977999964729,5
0,21.17,760.2574000451714,4
1,21.17,598.5205000583082,4
1,11.31,498.8339000232518,4
1,5.66,599.031399990432,3
1,1.41,1014.4633999411017,3
1,28,705.8602000437677,3
1,2.83,649.4388999966905,3
1,28,753.8182000247762,3
1,4,572.6374999471009,3
1,28,613.9311000555754,5
0,1,684.7384999822825,4
1,1,512.0493000689894,4
1,2,710.8770999442786,5
1,5.66,813.1086000325158,3
1,1,684.9937999472022,3
0,1,809.8843000447378,3
0,1,579.6358000338078,4
0,1,518.3766999365762,3
1,1,405.5681999856606,3
0,4,583.7060000598431,4
1,4,555.5797999808565,5
1,2.83,915.359600036405,4
1,1.41,595.5647000195459,3
1,8,568.9225000645965,5
1,8,674.2866000244394,4
1,1.41,787.9753000419587,3
1,2,943.7174000162631,4
1,5.66,614.4506999375299,5
0,16,-109.0,3
1,16,550.7858000313863,5
1,11.31,720.1549999266863,4
1,5.66,677.863400018774,6
1,16,973.0531999925151,6
1,2,602.1006999621168,7
1,2,676.7750999974087,6
1,28,622.7661000415683,7
1,2,802.0739999450743,8
1,21.17,463.3909999942407,8
1,5.66,524.9545999653637,6
1,21.17,579.9115000376478,6
1,5.66,470.046200029552,7
1,1.41,1057.2378000328317,8
1,2,619.2357000513002,6
1,2.83,791.7132000988349,8
1,28,538.8927999269217,6
1,5.66,513.3849999951199,6
1,16,518.8488000389189,7
1,1,917.5612000366673,8
1,11.31,498.9315000679344,7
1,8,510.1928000189364,8
1,4,735.555199961178,6
1,21.17,504.385499920696,7
1,2.83,473.26789999753237,6
1,4,533.1185999643058,7
1,21.17,773.2417999617755,8
1,5.66,748.3963000671938,6
1,2.83,559.4867999283597,6
1,16,435.4314000196755,6
1,28,508.27849999442697,8
1,4,564.7576000159606,6
1,2.83,450.16900001466274,7
1,8,506.0502000236884,7
1,16,464.3431000262499,7
1,16,673.9594999784604,7
1,11.31,633.902799975127,8
1,11.31,721.6714999489486,8
1,1.41,791.0397999770939,8
1,28,655.049299992621,6
1,11.31,652.2791999708861,8
1,5.66,585.4788999389857,7
1,2.83,639.8377999980003,8
