Correct Response,Height,RT,Face
1,16,909.4853000100702,2
1,16,580.5168998744339,2
1,1.41,989.4306000173092,0
1,2.83,786.2687000855803,0
1,1.41,1012.9070001970977,0
1,2.83,812.2115998379886,2
1,16,839.908600024879,1
1,21.17,933.204299941659,1
1,4,508.88300005719066,0
1,4,717.2336000334471,0
0,2,537.5934000443667,1
1,2,632.9835000764579,1
1,8,784.5463998932391,2
1,21.17,620.0296000428498,0
1,21.17,515.8139999806881,0
0,1,-109.0,2
1,1,1013.5259001366794,1
1,11.31,722.8884999025613,0
0,1,-109.0,0
1,1,886.9952000062913,1
1,8,645.305399954319,1
0,1,989.6850999761373,0
1,1,1076.138300061226,2
1,5.66,726.3888001292944,1
1,2.83,716.4529999103397,2
1,2,707.1775001790375,0
1,21.17,544.8658000063151,0
0,1,-109.0,0
1,1,1042.3114001136273,2
1,8,745.0537999942899,2
1,4,641.618499936536,2
1,2,615.330099998042,1
1,4,605.8784000892192,2
1,28,1132.3260999601334,2
1,28,536.9536999464035,2
1,1.41,741.6662999279797,0
1,8,840.9727000948042,1
1,5.66,555.1075999941677,0
1,2,614.0934998951852,2
1,28,561.1823999173939,0
1,5.66,563.3913999740034,0
1,28,576.541900107637,1
1,11.31,553.2819001786411,1
1,1.41,743.1680000703782,2
1,5.66,539.1616999953985,0
0,1.41,1179.6717000510544,5
1,1.41,701.8369999099523,5
1,2,561.8186001051217,5
1,2,616.41270009242,5
1,2.83,534.9908999018371,3
1,28,806.8528000116348,4
1,11.31,565.9937999993563,4
1,4,639.0115999933332,4
1,2.83,641.2186999190599,5
1,16,510.15009981021285,5
1,1,1011.6892000045627,5
1,21.17,522.4298999495804,5
1,4,525.1510999482125,3
1,2,575.7093000542372,4
1,1.41,1049.236199989915,4
1,1,609.097599921748,3
1,28,710.9398000724614,4
1,5.66,589.9810999948531,5
1,11.31,488.24629996344447,3
1,2.83,516.9401999413967,4
1,1.41,585.0611000172794,3
1,5.66,535.5325999520719,5
1,21.17,410.48449993506074,3
1,11.31,464.4318997710943,4
1,11.31,455.94049984030426,3
1,4,547.1253999825567,4
1,16,516.6252999883145,3
1,8,415.2849998176098,3
1,28,469.34629993885756,3
1,4,471.08209988474846,3
1,8,396.0570999737829,3
1,2,434.96869987249374,3
1,16,570.4183000456542,5
1,2.83,646.3300000727177,5
1,2,470.9642000347376,5
1,11.31,531.6243001110852,3
1,8,445.34449994936585,3
1,11.31,440.1626001894474,5
1,21.17,444.86759992688894,3
1,11.31,475.42859980277717,5
1,28,427.72780003398657,3
1,5.66,456.7999000977725,8
1,21.17,428.75430005043745,7
0,1,705.0602000057697,7
0,1,619.793399874121,6
1,1,801.1903999689966,6
1,1,618.2588999476284,7
1,11.31,597.0066000558436,8
1,5.66,407.17560000158846,7
1,1.41,977.395800113678,6
1,5.66,464.3189999591559,8
1,21.17,510.63380011729896,6
1,16,380.30390016175807,7
1,16,544.3972001634538,8
0,1.41,-109.0,8
1,1.41,501.6505000498146,8
1,5.66,495.3241999577731,8
1,21.17,542.4411000534892,7
1,4,381.64770014956594,7
1,8,471.7384999934584,8
1,16,475.59129999391735,8
1,1,732.9679999351501,6
1,16,451.67289994098246,7
1,28,483.6984997931868,7
1,11.31,550.6583998762071,8
1,2.83,506.03850016742945,6
1,2.83,462.5638999827206,8
1,2.83,434.61379984766245,7
1,21.17,492.7694000620395,7
1,8,493.65949997119606,8
1,16,452.3023000769317,8
1,28,461.42480004020035,8
1,1.41,678.1119000483304,7
1,4,423.2033998090774,7
1,8,511.254100067541,6
1,8,432.56429995782673,6
1,1,645.872800083831,8
1,2,746.703400215134,6
1,2.83,465.55129991285503,7
1,4,402.4621000830084,8
1,28,575.7258000634611,8
1,2,644.7377998232841,6
1,5.66,485.4370999932289,7
1,1.41,512.8136998359114,7
