Correct Response,Height,RT,Face
1,1,773.4939000187442,2
1,1.41,623.6503000222147,2
1,8,685.878700049594,0
0,11.31,414.60060007777065,2
1,11.31,486.6974000437185,1
1,2,644.2924999250099,2
1,4,631.2383000589907,2
1,28,797.1229999642819,1
1,2.83,720.7680999385193,1
1,1.41,928.8326999489218,0
1,5.66,690.3528000079095,2
1,8,624.8264000136405,1
1,2,730.3444999819621,2
1,4,585.1102999262512,0
0,1.41,960.4209000794217,0
1,1.41,601.7141999294981,0
1,2.83,619.6785000469536,2
1,21.17,666.3009999869391,0
1,1.41,721.7659000856802,0
1,1.41,873.8826000448316,2
1,28,520.7945000696927,1
1,2,633.1639999374747,2
1,4,545.0329999988899,2
1,1,616.1516999676824,0
1,28,580.1697000246495,2
1,28,541.3326999954879,0
1,1.41,924.7393999798223,2
1,4,708.002100055106,0
1,8,529.5313000064343,2
1,28,477.59820002503693,2
1,11.31,640.9904999276623,1
1,16,560.7136999573559,1
1,1,589.6927998950705,0
1,5.66,493.96699998434633,1
1,16,537.859799977392,0
1,5.66,600.6904000500217,2
1,21.17,621.5658999830484,1
0,1,688.821200103499,2
1,1,610.4604999385774,0
1,5.66,559.1007000152022,0
1,5.66,517.8034999957308,2
1,11.31,1128.2886000666767,0
0,4,905.8994000628591,0
1,4,835.9764000019059,2
