Correct Response,Height (deg),Reaction Time (ms),Target
1,28,520.3918085284531,0
1,21.17,479.97588727995753,1
1,8,543.31849020347,0
1,5.66,569.0359130352736,1
1,21.17,591.9380185045302,0
1,4,545.2750131338835,1
1,1,750.8157414235175,2
1,16,638.3859838210046,2
1,8,515.6438608504832,2
1,1.41,687.5963599272072,0
1,16,604.5035246610641,0
1,5.66,602.2138601951301,2
0,2,837.7690577730536,0
1,2,548.124123070389,1
1,11.31,610.5731149986386,1
1,21.17,503.5531499274075,0
1,11.31,520.009174183011,1
1,8,523.0436275564134,0
1,1,650.6132284961641,2
1,2.83,569.8069852627814,0
1,2.83,590.5440125465393,2
1,1.41,607.8001220561564,1
1,4,706.2591045945883,2
1,5.66,546.8608477935195,1
1,11.31,544.090245090425,1
1,4,555.2538947053254,2
1,11.31,488.5054674781859,1
1,21.17,530.3553307279944,0
0,1,1154.2052502594888,0
1,1,732.6380318813026,0
1,28,585.7288224473596,3
1,1,563.3073148168623,3
1,8,497.062354054302,5
1,2,795.1378824040294,4
0,1.41,657.5463923476636,4
1,1.41,669.1356847845018,5
1,28,908.8865524940193,4
1,2,629.5263340547681,3
1,2.83,1106.462607331574,4
1,11.31,587.4494842104614,4
1,28,554.0015424452722,3
1,16,567.1650643311441,4
1,8,530.3522582948208,5
1,1.41,806.6643697060645,4
1,2,539.9642066881061,3
1,21.17,502.48477625101805,5
1,2.83,639.5724585130811,4
1,8,583.015222273767,4
1,5.66,601.2898708544672,3
1,1,706.1171100325882,3
1,16,497.79110093042254,5
1,2,643.8855470009148,3
1,1.41,602.5620202384889,3
1,4,544.6834822036326,5
1,16,524.2202036865056,3
1,28,566.6499926559627,5
1,4,825.1789754107594,4
1,2.83,508.63731064274907,5
1,5.66,583.3125232569873,3
