Correct Response,Rotation (deg),Reaction Time (ms),Target
1,-30,871.2465000581369,1
0,30,641.4683000194282,0
1,-75,592.8441999722645,0
1,0,642.0342999054492,2
1,45,543.880000012964,2
1,90,564.7736000838131,2
1,75,651.6392999338359,0
1,-75,561.476900010407,0
1,45,516.807900044173,2
1,-15,826.1600000560657,2
1,-45,577.0094000045583,2
0,75,681.5718000298739,0
1,45,564.3445999604091,2
1,90,597.126800102219,1
1,90,728.4152999064327,1
1,60,556.4182000244409,2
1,75,577.7766000256315,2
1,60,546.8400000837073,2
1,-60,586.9597999854386,0
0,-45,542.3538999176026,1
1,-60,570.348399925083,0
1,75,628.9782000249625,2
1,30,592.5852999799326,2
1,0,552.691500052847,0
1,-60,551.6215000544116,2
1,0,579.9947000351176,5
1,-60,865.3338999729976,4
1,0,668.7091999929771,4
1,-30,471.72899998355655,3
0,60,785.0325999325514,4
1,60,428.90810000341384,5
1,30,578.0888000745699,3
1,-90,777.58759993691,5
1,15,511.2067000018805,4
1,-30,697.8299999619276,4
1,15,403.60949991833417,5
1,0,472.39570005428044,3
1,-60,847.1913000112772,4
1,45,572.4735000413284,5
1,-30,798.3141000159458,4
1,-15,608.0759000042826,4
1,-45,809.6568000046909,3
1,30,682.8619000744447,3
1,75,634.1246999809891,3
0,-75,496.44790007829664,4
1,-90,520.6958000790701,5
1,-15,751.9198999517039,4
1,-30,726.9692999553308,4
1,-75,689.2042000554875,4
1,60,721.3586999578774,8
1,60,647.918400006406,6
0,90,989.6331999926269,8
0,-90,595.5162999462709,7
1,45,1012.8558999868483,6
1,-45,588.0271999640763,8
1,-90,655.6392000066489,7
1,15,597.7108000088856,8
1,-45,703.6123999869824,6
1,-90,627.4866999602318,8
1,15,652.6566999974102,6
1,-15,560.4036001032591,8
1,-75,727.8275000872463,8
1,-75,850.9375000149385,6
1,90,810.1872000852973,8
1,30,597.1729999883473,6
1,90,582.1881999737025,7
1,-45,641.049200087823,6
1,15,534.2236000588537,7
1,75,767.9814000158012,6
1,-30,536.599899992384,6
1,30,481.2761000367254,6
1,-15,547.634899966456,7
1,-90,839.7043999294192,6
