Correct Response,Height (deg),Reaction Time (ms),Target
1,2.83,956.9729001080245,1
1,2.0,425.3668999584019,1
1,7.0,555.7923000590504,0
1,1.0,640.142899966389,1
1,5.29,681.9918998801709,0
0,0.25,675.3360999567062,0
1,0.25,953.1683000089229,1
0,2.83,1056.0305000101775,0
0,2.83,-102.56,1
1,2.83,667.5867000879348,1
1,0.35,604.4298999761791,2
1,1.41,641.7561997944117,2
1,4.0,622.2851998457313,0
1,5.29,906.7587000602484,1
1,0.5,418.9766999618709,1
1,0.35,547.3412000858784,1
1,0.5,629.1545001143218,0
0,0.35,729.8490000241995,0
1,0.35,419.67170013166964,1
1,4.0,462.08699981734156,1
1,2.83,447.6440998544544,1
1,2.83,392.5542000500113,1
1,0.25,596.9861999904365,2
0,0.71,483.6161001870036,1
1,0.71,686.8815999762714,0
1,5.29,1038.6121999756992,1
1,1.41,420.3099001017958,1
1,4.0,681.2937998031825,0
1,0.35,638.5977999591828,1
1,0.25,476.4697999046743,1
1,4.0,449.949400062263,5
1,2.0,592.3548999992759,3
1,1.0,569.1368999244273,3
1,0.5,520.9299999108166,5
1,0.25,831.459299922511,3
1,0.25,583.2475000345707,5
1,0.5,656.8394999770076,5
1,7.0,1152.9547998500616,4
1,1.41,482.32019998185336,4
0,0.71,-102.56,5
1,0.71,730.1946000946314,4
1,5.29,744.8252998577059,3
1,1.41,593.5246998263151,5
1,2.0,786.8771998030693,5
0,0.71,1136.7847000067682,3
1,0.71,397.4418998980522,3
0,4.0,591.0825999738277,4
0,4.0,-102.56,4
1,4.0,497.84699993260205,4
1,1.0,591.0358000831307,5
1,0.71,529.5251999334992,5
1,0.35,466.0143000358343,5
1,7.0,767.2377000847459,5
1,7.0,551.2795998068154,5
1,2.0,701.4859000039846,4
1,0.5,633.2179999729246,4
1,1.0,545.1030000397564,4
1,1.41,479.8888000944257,4
1,5.29,514.7176001039893,4
