Correct Response,Height (deg),Reaction Time (ms),Target
1,28,521.6852000458539,1
1,5.66,637.1205999758467,0
1,5.66,533.0161999455095,1
1,28,502.88689998075364,0
1,4,669.1585000381247,2
1,8,505.2153000152111,1
1,21.17,584.9360000584647,1
0,1,672.6516999779642,2
1,2,762.1197999697551,2
1,1,644.656799967438,1
1,21.17,579.0358000677452,0
1,2,939.615799929984,0
1,28,560.935300077349,1
0,16,711.8876999020949,0
1,2,555.4921999583394,1
1,2,867.789700046219,2
1,21.17,708.5659001032263,2
1,2,602.8630000083149,0
0,1.41,-99.04,2
1,1,490.8849999783933,2
1,4,503.7324000159651,2
1,2.83,618.2079000873864,0
1,16,512.2899999851734,0
1,5.66,558.8234000616148,2
1,8,483.05100004751233,0
1,4,527.1100000255183,1
0,1.41,665.4074999979139,0
1,8,822.4017999610305,0
0,1,909.51909998063,0
1,2,684.0993000669778,2
0,8,628.1835999116674,0
1,16,557.9464000193775,1
1,21.17,535.8999999016896,0
1,2.83,601.9262000928074,2
1,5.66,784.2025000146032,2
1,21.17,469.79609993383286,0
1,5.66,379.85990010298787,1
1,16,427.0455999076739,1
1,1,586.1844000183419,1
1,1.41,717.8119999599085,2
1,5.66,628.0309000295028,1
1,21.17,614.5494000530243,2
1,21.17,598.168600002341,1
1,21.17,480.48060003299264,1
1,8,617.6641000211612,0
1,1.41,807.426200016439,2
0,2,561.0078999316693,4
1,16,578.9693999113888,5
1,5.66,679.1723000361026,3
1,1.41,704.90539993722,4
0,2.83,580.9253000198305,5
1,2,568.901400082782,3
1,16,629.5971999653057,5
1,5.66,561.4083999544755,5
1,2.83,776.7849999955297,3
1,4,755.8195999600366,4
1,2.83,577.4060999984295,5
0,28,1049.7423999486864,4
1,16,835.9757000590116,5
1,8,593.3103000289202,3
1,2.83,647.38420001328,3
1,8,471.0702999737486,5
0,2,582.5521000670642,5
0,16,689.6975999707729,4
1,2.83,587.7100999942422,3
1,11.31,522.1147999409959,5
1,1,681.6210999396071,3
1,28,585.5030999528617,3
1,11.31,509.1758000208437,5
1,2,613.9806000292674,4
1,16,596.0437000040338,3
0,5.66,785.0013000434637,4
1,16,529.4495999124274,3
0,2.83,796.040600050278,4
1,4,667.8978999853507,3
1,2.83,489.04240003418175,4
1,11.31,447.75220006801186,3
1,16,697.3793000225351,5
1,1.41,739.9419000149146,4
1,21.17,625.7579999519885,5
1,16,491.5796000287309,3
0,1.41,630.0843999497965,5
1,28,659.9090000391379,5
0,1,-99.04,5
1,5.66,836.6105000032485,4
1,4,869.574700017497,3
1,28,497.78730003260074,3
0,1,845.7753000557796,5
1,2.83,796.9323999723792,3
1,5.66,797.3588000759855,4
0,2.83,642.0329000112042,5
1,28,975.8098999746517,4
1,1.41,799.7973000174761,3
0,1,599.3714999650047,5
1,1.41,698.9719999265299,3
1,2,783.9986999761686,4
1,11.31,551.1374999778718,5
1,1,943.3609999260307,3
1,2,487.673399970904,8
1,11.31,511.8626999911293,6
1,1,736.7285999944806,6
1,16,509.4127999628335,6
1,11.31,530.3552000560239,8
1,1,760.8474000599608,6
1,4,603.3420999311284,7
1,21.17,450.1679999530688,6
1,8,472.3543999726325,7
1,11.31,387.6102999793738,8
1,1.41,723.5228000218422,8
1,1.41,585.705499980636,7
1,5.66,438.9762999499589,6
1,1,682.5581999738142,7
1,8,484.58699998542664,7
1,1,471.8242000099644,7
1,28,538.7797999438271,8
1,11.31,591.6368999760971,6
1,4,671.966099996157,8
1,8,451.953200042285,8
0,1,-99.04,6
1,4,429.81780006181447,7
1,28,519.6494000275061,8
1,1.41,585.2431000685692,8
1,8,571.7106000529975,8
1,8,568.7765999474004,6
0,1,545.8719999306277,7
1,11.31,525.9983999431506,6
1,2.83,536.5159999356047,6
1,21.17,584.022499971129,8
1,1,549.9408999467641,6
1,11.31,505.9143999833986,6
1,2.83,606.299299980551,8
1,11.31,582.4264999255911,6
1,28,509.18179995011536,8
1,1.41,531.5489999493957,6
1,2,512.8742000097782,7
1,2.83,633.6380000003055,7
1,28,400.43020004037766,7
1,4,438.51050001200286,7
1,1.41,550.4996998943761,8
1,1,747.2593999710307,6
