Correct Response,Height (deg),Reaction Time (ms),Target
1,8,590.4742999985442,2
1,5.66,463.5741999657452,1
1,1.41,432.7172999322042,1
1,1.41,533.2453999720142,0
1,16,538.4675000380353,2
1,2.83,484.508900000304,0
0,2.83,528.9293999369816,0
1,16,479.0330999815464,0
1,5.66,431.204100051485,0
1,21.17,509.61469989787787,2
1,2,458.76620002608746,1
0,2,451.4927000557631,0
1,21.17,430.18319996125996,1
0,2.83,465.8471999276057,2
1,2.83,581.7191000381113,1
1,2,505.7803000375256,1
1,28,528.3303000317514,0
1,21.17,456.021400080584,0
1,1.41,537.6593000540138,2
1,1,435.0984999030456,1
1,4,496.23050008021295,0
1,2,338.9553000736609,1
1,2,469.4420999433473,0
0,2,433.99949991662055,2
1,21.17,470.71920000534504,1
1,1,544.1814000071586,0
1,28,475.43159991554916,1
0,2.83,407.59009998809546,2
1,5.66,458.3472999795899,2
1,16,533.4407000621409,2
1,5.66,476.9963000719994,2
1,11.31,440.7085000123456,0
1,8,492.92930008895695,0
1,5.66,506.7706998955086,2
1,8,498.8832000229135,1
1,28,529.6412000018731,2
1,11.31,542.1823999197782,0
0,1,554.9851999669895,2
0,16,515.1268999609724,2
1,1.41,581.921899952516,1
1,4,433.61490001488477,1
1,16,475.6491999426484,0
1,1,573.1333999713511,0
1,1,619.3434000299872,2
1,8,545.1070999545605,2
1,8,538.4154999913276,2
1,5.66,399.8392999922484,1
0,1,592.8470000210777,5
1,2.83,614.1035999456049,3
0,8,472.68060003925115,3
0,1.41,778.1588000064344,4
1,1.41,626.5040999563039,5
0,5.66,602.2942000120506,5
1,11.31,485.0004999018833,3
1,21.17,455.4144999995455,3
1,8,459.2123000468686,3
1,1,598.6323999525607,4
0,2.83,507.7848999347165,3
1,5.66,477.04759999696165,5
1,21.17,504.8078999673575,5
1,1,718.9375000591949,5
1,28,438.2862999621406,5
1,11.31,531.0119999624417,4
0,28,481.4816999999434,3
0,28,516.5793999615685,4
1,4,555.6511000316218,5
1,2,563.3322000788153,3
1,16,493.55849999055266,5
1,2.83,576.6887999191508,4
1,4,428.86170002683997,4
1,21.17,500.5545000597462,4
1,16,525.8013999839873,5
0,28,524.481400060989,3
1,4,503.23659999348223,3
0,28,487.41770003043115,4
1,5.66,434.03589996095747,4
0,1,696.0797999338806,3
1,16,478.5479000122845,4
1,1,701.663099956289,5
1,2,635.1612001010776,4
1,28,535.7383999792487,5
1,8,531.4396999595315,3
1,28,467.48409993533045,5
1,2.83,537.1508000237495,3
0,2.83,489.6048000366986,3
1,2,674.9512000526861,3
1,21.17,607.9897000738979,4
1,1.41,581.5019000140578,4
1,8,447.5119000119716,5
1,2,556.232999922298,4
0,21.17,521.8327999166772,3
1,2.83,566.9747999921069,3
1,4,475.1117000408098,3
0,1.41,623.485300019905,4
0,1,583.3467999757827,3
1,28,513.7801999510825,5
1,28,626.4841000368447,4
1,1,784.4570000009239,4
1,21.17,498.8667998980358,5
0,1,587.7245000149683,5
1,2.83,700.1543999934197,5
1,11.31,584.4747000658513,4
1,11.31,546.0738999820874,7
1,16,516.6560000791774,8
0,2.83,515.5933000199125,7
1,16,556.0372999455408,6
1,4,498.11650000564754,7
1,4,507.87640004936605,7
1,2.83,522.976400009878,8
1,11.31,486.0752000525221,7
0,4,478.9529999537021,8
1,11.31,521.599700004384,6
1,1.41,618.2379999948294,7
1,11.31,527.593900012374,7
0,1,689.4716000236199,7
1,2.83,519.7504000091553,6
1,5.66,416.5954999910295,6
0,16,595.8724000077323,8
0,28,541.4098000904173,7
1,2,598.8313000700996,8
1,21.17,498.40619999967515,7
1,8,561.2863999843225,8
0,28,569.9458999145404,7
1,8,537.8318999712915,7
1,1.41,659.6885000174493,8
1,5.66,509.4114999804273,6
1,2,609.3158000433446,7
1,21.17,587.4435999715329,6
1,2,613.6087000188977,8
1,1,832.5505999667198,8
1,8,548.3138000411541,8
1,11.31,516.1754000285268,6
1,1.41,574.2239000094683,8
1,28,623.5936000296474,7
1,5.66,487.65759999450296,7
1,4,499.2777000000328,8
1,2.83,470.33420010056346,6
1,1,600.6914000311494,7
1,1.41,585.7640999886767,6
1,16,586.1798000108079,8
1,1,516.7636999679357,7
1,2.83,574.918300058283,6
1,28,570.3398000035063,8
1,16,654.1936999704317,6
0,28,701.0351999481768,6
1,4,508.27620006684214,6
1,11.31,642.9564000857622,7
0,1.41,526.9120999430866,7
1,1.41,561.8310000566394,6
1,28,544.5831999234483,8
