Correct Response,Height (deg),Reaction Time (ms),Target
1,5.66,644.5005999422074,1
0,1,844.3261999646575,2
1,1,1093.0484000137449,2
1,8,749.530500034839,2
1,16,596.9671000503376,1
1,21.17,575.1360999429971,1
1,16,695.4000999695063,0
1,5.66,649.4204000346735,0
1,28,980.4560000785068,2
0,4,770.3916999753937,0
1,1.41,692.9515000675246,0
1,1.41,733.683299972713,2
1,1.41,671.4610001081974,2
1,8,460.17239999588577,1
1,1,621.1794000128657,2
1,2.83,659.8982999576629,2
1,8,522.5986000160128,1
1,28,614.4535000212863,2
1,4,557.7021000218019,2
1,2.83,482.616499998644,2
1,11.31,438.98690003067253,2
1,4,564.4176000506059,0
1,4,467.18599996626375,2
1,2.83,487.6148999911174,1
1,28,467.8752000918984,1
0,8,534.6487000361458,0
1,4,638.0868999995664,0
1,1,752.8307000184805,0
1,1.41,621.9167999234423,1
1,1,642.9410000574217,2
1,2,585.0746999504418,0
1,2,624.6043998990581,2
0,16,629.2747999551148,0
1,1.41,506.47430005580185,1
1,5.66,688.0229999088124,2
1,11.31,551.7179000899569,0
0,5.66,525.7058000434563,0
1,4,455.26449999403206,1
1,2,583.8085999722034,1
1,16,555.879799999334,1
0,1,611.5275999773667,0
1,1,622.6055000452698,1
1,21.17,622.659699992314,2
1,8,603.6046999516338,2
1,1.41,629.3825000767038,0
1,2.83,565.2743999390304,1
1,2.83,1091.989499983415,4
1,16,501.52799999438224,3
0,1,-99.04,5
1,11.31,577.3689000644163,3
1,21.17,570.7019999400154,3
1,1.41,693.9246999109537,5
1,5.66,794.4810999334231,4
1,11.31,436.2478998965025,3
1,11.31,678.3049999513105,4
1,28,596.8480999591202,5
1,5.66,656.706899987571,4
1,21.17,546.1758999163658,4
1,2,628.8239000141994,3
1,2,533.8942999961228,3
1,4,604.3121999837831,5
1,11.31,536.4945000047237,5
1,8,585.1968999496103,4
1,2.83,563.4687999273092,3
1,5.66,555.1371000484005,5
1,16,632.1777000567317,4
1,2.83,671.0677000238002,4
1,5.66,391.874799971506,3
0,1,732.5543999914453,5
1,28,889.2338998858258,5
1,1,799.7868000539393,5
1,1,528.3729999801517,5
1,21.17,516.9136999184639,4
1,4,556.527399924621,3
1,11.31,528.1586000938341,4
1,1,660.8466000771523,3
1,2,702.7572999950871,4
1,21.17,512.0394000560418,3
1,1.41,738.5488000009582,4
1,1.41,560.5355000598729,5
1,28,516.1066000592336,3
1,4,531.3235999793187,4
1,21.17,522.6124000046775,3
1,2,700.1419999879226,5
1,2,692.961000023447,4
1,28,496.2170999506861,3
1,4,579.4327000631392,4
1,1,868.2889000056684,4
1,2,580.5554999979586,8
1,4,458.8142000148445,8
1,8,457.0261000199616,8
1,2,424.12420001443473,8
1,2.83,466.62960003692655,8
1,2.83,481.41140001922844,7
1,5.66,406.21930000003425,7
1,16,596.0590000041202,6
1,16,527.117799968496,6
0,1.41,503.49020003437994,8
1,5.66,511.54460001368074,8
1,5.66,364.58599998246876,7
1,11.31,501.4478000821918,6
1,28,541.140699992925,6
1,28,548.4455999695138,8
1,21.17,540.1761999829114,7
1,8,489.61060005337,7
1,4,453.9043999985233,7
1,2.83,529.3520999849216,7
1,28,450.86880005061624,7
1,1,719.456200023219,8
1,8,556.6800000388548,8
1,16,411.77620005425064,6
1,11.31,449.8161000674963,6
1,2,563.7453999380023,7
1,28,567.9324999228493,7
1,21.17,490.12460000909863,7
1,16,578.2821000330523,6
1,1.41,540.6088000173122,8
1,2.83,721.6650000783056,6
1,1,603.7954000067339,7
1,8,469.4914000584185,7
1,21.17,544.2648999169842,6
1,11.31,520.7896999791637,6
1,8,475.02529993750153,7
1,11.31,526.3337000515685,8
1,5.66,484.1931000128761,6
1,1.41,479.6264000479504,7
1,21.17,578.4482000172511,8
1,16,455.8191000260785,7
1,16,524.9644999867678,6
