CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,30,534.5953,1
1,-7.5,459.5252,1
1,30,383.0076,1
1,22.5,368.1848,1
1,-7.5,447.3324,1
1,-15,291.0805,1
1,-60,576.4702,0
1,-22.5,599.1626,0
1,0,598.3423,1
1,-30,592.5034,1
1,22.5,497.0872,1
1,37.5,622.3741,0
1,-22.5,551.5326,1
1,-7.5,534.9286,0
1,-45,841.5424,1
0,-60,343.8874,0
1,30,549.1778,1
1,15,434.4983,0
1,-22.5,847.8518,1
1,-30,497.7155,1
1,30,411.6798,1
1,22.5,420.8066,0
1,30,509.2518,1
1,45,452.149,1
1,60,637.7864,0
1,52.5,515.4288,0
1,37.5,954.3465,1
1,15,352.5267,1
1,37.5,509.9452,0
1,-45,537.1351,0
1,60,618.929,1
1,52.5,813.7738,0
1,0,477.3939,1
1,-7.5,509.2152,0
1,-37.5,562.0306,1
1,22.5,821.7272,0
1,-45,569.621,0
1,-15,689.3548,0
1,15,929.526,1
1,-37.5,636.3129,1
1,15,666.7816,1
1,-30,464.9436,1
1,-22.5,345.3648,1
1,52.5,500.1198,0
1,7.5,443.3659,1
1,22.5,561.3935,1
1,60,579.4242,1
1,0,409.4042,1
1,37.5,576.7255,0
1,-45,521.9623,1
1,-52.5,473.0434,1
1,7.5,462.6861,0
1,0,565.8797,0
1,37.5,609.3508,1
1,-22.5,1170.5225,1
1,-60,577.0328,0
1,52.5,632.2776,0
1,-60,859.4489,0
1,30,417.6395,0
1,-37.5,427.3709,0
1,0,561.3159,1
1,60,593.8813,0
1,-22.5,457.9029,0
1,0,356.6448,0
1,-7.5,460.5437,1
1,52.5,594.1866,1
1,-37.5,610.3731,1
1,45,800.4415,1
1,-15,437.3987,0
1,15,640.0234,1
0,-52.5,700.7328,1
1,-22.5,421.1118,1
1,22.5,345.2584,1
0,45,642.4586,1
1,37.5,440.6577,1
1,-30,895.8664,1
1,-37.5,284.9602,1
1,52.5,377.3614,1
1,-52.5,543.9551,0
1,-22.5,555.8247,0
0,45,671.0774,1
1,7.5,450.4397,1
1,-52.5,485.0802,0
1,-52.5,565.8406,0
1,37.5,465.5607,0
1,7.5,598.7981,1
1,22.5,642.2561,1
1,0,466.3395,0
1,-7.5,469.363,1
1,7.5,545.2455,1
1,30,535.1033,0
1,30,509.7181,1
0,-37.5,530.0167,0
1,60,1099.4323,0
1,60,609.6063,0
1,0,445.8658,1
1,-60,539.093,1
1,-60,594.6944,0
1,0,669.4072,0
1,-60,605.2098,1
1,-22.5,440.2135,1
1,15,637.1266,1
1,-30,612.0069,0
1,22.5,550.91,0
1,-37.5,491.9668,1
1,-15,699.4471,0
1,37.5,584.0939,1
1,15,475.5603,1
1,-15,732.987,1
1,45,634.9193,0
1,7.5,517.5252,1
1,-7.5,521.4068,0
1,-52.5,647.4092,0
1,60,759.4084,1
1,45,475.8708,0
1,-15,622.015,1
0,15,555.9633,1
1,-60,750.2773,0
1,-45,960.5773,1
1,-7.5,1038.9475,0
1,-45,801.6986,1
1,60,630.8343,0
1,-30,1001.7181,0
1,-45,486.6832,0
1,-37.5,735.0088,1
1,52.5,691.9671,0
1,-15,741.9409,0
1,-15,721.8564,1
1,37.5,594.8743,0
1,-52.5,718.559,1
1,52.5,601.4673,0
0,60,524.0748,1
1,7.5,648.6295,0
1,45,828.9039,0
1,-30,1361.4774,1
1,-45,981.0677,1
1,-30,542.8095,0
1,45,606.0898,1
1,-15,614.9168,1
0,15,498.6018,1
1,22.5,628.0574,1
1,-37.5,478.9433,0
1,-30,480.1967,0
1,7.5,528.8653,1
0,-60,533.6313,1
1,52.5,807.1428,0
1,-7.5,533.5358,1
1,-45,508.7876,1
1,45,831.7728,0
1,-52.5,561.7283,0
1,7.5,543.2464,1
1,30,813.6125,0
1,-52.5,1384.2529,1
1,-60,690.3748,0
1,-60,796.461,0
0,30,521.7687,1
1,60,790.6596,1
1,-15,550.3951,1
1,52.5,679.0283,0
1,-37.5,684.4848,0
1,-52.5,492.8585,0
1,45,934.0305,0
1,-30,639.3399,1
1,45,572.6755,0
1,-37.5,868.3529,1
1,15,897.1222,1
1,-60,541.0672,0
1,-45,434.5753,0
1,-7.5,569.8481,0
0,-45,368.1038,1
1,-37.5,431.1876,0
1,-52.5,405.7894,0
1,60,486.7726,1
1,-30,520.5039,1
1,-45,492.2298,0
1,15,466.2156,0
1,22.5,553.7313,1
1,-37.5,594.8866,0
1,-60,619.7914,0
1,-7.5,854.6785,0
0,-52.5,805.9941,1
1,30,790.8671,0
1,-30,685.7989,0
1,-45,798.3098,0
1,60,805.9944,0
1,-30,657.4339,1
1,-45,663.9594,0
1,-52.5,670.5542,1
0,-30,488.0517,0
1,-52.5,966.1219,1
1,-30,622.5182,0
