CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,52.5,1210.01833700662,1
1,-30,516.623891003255,1
1,0,475.494651997869,0
1,37.5,569.810662994278,1
1,22.5,472.703961001534,0
1,-37.5,744.107348001271,0
1,-37.5,580.405310000933,1
1,30,747.801037993631,1
1,-7.5,557.588746997644,0
1,-45,803.253801998799,0
1,-37.5,542.851630002551,0
1,-52.5,825.817461999541,0
1,-45,728.196924997028,1
1,22.5,550.638830006355,1
1,45,731.816673004651,1
1,22.5,558.644097000943,1
1,-52.5,686.238772003853,0
1,0,649.570081995043,0
1,30,512.082547001191,1
1,-7.5,765.966118001379,0
1,-30,711.831042005506,0
1,-60,711.806585998565,0
0,60,1033.78898400202,0
1,-45,695.40263799805,0
1,-52.5,552.639724003675,0
1,45,731.345956003643,0
1,-30,446.664468997333,0
1,37.5,530.289454000886,1
0,60,599.237176001188,1
0,22.5,427.812941002194,0
1,37.5,561.95645299973,1
0,-60,769.320991000277,1
1,-7.5,528.942671001423,1
1,-15,692.344989999547,0
1,60,769.059505001642,1
0,-37.5,476.780269004812,0
1,7.5,718.142949001922,1
1,45,726.669202996127,0
1,-22.5,572.143473998003,1
1,-45,850.510514000198,0
1,-15,603.753095006105,0
1,-22.5,505.422711002175,0
1,-45,760.538695002615,0
0,-37.5,995.117150997394,1
1,-30,440.991882002854,1
1,30,523.221280004655,1
1,7.5,446.617732000013,0
1,-22.5,599.825881000434,1
1,30,633.674372999812,1
1,30,514.679419001332,1
1,15,1047.90465099446,0
1,45,739.807633000019,0
1,-60,753.907897001191,0
1,-60,499.856828996562,0
1,60,735.151850000839,1
1,45,772.277610995807,0
1,37.5,754.174983006087,1
1,52.5,686.75104100199,0
1,-30,576.804641002091,0
1,52.5,800.052102998015,0
1,-60,786.554664003197,0
1,-15,378.562250997638,1
1,7.5,439.840893996879,0
1,37.5,513.353651004727,1
1,22.5,611.933347995509,0
1,7.5,427.840163997607,1
1,15,447.816098000621,1
1,15,451.118530000676,0
1,22.5,553.894824996823,0
1,45,464.444085003342,1
1,15,466.850042002043,0
0,-30,701.328532996704,0
1,45,731.157630995731,0
1,-60,1379.63441100961,0
1,7.5,534.953989998903,1
1,-60,516.421245011734,0
1,-37.5,470.711668001022,1
1,-37.5,449.428012006101,0
1,-7.5,407.057072000462,1
1,52.5,477.773605010007,1
1,-52.5,750.667487002793,0
1,-22.5,543.631881003384,0
1,30,550.125374001218,1
1,37.5,414.893625996192,1
1,-15,459.155569996219,1
1,-60,508.067105002701,1
1,-7.5,430.271453988971,1
1,30,408.090234000119,1
1,22.5,464.563822003547,1
1,-15,389.183635991649,1
1,0,525.16196699522,0
1,37.5,385.083002992324,0
1,-52.5,424.134018999175,1
1,30,480.796387994778,0
1,0,444.170644005644,0
1,-52.5,626.662691000965,0
1,-22.5,529.632658007322,0
1,52.5,538.056307000224,1
1,-45,541.654866007739,1
1,7.5,615.916532006813,0
1,0,483.147808009526,1
1,60,527.98474000243,0
1,7.5,486.242116000503,1
0,-30,521.344513000222,1
1,-15,335.262310000835,1
1,-45,397.056106005912,1
1,-7.5,472.189064000268,1
1,-7.5,352.565789006767,1
0,60,850.623443003278,1
1,37.5,429.311144988751,1
1,15,377.908741990686,1
1,22.5,486.469445001567,0
0,0,477.502814996988,0
1,-22.5,577.696858011186,1
1,-15,442.604967008228,1
1,-7.5,592.036373994197,1
1,-15,479.168986997101,1
0,-52.5,723.014104988542,1
1,15,474.370384000358,1
1,52.5,730.904073986458,1
0,60,759.951259992667,0
1,52.5,568.41493299813,1
1,0,562.36388699559,0
1,0,464.61822199577,1
1,-37.5,503.274935989757,0
1,-52.5,436.891166996211,0
1,7.5,441.886608002242,1
0,60,1034.46397701278,0
1,45,699.750959008234,1
1,60,652.460587990354,0
1,-30,552.177678001462,1
1,30,509.165553995408,1
1,37.5,448.763272995129,1
0,-30,617.339854995371,1
1,52.5,514.584758996498,0
0,7.5,460.452227002825,0
1,-15,578.736597010866,1
1,-22.5,549.911520990427,0
1,-22.5,635.876873006928,1
1,-37.5,619.220456000185,0
1,45,1630.80454500683,0
1,15,568.224634997896,0
1,-60,1748.87879599642,1
1,-7.5,778.172650993802,0
1,-45,623.226892997045,1
1,-22.5,3065.20808299771,0
0,0,622.636865003151,0
1,52.5,828.930281998473,1
1,-45,1049.51728399552,1
1,15,544.123755004839,1
1,15,490.712843014044,0
1,22.5,534.511101993266,0
1,-52.5,710.330632989062,1
1,60,980.214842006681,1
0,60,1053.42795900011,0
1,22.5,635.410390991601,1
1,-60,627.875762999756,0
1,-37.5,603.806886000675,1
1,-37.5,587.528985001845,0
1,-30,568.297364989994,1
1,-30,466.40954800474,0
1,60,570.099423007341,1
1,0,648.567687000614,0
0,-52.5,641.982194990269,1
0,60,638.863338005613,0
1,60,1277.84836300358,1
1,-30,651.540204003104,0
1,7.5,540.545634991722,0
1,0,422.79964200221,1
1,60,717.773643999826,1
0,-52.5,973.888793997467,1
1,60,509.065031998907,1
0,-52.5,619.395317008602,1
1,-52.5,744.964066988323,0
