CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,0,718.088069000223,1
1,7.5,586.734166005917,1
1,52.5,1632.0826439996,1
1,-37.5,719.209552998072,0
1,30,986.727951000794,0
1,-30,645.38350599556,1
1,0,499.718641004583,1
1,45,693.559088999755,1
1,7.5,589.012774996227,0
1,30,1276.63905599999,1
1,-45,1067.13104000024,0
1,-30,773.363856999786,1
1,30,648.326644994959,0
1,60,1404.85232000443,0
1,7.5,542.152727001812,0
1,-15,979.476754001516,0
1,0,534.490001003142,0
1,15,918.865612003137,0
1,-37.5,658.091582999041,1
1,15,1153.00039399968,0
1,-52.5,601.521043005923,1
1,-60,1035.22504700319,0
1,-37.5,609.161806999473,0
1,-15,721.304510997434,0
1,0,554.322308999836,1
1,52.5,586.533811999252,1
1,-22.5,531.849762003694,0
1,-60,1192.12629699992,0
1,37.5,1346.41325600474,0
1,7.5,557.322130997782,0
1,-15,626.165862996422,1
1,-45,794.279894996143,0
1,22.5,803.843538001238,0
1,-37.5,1386.75548399711,0
1,-45,621.213489001966,1
1,-7.5,532.738206996291,0
1,-15,680.183580000594,0
1,7.5,982.610098996665,0
1,60,877.639642000722,0
1,22.5,615.686114994751,1
1,0,516.647583995073,0
1,-7.5,1390.62327500229,1
1,-22.5,813.935167004238,0
1,52.5,895.157954001625,1
1,-60,1026.44559900451,0
1,15,623.594331999775,1
1,52.5,568.087551001518,1
1,45,1123.96844200062,0
1,37.5,1795.13849500014,0
1,37.5,628.899889002205,1
1,22.5,2028.94199299859,1
1,-37.5,725.455294997082,0
1,-15,532.021747997496,1
1,-22.5,477.223543,0
1,0,1460.31907100492,1
1,22.5,553.099505997088,1
1,-52.5,653.137809998007,0
1,-7.5,666.985378004902,0
1,52.5,934.18250800547,0
1,-30,528.046929001866,1
1,-45,637.481223996438,1
1,-22.5,460.356411001121,1
1,45,565.394196994894,1
1,30,525.714903001208,0
1,-30,416.903807003982,1
1,-30,518.743736997712,0
1,-15,480.469896997383,0
1,45,509.479860004794,1
1,-15,437.439725000295,1
1,-30,419.810720996757,1
1,-45,395.524497996084,1
1,-60,462.704888996959,1
1,60,1229.15688699955,1
1,15,551.09182300017,0
1,-45,946.546400999941,1
1,30,565.98308200133,1
1,-7.5,440.71970899764,0
1,-22.5,397.903630998335,1
1,30,479.931505004934,0
1,-60,532.454822002328,1
1,52.5,518.333082997706,1
1,22.5,429.656689994736,1
1,-30,400.955111000221,1
1,7.5,572.281228000938,0
1,45,444.45901699597,1
1,-45,412.825080996263,1
0,7.5,415.218815994158,0
1,30,434.783702004061,1
1,22.5,560.646840000991,0
1,-7.5,495.751215997152,1
1,-60,884.802647001343,0
1,-15,464.20870599919,1
1,-7.5,484.961452996649,0
1,-30,465.517087003682,1
1,-52.5,537.901014999952,1
1,-7.5,464.910333002044,0
1,52.5,546.327803001041,0
0,45,812.916437004751,0
1,15,565.456885001331,0
1,37.5,616.877430999884,1
1,-52.5,1418.63766499679,1
1,7.5,802.867446001037,1
1,60,3004.17816000205,0
1,-22.5,735.654998004029,1
1,60,795.966137994546,0
1,15,621.279781998019,0
1,-30,936.844466997136,0
1,-52.5,835.867476999701,0
1,15,548.656931002333,1
1,30,408.787367000477,1
1,-22.5,527.156753997551,0
1,-7.5,504.488589999673,0
1,-37.5,978.289848994755,1
1,-22.5,508.4252440001,0
1,0,630.024831000774,1
1,-37.5,533.008703999221,0
0,-52.5,1904.27526600339,1
0,37.5,2430.79514100187,1
1,60,1113.66552900377,0
1,52.5,755.561571998405,0
1,45,2597.05170700268,0
1,15,595.436374999699,1
1,37.5,2507.47746900102,0
1,0,516.910841005447,0
1,-7.5,596.642972000118,0
1,60,946.447760995361,0
1,37.5,736.602988997183,0
1,22.5,951.054787999019,0
1,0,602.277774000831,0
0,-52.5,1723.5775000017,1
1,-45,567.426966002095,1
1,22.5,575.49350599671,0
0,-52.5,665.826637997234,0
1,7.5,692.384454997373,0
1,-45,684.2911390058,0
1,-22.5,626.948985002819,0
0,30,1148.37052899471,1
1,-37.5,1112.09457700257,1
1,-37.5,1159.17589300167,1
1,-60,1175.87656300107,0
1,22.5,604.413909998548,0
1,52.5,1250.39905700483,1
1,60,659.505368000246,1
1,-60,696.989195997012,0
1,-52.5,969.53609499993,1
1,-60,985.052771001356,0
1,45,605.710043994768,0
1,15,553.663077001111,1
1,60,895.05330899643,0
1,37.5,690.385679002211,0
1,45,1099.10434499849,0
1,-15,544.795597002085,1
1,37.5,648.969003000238,1
1,7.5,431.147857002506,0
1,45,587.468653001415,1
1,-52.5,484.958114001493,0
1,37.5,657.031388001051,0
1,-52.5,639.774242998974,0
0,-52.5,455.598872003029,1
1,30,595.038611006166,0
1,-52.5,917.27902300132,0
