CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,15,726.567513986956,1
1,-15,633.518810013775,1
1,-30,488.587980981683,0
1,0,423.841574004618,0
1,22.5,523.20037599653,1
1,45,729.072522001807,0
1,-7.5,577.654792993562,0
1,-52.5,757.657112008892,0
1,-45,591.998028984526,0
1,-7.5,504.981345999986,1
1,-15,474.642445981735,1
1,22.5,590.120229994645,1
1,-37.5,559.690675997408,0
1,7.5,511.45814397838,0
1,0,523.147820008453,0
1,30,596.043045000406,1
1,52.5,546.811392015079,1
1,-60,688.552759013837,0
1,60,1233.92678699107,0
1,37.5,609.742842011619,1
1,-15,727.799655994168,1
1,22.5,502.403125989949,1
1,60,655.034440024756,0
1,-45,951.045228001894,0
1,-7.5,497.872310989769,0
1,0,579.930474000284,1
1,0,519.64031998883,0
1,60,662.511065988801,1
0,-60,707.128591989167,1
1,45,577.682627984323,0
1,7.5,460.91984597384,0
1,22.5,506.656892984174,0
1,15,637.502305014059,0
1,-22.5,587.201269991929,0
1,45,606.646451990819,0
1,-37.5,579.866816996364,1
1,-52.5,494.04939599568,0
1,15,506.956809994299,1
1,52.5,561.632643985795,1
1,52.5,577.183578026015,1
1,-45,544.593634004705,0
1,-15,584.869546998525,1
1,-7.5,558.420444992371,1
1,-60,695.624680994079,1
1,-22.5,488.275574994041,1
1,-37.5,547.15067099547,0
1,22.5,589.619561019354,0
1,-22.5,501.675518994452,1
1,37.5,531.434481011238,0
1,60,631.537291986169,0
1,45,690.17240097397,1
1,52.5,600.271883021342,0
0,60,967.216794998385,1
1,-37.5,540.350835982244,0
1,30,530.126806996996,0
1,-30,647.964640004793,0
0,-45,766.649525999092,1
1,22.5,864.824748984538,1
1,60,950.647296974203,1
1,0,507.443874995224,0
1,45,659.71464399714,1
1,-30,987.119755017338,0
1,0,700.928207989782,0
1,-7.5,557.473165980773,1
0,-52.5,832.213369992096,0
1,-60,666.118492991664,0
1,37.5,761.501939975424,1
1,37.5,688.027411998482,0
1,0,626.517466015648,1
1,-22.5,713.220801998395,1
1,-45,611.253372023348,0
1,60,560.466354982927,0
1,52.5,504.234740023967,0
1,7.5,525.334366023308,0
1,45,676.571877012029,0
1,0,476.928196011577,1
1,-30,720.137114004465,0
1,30,630.268332993146,1
1,15,462.986068982864,0
1,-15,554.424570008414,1
1,-22.5,531.49797200691,0
1,52.5,549.915980002843,0
1,30,556.503418986686,0
1,-30,508.881319991779,0
1,-30,1055.50123199006,1
1,-7.5,518.809259993723,0
1,-15,862.76715302025,0
1,22.5,499.532119000796,0
1,30,739.36566399876,1
1,7.5,636.829404983437,1
1,-45,778.460556998616,1
1,-60,1139.90055601695,1
1,-52.5,563.566146979574,0
1,-45,704.367092993343,0
1,-60,600.274458011845,0
1,37.5,522.46190899401,0
1,7.5,617.827445014846,1
1,15,477.116937990068,0
1,-30,648.140556012513,1
1,30,454.377795985201,0
1,15,526.09963599476,0
1,-22.5,552.967319011223,1
1,-37.5,626.654047003249,0
1,-7.5,514.994042002363,0
1,45,716.408049986931,0
1,7.5,552.64883902506,1
1,52.5,561.456614997005,0
1,7.5,541.717324996134,1
1,-52.5,667.985209999606,0
1,15,600.439078008058,1
1,45,818.326418994693,1
1,37.5,523.91368000186,1
1,30,588.767901012907,1
1,-45,605.375294989208,1
1,-30,612.002370014088,1
1,-52.5,552.843919992447,0
1,-30,575.507246984635,0
1,15,636.480604015524,1
1,15,465.05195101141,1
1,52.5,539.510177019984,1
0,60,643.123805007199,1
1,-60,518.831586997258,0
1,-15,564.98394901515,1
1,37.5,602.59499500622,1
1,45,560.0345099892,1
1,-15,580.202082995092,1
1,0,505.478229993023,0
1,-45,562.150539983995,1
1,-37.5,520.991326987278,0
1,-52.5,604.546783994883,0
1,-7.5,821.135974002536,1
1,-52.5,830.548612991115,1
1,7.5,504.614436978009,0
1,30,528.046260013944,0
1,52.5,575.294302988332,1
1,22.5,529.367819000036,1
1,37.5,505.973857020726,0
1,-22.5,564.387578001479,1
1,22.5,456.141886018449,0
1,-37.5,470.798085975694,0
1,60,697.188341008732,1
1,-15,553.429172004107,1
1,30,585.207325007068,1
1,-7.5,584.681290006265,1
1,37.5,483.362309992081,0
1,-37.5,543.725192002021,1
1,-52.5,686.614087994676,0
1,-60,556.558250981616,0
1,-22.5,658.954799998319,1
1,-37.5,711.261508004973,1
1,7.5,610.528911995934,1
1,-22.5,552.510085989488,1
1,-60,621.056270997506,1
1,-60,668.833490003599,0
1,60,748.367950008251,0
1,-45,654.392005010741,0
1,-52.5,653.853885983117,1
1,60,623.032141019357,0
