Correct Response,Height (deg),Reaction Time (ms),Target
1,0.71,513.9817000000821,2
1,7.0,379.4652000000642,2
1,0.71,465.63640000014493,0
1,7.0,562.7862999998943,0
1,1.41,418.797499999906,0
1,2.83,397.2871999998606,2
1,0.5,533.3701999999594,2
1,4.0,305.2808999999943,1
1,4.0,446.785300000025,1
0,0.25,459.25370000001385,0
1,1.0,406.8687999999074,2
1,0.35,433.10889999990286,2
1,4.0,401.118200000079,2
1,0.25,342.4503999998851,2
1,2.83,365.93200000008073,2
1,2.83,451.83719999992354,1
1,7.0,406.9466000000066,2
1,5.29,478.1621999999661,2
1,5.29,486.7832999999937,2
1,7.0,465.8375999999098,0
1,0.35,352.56009999981507,1
1,5.29,485.00030000006154,0
1,2.83,418.9654000000846,1
1,2.83,484.0407999999261,1
1,0.35,634.3152000000973,0
1,0.71,431.0647999999819,2
1,5.29,627.9988000000376,3
1,1.41,471.08380000001125,4
1,1.0,627.8658999998843,3
1,0.71,414.00369999989016,4
1,0.25,352.818699999867,3
1,0.25,456.85500000005595,5
1,2.0,549.9613999999528,5
1,0.5,475.26540000004934,3
1,0.5,461.9241000001839,5
1,1.0,411.7024999999703,3
1,2.0,384.1868000001032,3
1,1.0,408.2950999999557,3
1,5.29,522.677899999886,4
1,0.25,499.8944000000538,3
1,0.5,479.3542000001398,5
1,2.0,470.29620000004434,4
1,1.41,451.70969999996123,5
1,0.71,382.4119000000028,4
1,0.35,391.8526999999958,4
1,4.0,364.5697999999502,4
1,0.5,314.59689999989314,4
1,2.0,485.4719999999961,5
1,1.41,504.3194999999887,3
1,0.25,485.9347000000671,4
1,2.0,336.64360000003944,4
