CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,150,900.040315006627,0
1,-60,592.778953004163,1
1,180,440.15646400745,0
1,30,434.217205017339,1
1,0,478.388099008007,0
1,30,513.770591999637,1
1,150,498.377748016501,1
1,90,468.7536709907,0
1,90,439.2518549948,0
1,30,471.717674002284,1
1,0,470.338955995394,0
1,120,499.940018992638,1
1,-30,444.310350002488,0
1,-90,423.353250001092,1
1,-150,725.927300992189,0
1,60,415.213781999191,0
1,150,361.955450011883,0
1,0,534.12741301232,1
1,0,455.43581699254,0
1,-90,420.649045999162,1
1,-120,462.650575013831,1
1,120,532.126187995309,1
1,150,451.994470008649,1
1,150,344.380091010826,1
1,90,397.93447400094,1
1,0,530.060730009573,1
1,-150,675.808453998761,0
1,-120,556.103629999561,0
1,0,452.501795990393,0
1,-150,979.273087993497,1
1,-90,428.307062983513,1
1,30,519.653353004251,0
1,60,534.174801993649,0
1,0,544.206749015721,1
1,-150,445.432051995303,0
1,90,473.753523002379,0
1,-150,556.398605004651,0
1,90,444.777806006605,0
1,0,692.987647003029,0
1,-120,438.682656015735,0
1,120,365.42521799216,0
1,120,441.790049991105,0
1,90,496.258626001654,0
1,60,395.482587985462,0
1,120,374.932040002896,0
1,150,534.675576004665,0
1,-120,424.928279980086,0
1,60,600.715667017503,1
1,-30,450.6180149992,0
1,150,445.216010012664,1
1,30,426.407144995173,1
1,180,413.242961986689,1
1,120,459.956168001518,0
1,-30,511.857631973689,0
1,120,403.538464984158,1
1,180,524.656869973987,1
1,-60,717.126309996238,1
1,-60,392.47704897658,1
1,30,979.200709008146,0
1,0,556.152349986369,0
1,0,492.355094997911,0
1,90,418.748781005852,0
1,90,845.124260996236,1
1,-30,404.228371983627,1
1,-150,379.736167998053,1
1,0,770.262537008384,0
1,-60,1047.63515698956,1
1,-90,542.520641997689,1
1,90,490.405127006816,0
1,60,658.211343988078,0
1,-120,482.420984023483,1
1,0,657.579505998874,1
1,0,477.430841980968,0
1,120,394.997831995133,0
1,150,571.514729011105,1
1,-60,556.663411997724,1
1,60,460.673456001095,1
1,-90,393.924415992806,0
1,60,442.751886011101,1
1,180,497.142151995795,0
1,180,542.153447991004,0
1,-150,480.519201993011,0
1,180,334.73542499356,1
1,-30,438.442816995084,0
1,-120,360.013263017172,0
1,60,309.69595700386,1
1,-150,342.942177995574,1
1,90,548.620705006178,0
1,-90,484.158070009435,0
1,-150,350.578902995912,0
1,-60,439.088442982174,0
1,120,354.251591002103,0
1,-120,470.84659199114,1
1,30,395.490381991258,0
1,30,450.722978982376,1
1,-90,569.901726013049,1
1,-30,392.691603986314,0
0,0,369.895933000371,0
1,30,329.256995996693,1
1,-90,473.862763997167,1
1,-150,768.233012998244,0
1,60,438.504489001352,1
1,-120,694.053015999962,0
1,180,395.184069996467,0
1,30,349.936366002075,1
1,-60,433.879127996042,1
1,-30,438.67194400169,1
1,-60,384.578501988435,1
1,-120,420.945811006241,0
1,-90,439.01796901715,1
1,150,597.722943996778,1
1,0,448.945390010485,0
1,-60,418.091392996721,1
1,120,379.426438020309,1
1,180,391.510698021157,1
1,120,339.209205973893,1
1,90,443.419155993033,0
1,-30,448.234813004965,1
1,-120,358.779779003235,1
1,120,311.332727004774,1
1,180,383.613235005178,1
1,-120,375.863574016839,0
1,60,403.171074992279,1
1,-30,390.947418994037,1
1,60,437.953554014675,0
1,-60,424.827847987181,1
1,150,348.280707993545,1
1,180,383.73142199358,1
1,0,416.936769012827,0
1,-30,455.583220996195,0
1,-150,463.85951899807,1
1,-150,401.67636000202,0
1,0,411.014926016796,0
1,180,598.012515002629,1
1,-90,453.564438977046,0
1,60,377.189607018372,0
1,150,398.220490992535,0
1,30,537.732133999234,1
1,-60,465.631481006276,0
1,90,431.553587005474,0
1,-90,543.14798498759,1
1,-120,434.969957984285,0
1,-30,674.322606974747,1
1,0,420.913606977556,1
1,150,413.250822989503,0
1,-90,400.202700003283,0
1,180,371.721395008499,0
0,-30,410.348139012931,1
1,-60,388.652900998713,1
1,30,345.771943023428,1
1,0,374.425421011401,1
1,-30,446.097292014165,0
1,-180,440.16,0
1,-180,413.24,1
1,-180,524.66,1
1,-180,497.14,0
1,-180,542.15,0
1,-180,334.74,1
1,-180,395.18,0
1,-180,391.51,1
1,-180,383.61,1
1,-180,383.73,1
1,-180,598.01,1
1,-180,371.72,0
