Correct Response,Rotation (deg),Reaction Time (ms),Target
1,-120,780.6408999571577,1
1,120,716.6842000409961,2
1,60,586.2474999707192,1
1,-60,564.4394000377506,0
1,-150,435.032400008291,2
1,150,568.5870999554172,0
1,-90,839.5856000101194,2
1,-30,596.1065999548882,2
1,180,392.4304000651464,1
1,150,477.22950001154095,0
1,-60,815.6752000181004,1
1,120,577.9764000875875,1
1,90,506.8912000246346,1
1,-30,552.6235999390483,1
1,-120,621.84689991083,0
1,30,872.5862999530509,2
1,60,867.9591999938712,2
1,120,507.47879995871335,1
1,-30,530.4252999452874,1
1,-150,484.2201000396162,0
1,-120,569.0442000599578,1
1,150,507.29829998128116,0
1,90,548.9020000062883,1
1,-150,747.8567000329494,2
1,-30,651.5464999796823,0
1,90,529.9255999820307,0
1,150,551.5114999692887,1
1,0,416.96579992678016,2
0,150,379.83479996584356,2
1,150,503.31329990550876,0
1,-60,578.481600092724,0
1,90,501.7024000957608,0
1,180,495.5336000388488,0
1,30,436.13220000080764,5
1,150,445.67400001361966,4
1,30,654.5611000005156,5
1,-60,379.7468999950215,3
0,-60,429.3977999445051,3
1,-60,680.4440999953076,5
1,60,422.0099000344053,3
1,120,513.6229999447241,4
1,-120,595.5453999890015,4
0,-150,554.465499994345,3
1,-150,557.9968999922276,4
1,60,545.3882000260055,3
1,-90,704.1458000279963,5
1,0,468.64070003759116,5
1,0,475.92669998668134,5
1,-30,448.63569998089224,3
1,90,486.04700009711087,3
1,-90,417.5984000870958,5
1,120,477.0775000182912,3
1,150,441.1454999903217,3
1,60,522.8330999929458,4
1,180,438.2384999739006,5
1,30,518.5839000009,4
1,150,428.9730999702588,3
1,-90,588.3767000017688,5
1,-120,394.361799987033,3
1,0,489.8712999969721,3
1,30,546.6414000224322,4
1,120,458.50759994611144,5
1,60,540.879299919121,4
1,-120,508.39309993572533,4
1,180,578.0683999732137,4
1,180,818.2957999492064,3
1,-90,545.2236000532284,4
1,-90,565.4561000959948,6
1,60,544.9391999831423,6
1,180,427.6678999271244,7
1,0,405.7289999295026,8
1,-60,463.51859991811216,7
1,90,560.0023000119254,7
1,-30,443.96110000927,8
1,30,370.3030000291765,6
1,90,489.6240999773145,8
1,120,481.8938000211492,8
1,30,396.3656999953091,7
1,180,499.44980005640537,7
1,-150,447.00340000819415,7
1,-30,502.9286000030115,8
0,60,354.3906999370083,6
1,60,582.586900036782,7
1,-30,477.96759992744774,7
1,-60,423.23949996754527,8
1,120,484.35129999089986,7
1,90,340.6573999058455,6
1,-150,526.067299939692,8
1,-90,379.19549998734146,6
1,-90,463.85940006840974,7
1,0,495.65589992236346,7
1,-150,398.41540000308305,8
1,-150,470.09169991035014,7
1,180,538.1835999982432,6
1,0,492.46709997206926,6
1,-120,478.1388000668958,8
1,-60,521.4532999638468,8
1,-120,366.7547000190243,6
1,0,423.108899904415,6
1,30,500.6440999535844,7
1,-180,392.43,1
1,-180,495.53,0
1,-180,438.24,5
1,-180,578.07,4
1,-180,818.3,3
1,-180,427.67,7
1,-180,499.45,7
1,-180,538.18,6
